,BEST4_enterocyte_colonocyte,B_GC_I,B_GC_II,B_memory,B_naive,B_plasma_IgA1,B_plasma_IgA2,B_plasma_IgG,B_plasma_IgM,B_plasmablast,B_preB,B_proB,Basal,Basal_cycling,Branch_A_interneuron,Chief,Colonocyte,Crypt_fibroblast_PI16,Cycling,DCS_MUC17,DCS_MUC17_cycling,DC_cDC1,DC_cDC2,DC_langerhans,DC_migratory,DC_pDC,Duct,EC_arterial_1,EC_arterial_2,EC_capillary,EC_cycling,EC_lymphatic,EC_venous,Enteric_neural_crest_cycling,Enterochromaffin,Enterocyte,Enteroendocrine,Enteroendocrine_G,Enteroendocrine_MX,Enteroendocrine_X,Enteroendocrine_progenitor,Epithelial_cycling_G2M,Epithelial_cycling_S,Epithelial_stem,Erythrocytes,Fibroblast_reticular,Follicular_DC,Gastric_fetal_epithelial,Gland_basal,Gland_duct,Gland_fetal,Gland_mucous,Glial/Enteric_neural_crest,Glial_1,Glial_2,Glial_3,Goblet,Goblet_cycling,Goblet_progenitor,ILC3,Immune_recruiting_pericyte,Ionocytes,Keratinocyte_fetal,Keratinocyte_inflammatory,Keratinocyte_outer,Keratinocyte_stratified,Lamina_propria_fibroblast_ADAMDEC1,MAIT,Macrophage,Macrophage_CD5L,Macrophage_LYVE1,Macrophage_MMP9,Macrophage_TREM2,Mast,Mature_colonocyte,Melanocyte,Mesothelium,Microfold,Mono/neutrophil_MPO,Monocyte,Mucous,Mucous_gland_neck,Myoepithelial,Myofibroblast,NK_CD16,NK_CD56bright,Neuroblast,Oesophagus_fibroblast,Oral_mucosa_fibroblast,Paneth,Pareital,Pericyte,Rectum_fibroblast,SF_like,Seromucous,Serous,Surface_foveolar,T/NK_cycling,TA,Tfh,Tfh_naive,Tnaive/cm_CD4,Tnaive/cm_CD8,Treg,Treg_IL10,Trm/em_CD8,Trm_CD4,Trm_CD8,Trm_Th17,Tuft,Vascular_smooth_muscle,Villus_fibroblast_F3,gdT,gdT_naive
CARM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29822394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YIPF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32650506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6477982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36724958,0.0,0.57134867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23879448,0.51646185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5673526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47063726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6846566,0.4653412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15822923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB3D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18360387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24719998,0.0,0.0,0.0,0.19032577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71424514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9679246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48395044,0.0,0.0,0.0,0.628181,0.0,0.66769594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50200456,0.5917608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODAD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7482686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKCSH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25760156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22476022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24419603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5971832,0.0,0.0,0.0,0.0,0.0,0.0,0.51807594,0.0,0.0,0.0,0.12158044,0.0,0.113755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16243604,1.1302519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.592284,0.0,1.2511581,2.0472453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAN2B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24911736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49091974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3146633,0.0,1.1507388,0.620843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR83OS,0.0,0.7801931,0.9548228,0.0,0.0,0.0,0.0,0.0,0.0,0.79275453,0.0,0.0,0.88747126,0.9403169,0.0,0.0,0.0,0.875743,0.0,0.0,0.43097955,0.95926887,0.75838053,0.90154696,0.4573478,0.0,0.82700014,1.0416372,0.44859463,0.8623574,0.0,1.2639234,0.98855054,0.0,1.4263694,0.0,0.6667373,0.81104547,1.0645459,1.1015543,1.0401797,0.96171534,0.96713233,0.64056104,0.0,0.77816594,0.0,1.4175924,1.0693836,1.1343846,0.62284786,1.1382626,0.0,1.0909383,0.0,0.0,0.0,0.7383777,0.0,0.0,0.0,0.7326068,0.64526606,0.0,0.47191656,1.01507,0.59444106,0.0,0.0,1.1067581,0.0,0.0,0.0,0.0,0.0,1.3949819,0.95817786,0.73741835,0.0,0.0,0.9455335,0.84790784,0.7596253,0.0,0.0,0.0,0.0,0.0,1.0416768,0.0,0.0,0.0,0.84947526,0.0,0.764703,0.69570696,0.0,0.9729809,0.44290683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5276397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIR,0.29096946,1.2773592,1.2285967,0.0,0.0,0.0,0.0,0.0,0.0,0.66277516,0.0,0.0,1.032033,1.286198,0.0,0.0,0.0,0.0,0.60602224,0.6758808,0.82161486,1.1351008,0.8170903,1.027911,1.0318877,1.227629,0.6263942,1.0112988,0.88516873,1.0246189,0.0,1.172683,1.0905281,0.0,0.78236306,0.0,0.5982019,0.6985756,0.0,0.0,1.0331397,1.154928,1.2122902,0.6457194,0.0,1.1051767,0.0,1.1264807,1.1349577,1.1481606,1.0327022,1.0735655,0.0,0.0,0.0,0.0,0.47342002,0.8799496,0.5912565,0.0,0.0,0.0,1.0346158,0.0,0.735537,0.9113395,0.82898355,0.0,0.0,1.211823,0.0,0.77154005,0.7040229,0.0,0.0,1.0720046,1.0532888,0.8812699,1.1106216,0.8189648,0.7519236,0.0,0.62773496,0.97418946,1.4363048,0.0,0.0,0.0,0.8266625,0.0,0.0,0.0,0.9017514,0.0,0.5862973,0.49389833,0.0,1.4034876,0.738663,1.2187448,0.0,0.81086075,1.1813793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0218788,1.1987251,0.0
GET3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27081487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37377244,0.0,0.0,0.0,0.0,0.0,0.714121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOOK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22262973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92979026,0.6187517,0.51813084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17862938,0.0,0.0,0.0,0.0,0.3021367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30762148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JUNB,1.1335268,0.3036993,0.979581,2.2728481,2.649539,1.5387971,1.5485446,1.6534083,1.7074122,1.150458,2.2592943,0.0,2.106755,1.6323541,3.5027342,1.7624743,1.0381197,2.4650664,1.1697266,0.77287143,0.39658338,1.926906,2.4886365,1.454918,2.21248,2.575631,0.49165592,2.7373948,2.5496259,2.4443924,2.3467517,1.9233675,2.7471774,2.3872533,3.1834412,0.44177324,2.2048697,1.8948963,2.5898614,2.0472705,2.0713634,1.7363051,1.6274793,1.0562158,1.6834395,3.3001873,0.0,2.4628181,2.2923458,1.9797454,2.0240138,1.1533597,2.7774067,0.0,1.4501392,2.5252688,1.5970892,1.3870167,1.7936369,2.510592,3.2946758,0.0,1.9728751,0.7673118,2.0067565,1.7578579,3.3156133,2.8260894,1.8569598,1.7339699,2.2670698,2.2122989,1.8943344,2.8783872,0.9113173,1.0772128,2.073688,1.5882447,0.0,2.5210145,0.6759212,1.6278218,1.170893,1.403843,2.115312,2.5906217,1.8254557,3.113652,2.8453426,0.0,1.3621155,2.8524954,3.3046536,0.0,0.462702,0.5031842,0.77409804,1.5162088,0.9481876,2.9820948,3.6753263,3.3578176,3.4980605,3.4332862,2.5647647,2.6393359,2.6782315,2.4079556,2.0951595,0.0,3.0522957,3.764468,1.9652717,2.6294394
PRDX2,0.0,0.25841868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78857815,0.0,0.0,1.3180096,1.761043,0.0,0.0,0.5796897,0.6622025,1.2819612,0.0,0.9527043,0.0,0.0,0.0,0.0,0.0,0.88643575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1787148,0.0,1.088649,1.1426492,1.7827884,1.3575954,1.7213969,1.641556,1.7741456,0.8780376,0.0,1.0199435,0.0,0.6838049,1.2454897,1.3416258,1.3573811,1.218381,0.0,0.0,0.0,0.0,0.0,1.1761444,0.5193968,0.0,0.9723542,1.1975942,0.75931215,0.6338836,0.6430118,1.4581854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928014,1.0072266,0.4904639,0.0,0.0,1.3051312,1.0467076,0.8897332,1.0248514,0.0,0.0,0.0,0.0,0.9239336,0.0,0.9867563,0.0,0.0,0.0,0.9272309,0.7816041,0.0,0.9292798,1.0602077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9158126,1.0772128,0.0,0.0
CALR,0.83133674,0.60233474,0.7268742,0.0,0.0,0.8872192,0.73423797,0.67245895,0.8758389,1.7108681,0.0,0.0,0.74354905,1.0837258,0.0,0.0,0.8728318,1.2030287,1.4970868,1.1469374,1.405691,1.4282956,1.0174602,1.0572834,1.1608049,0.0,1.3036633,0.0,0.0,1.2197247,1.3684394,1.3332354,0.9113395,0.7630673,0.0,0.0,0.9809936,0.862875,0.8548789,0.0,1.3531997,1.042033,1.0637355,0.8427901,0.0,1.2621278,1.0665247,1.1355307,0.7025564,1.0849351,0.8610938,1.5862732,0.0,2.210851,1.3421477,0.0,0.98100287,1.2699753,1.1434791,0.0,1.0426506,0.0,0.9571643,0.39237452,0.72560686,1.0372076,1.233892,0.0,1.1113961,1.175131,0.8941281,1.4882541,1.5540376,0.0,0.0,1.3471116,0.97802544,1.3782096,0.0,0.0,1.8848388,1.0483897,1.0136417,1.3847699,1.0098542,0.0,0.0,1.8094771,1.5498831,0.0,0.0,0.0,1.7909832,0.0,1.5161747,1.1223178,1.3975899,1.1847563,1.1507143,0.824535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.614739,1.331182,0.0
RAD23A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5448092,0.0,0.0,0.0,0.83311546,0.0,0.0,0.0,0.0,0.0,0.0,0.7342661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21296416,0.80289006,0.83836997,0.0,0.0,0.0,0.0,0.0,0.0,0.7154714,0.0,0.62461585,0.0,0.0,0.0,0.0,0.0,0.46827018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39520195,0.0,0.0,0.0,0.265109,0.0,0.0,0.0,0.0,0.0,0.0,0.39982894,0.0,0.0,0.0,0.0,0.0,0.218299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6528796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GADD45GIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72632384,0.0,0.0,0.85631263,1.1988639,0.0,0.0,0.0,0.0,0.8493476,0.0,0.8307334,0.0,0.0,0.56887674,0.0,0.0,0.6090479,0.0,0.0,0.0,0.0,0.9532037,0.0,0.0,0.0,0.0,0.0,0.39181888,0.0,0.7933546,0.0,1.291793,1.2983141,0.0,0.0,0.0,0.0,0.714121,0.6503002,0.92886263,0.75699574,0.833471,0.0,0.0,0.0,0.0,0.0,0.5703331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89326996,0.0,0.0,0.0,0.4539889,0.0,0.0,0.0,0.0,0.0,0.8815449,0.41242585,0.0,0.0,0.0,0.88979656,0.0,0.5713822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6232488,0.47629064,0.0,0.0,0.51730865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFIX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39583144,0.0,0.3714131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3013941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STX10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5276397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IER2,1.0479685,0.3483435,0.9351158,0.0,0.0,1.0014977,0.9097411,1.0318877,1.0728693,0.77009654,0.0,0.0,1.3170087,1.1423154,1.8404571,2.1296363,1.0465577,1.5067078,1.0952901,0.53111047,0.3256148,0.98114455,1.3218292,1.0477617,1.11916,0.0,1.070113,1.9529718,2.0688396,1.9059904,1.6258134,0.0,1.8641894,0.0,2.9902306,0.7999772,2.0813956,1.3224363,2.4588675,1.9229517,1.9560997,1.4145854,1.2841642,1.2699907,0.0,1.922743,0.0,1.8981832,1.5559778,1.7748775,1.6982334,1.3087178,1.4727806,0.0,0.0,1.8022528,1.5852438,1.4137607,1.7326913,1.590821,1.6792912,0.0,1.4308981,0.35179758,0.8067345,1.2632177,2.0940146,0.0,0.6574164,0.9452597,1.5512736,1.2144811,0.0,1.8782558,0.7955159,0.73531073,1.1502222,1.4817917,0.0,1.5519371,1.112174,1.4535629,1.4775001,0.0,1.6821911,1.9853241,0.0,2.3178022,1.3986454,0.53715765,1.2030697,1.1458145,2.3302734,0.0,1.1202639,0.9034071,0.0,0.6374563,1.0642741,0.0,0.0,1.0876666,1.3590983,0.0,0.0,0.0,0.0,0.0,0.0,0.8565801,1.8014076,2.8109076,0.0,0.0
CACNA1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4322871,0.6364049,0.0,0.0,1.3873852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
