,acinar,alpha,beta,delta,duct,endothelial,mesenchymal,pp,unclear
SLC2A6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM258,0.05681817978620529,0.5059523582458496,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.0
LSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINA5,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0
CD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRNP1,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAP43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA12,0.9090908765792847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRPSAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC29A1,0.0,0.6818181574344635,0.6818181574344635,0.0,0.0,0.0,0.0,0.6818181574344635,0.0
PLOD2,0.0,0.0,0.6249999776482582,0.0,0.0,0.0,0.8669354617595673,0.6249999776482582,0.520833358168602
KIAA0319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TONSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP4,0.7954545170068741,0.0,0.0,0.0,0.7954545170068741,0.0,0.0,0.0,0.0
CANT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPHX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847
GKN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGOLN2,0.029761902987957,0.029761902987957,0.30241934955120087,0.029761902987957,0.30241934955120087,0.029761902987957,0.029761902987957,0.029761902987957,0.0
KCNJ16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RABGAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
YIPF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIGC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC44A2,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
FUBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
USP11,0.0,0.5681817978620529,0.5681817978620529,0.5681817978620529,0.0,0.0,0.0,0.5681817978620529,0.0
GSK3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
IL1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERBB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYYR1,0.0,0.0,0.0,0.0,0.0,0.9523809552192688,0.0,0.0,0.0
GLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
ID1,0.0,0.0,0.45454545319080353,0.0,0.45454545319080353,0.9104938432574272,0.0,0.654761902987957,0.45454543828964233
EIF3H,0.34090907871723175,0.0,0.34090907871723175,0.34090907871723175,0.34090907871723175,0.34090907871723175,0.34090907871723175,0.0,0.0
ATP6V1H,0.0,0.0,0.7386363372206688,0.7386363372206688,0.0,0.0,0.0,0.0,0.6250000298023224
EID2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
LPCAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAMDEC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLDN12,0.8522726967930794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7291667014360428
TMEM167A,0.0,0.39772725850343704,0.39772725850343704,0.39772725850343704,0.0,0.39772725850343704,0.39772725850343704,0.0,0.3125000149011612
GSTO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCSTN,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
MUC5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS27,0.2953296974301338,0.0,0.1232394278049469,0.04098360240459442,0.04098360240459442,0.04098360240459442,0.25436047464609146,0.0,0.12323947250843048
ZBTB40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INPP4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPS2,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.0,0.11363635957241058,0.11363635957241058,0.3906249478459358
NOB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0
RPL4,0.32967035472393036,0.02450980246067047,0.26234570145606995,0.10245901346206665,0.10245901346206665,0.02450980246067047,0.3960396349430084,0.0,0.02450980246067047
PARD6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMED2,0.416666641831398,0.0,0.0,0.0,0.0,0.0,0.416666641831398,0.0,0.0
TFAP2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSAP,0.0,0.13719512522220612,0.2818627431988716,0.13719512522220612,0.2818627431988716,0.13719512522220612,0.1041666716337204,0.13719512522220612,0.0
TWIST2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT8,0.7738095223903656,0.0,0.0,0.0,0.9068627506494522,0.0,0.0,0.0,0.6818181574344635
ELF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRN2,0.0,0.0,0.0,0.0,0.7954545170068741,0.0,0.7954545170068741,0.0,0.0
IGFBP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMB2,0.0,0.0,0.0,0.0,0.7954545170068741,0.0,0.6250000298023224,0.0,0.6250000298023224
SYT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARX,0.0,0.8333333358168602,0.0,0.0,0.0,0.0,0.0,0.8333333358168602,0.0
KHDRBS1,0.0,0.0,0.0,0.0,0.0,0.476190447807312,0.0,0.0,0.0
UQCR10,0.0,0.7954545170068741,0.0,0.0,0.7954545170068741,0.0,0.0,0.0,0.0
TLE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOTCH4,0.0,0.0,0.0,0.0,0.0,0.9523809552192688,0.0,0.0,0.0
SMCHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKCH,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
SEC23B,0.5113636180758476,0.0,0.5113636180758476,0.5113636180758476,0.0,0.0,0.0,0.5113636180758476,0.4166666865348816
DCAF7,0.17045453935861588,0.17045453935861588,0.17045453935861588,0.17045453935861588,0.17045453935861588,0.5654761716723442,0.0,0.17045453935861588,0.1041666716337204
SLC6A14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
CIR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APBB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GABARAPL2,0.0,0.238095223903656,0.238095223903656,0.238095223903656,0.0,0.238095223903656,0.0,0.238095223903656,0.0
ARF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHTOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847
ALS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDARADD,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0,0.0
SYNJ2BP,0.0,0.0,0.7954545170068741,0.7954545170068741,0.0,0.0,0.0,0.0,0.0
C5AR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCHL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC9B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHD4,0.0,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.5952380746603012,0.22727271914482117,0.0
MGAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSRP1,0.0,0.34090907871723175,0.34090907871723175,0.34090907871723175,0.0,0.34090907871723175,0.34090907871723175,0.34090907871723175,0.0
CHI3L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD99L2,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWS1,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0
C12orf76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FASN,0.0,0.0,0.7291667014360428,0.0,0.0,0.0,0.8522726967930794,0.0,0.0
BRD8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOPX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARHSP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IER2,0.45454543828964233,0.0,0.0,0.45454543828964233,0.45454543828964233,0.6547618955373764,0.0,0.0,0.7211538106203079
VDAC3,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.0
MRPL24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRCT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V0C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGIF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TREM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TACC1,0.34090907871723175,0.34090907871723175,0.34090907871723175,0.0,0.5952380821108818,0.5952380821108818,0.34090907871723175,0.0,0.0
OSTM1,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
EGFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAOK1,0.0,0.17045453935861588,0.5654761716723442,0.17045453935861588,0.17045453935861588,0.17045453935861588,0.17045453935861588,0.17045453935861588,0.1041666716337204
MSL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLASP1,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
PCP4,0.0,0.0,0.0,0.9523809552192688,0.0,0.0,0.0,0.0,0.0
DCBLD2,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0
NTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPS23,0.0,0.0,0.0,0.0,0.0,0.7954545170068741,0.7954545170068741,0.0,0.0
ZDHHC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORMDL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KPNB1,0.0,0.0,0.0,0.0,0.0,0.0,0.476190447807312,0.0,0.0
PDXK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-C,0.4166666865348816,0.16129031777381897,0.0,0.0,0.580985926091671,0.3048780560493469,0.0,0.0,0.16129031777381897
S100A8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LARP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECHS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGALS3BP,0.0,0.0,0.0,0.0,0.7954545170068741,0.0,0.0,0.7954545170068741,0.0
MTHFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERH,0.0,0.0,0.0,0.0,0.0,0.0,0.8522726967930794,0.0,0.7291667014360428
PFN1,0.2380952313542366,0.2380952313542366,0.05681817978620529,0.05681817978620529,0.4513888880610466,0.5759804025292397,0.6454918086528778,0.1562499850988388,0.0
ABLIM1,0.0,0.5113636180758476,0.5113636180758476,0.5113636180758476,0.5113636180758476,0.0,0.0,0.0,0.4166666865348816
TMED5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFAIP6,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0
DTX3L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000244257,0.0,0.11363635957241058,0.11363635957241058,0.4761904552578926,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.4761904552578926,0.11363635957241058
CAT,0.0,0.0,0.0,0.0,0.7954545170068741,0.7954545170068741,0.0,0.0,0.0
CS,0.34090907871723175,0.0,0.34090907871723175,0.0,0.34090907871723175,0.34090907871723175,0.34090907871723175,0.0,0.34090907871723175
CDH17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GREM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZMPSTE24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847
ZMIZ1,0.0,0.0,0.5681817978620529,0.0,0.5681817978620529,0.5681817978620529,0.0,0.5681817978620529,0.0
SLC8A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIRAS3,0.0,0.0,0.0,0.7954545170068741,0.0,0.0,0.0,0.7954545170068741,0.0
PDIA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTFP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF13B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS26A,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
EPHA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MICAL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HES1,0.45454545319080353,0.0,0.0,0.0,0.654761902987957,0.654761902987957,0.45454545319080353,0.0,0.45454543828964233
CKAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FZD3,0.0,0.0,0.0,0.8522726967930794,0.0,0.0,0.0,0.0,0.7291667014360428
TOMM34,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0,0.0
NOTCH2,0.0,0.0,0.0,0.0,0.7954545170068741,0.0,0.7954545170068741,0.0,0.0
SNAP23,0.0,0.0,0.0,0.0,0.0,0.8522726967930794,0.0,0.0,0.7291667014360428
MRPS6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP2R3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPKAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0
LOXL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUPT5H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
RPS4Y1,0.8522726967930794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7291667014360428
KLF11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLTM,0.0,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058
MBOAT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1,0.4385965093970299,0.0,0.15432100743055344,0.08196721971035004,0.4385965093970299,0.33396946638822556,0.41149070113897324,0.0,0.15432100743055344
ZC3H13,0.0,0.0,0.0,0.0,0.6249999776482582,0.6249999776482582,0.6249999776482582,0.0,0.520833358168602
NOL8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-A,0.012254901230335236,0.35272280126810074,0.012254901230335236,0.07172130793333054,0.41103605926036835,0.2953296974301338,0.0,0.07172130793333054,0.07172130793333054
PCMT1,0.0,0.45454543828964233,0.45454543828964233,0.45454543828964233,0.0,0.0,0.0,0.45454543828964233,0.45454543828964233
RXRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
GPR107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSNK1A1,0.0,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.5654761716723442,0.22727271914482117,0.0,0.429687462747097
KANSL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3YL1,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0
KCNK17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSHZ3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GATA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRBF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSL1,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
HTRA3,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0
TSN,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
FRZB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT1F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847
IRS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847
SIX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP26B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SON,0.0,0.059523805975914,0.24193547666072845,0.24193547666072845,0.059523805975914,0.24193547666072845,0.059523805975914,0.059523805975914,0.24193547666072845
KIF13A,0.0,0.0,0.8522726967930794,0.0,0.0,0.0,0.0,0.7291667014360428,0.0
RPS27L,0.39772725850343704,0.0,0.39772725850343704,0.0,0.39772725850343704,0.39772725850343704,0.39772725850343704,0.0,0.3125000149011612
EIF2AK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSB1,0.0,0.0,0.0,0.0,0.416666641831398,0.416666641831398,0.0,0.0,0.0
VPS72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCNR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRD5A3,0.7954545170068741,0.0,0.0,0.0,0.0,0.7954545170068741,0.0,0.0,0.0
ANXA1,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632,0.0,0.0
SP100,0.0,0.0,0.0,0.0,0.6818181574344635,0.6818181574344635,0.6818181574344635,0.0,0.0
PRICKLE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPECC1L,0.0,0.0,0.8333333730697632,0.0,0.0,0.0,0.0,0.0,0.0
BTN3A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDE8B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAP1L1,0.0,0.0,0.357142835855484,0.0,0.0,0.357142835855484,0.5645161122083664,0.0,0.0
PDS5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIPARP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
PARP4,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0
DPF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ING2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CREG1,0.7386363372206688,0.0,0.0,0.0,0.0,0.0,0.7386363372206688,0.0,0.6250000298023224
ECT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1C1,0.0,0.0,0.7954545170068741,0.0,0.0,0.0,0.0,0.0,0.7954545170068741
BTF3,0.178571417927742,0.0,0.178571417927742,0.0,0.178571417927742,0.4233870878815651,0.178571417927742,0.0,0.3124999850988388
ECHDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC7A1,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0,0.0
TULP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF2,0.0,0.0,0.6818181574344635,0.6818181574344635,0.0,0.0,0.0,0.6818181574344635,0.0
IMPA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
KANK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL6A2,0.0,0.0,0.0,0.0,0.0,0.0,0.9803921580314636,0.0,0.0
PRKDC,0.0,0.0,0.5681817978620529,0.0,0.5681817978620529,0.5681817978620529,0.5681817978620529,0.0,0.0
ATF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKIRAS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC6,0.7954545170068741,0.0,0.0,0.0,0.7954545170068741,0.0,0.0,0.0,0.0
RAB13,0.5113636180758476,0.0,0.0,0.0,0.5113636180758476,0.5113636180758476,0.5113636180758476,0.4166666865348816,0.0
FOXJ3,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0,0.0
STK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM204,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
OLFML3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHDC8A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEC5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPA8,0.17605634033679962,0.04901960492134094,0.2469136118888855,0.04901960492134094,0.17605634033679962,0.37128715962171555,0.37128715962171555,0.0,0.0
UBALD2,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
ZNF277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJURP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PECAM1,0.0,0.0,0.0,0.0,0.0,0.98591548204422,0.0,0.0,0.0
CHPF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASL12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC39A9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STX11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWDD1,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.0
CEP57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGF2BP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
FARSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBAG9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARRDC3,0.8522726967930794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7291667014360428
CSGALNACT2,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0
NDUFB8,0.0,0.5113636180758476,0.5113636180758476,0.5113636180758476,0.0,0.5113636180758476,0.0,0.4166666865348816,0.0
EIF5,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,0.4761904552578926,1.4901161193847656e-08,0.0
PSMA2,0.0,0.0,0.0,0.0,0.0,0.8522726967930794,0.0,0.0,0.7291667014360428
SMC4,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0
RBPMS,0.5681817978620529,0.0,0.0,0.0,0.5681817978620529,0.5681817978620529,0.5681817978620529,0.0,0.0
MTUS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC31A,0.05681817978620529,0.05681817978620529,0.3869047462940216,0.3869047462940216,0.05681817978620529,0.05681817978620529,0.5846774056553841,0.05681817978620529,0.0
RUSC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSR,0.714285708963871,0.0,0.0,0.0,0.5681817978620529,0.714285708963871,0.0,0.0,0.5681817978620529
URM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNHG16,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.0,0.5059523582458496,0.11363635957241058,0.3515624552965164
MRPS10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROMO1,0.0,0.6249999776482582,0.0,0.6249999776482582,0.0,0.0,0.0,0.520833358168602,0.6249999776482582
RPL19,0.29713115841150284,0.030487805604934692,0.15931372344493866,0.030487805604934692,0.030487805604934692,0.0,0.15931372344493866,0.030487805604934692,0.09510868042707443
