,acinar,alpha,beta,delta,duct,endothelial,mesenchymal,pp,unclear
SLC7A1,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
TULP3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ATF2,0.1,0.1,1.1,1.1,0.1,0.1,0.1,1.1,0.1
IMPA1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
KANK1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
EDN1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
COL6A2,0.1,0.1,0.1,0.1,0.1,0.1,5.1,0.1,0.1
PRKDC,0.1,0.1,1.1,0.1,1.1,1.1,1.1,0.1,0.1
ATF5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NKIRAS2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CCDC6,1.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
RAB13,1.1,0.1,0.1,0.1,1.1,1.1,1.1,0.6,0.1
FOXJ3,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
STK4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ABCC4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TMEM204,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
OLFML3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KLHDC8A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CLEC5A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HSPA8,7.1,5.1,8.1,5.1,7.1,10.1,10.1,4.1,4.1
UBALD2,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ZNF277,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HJURP,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PECAM1,0.1,0.1,0.1,0.1,0.1,7.1,0.1,0.1,0.1
CHPF,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RASL12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SLC39A9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
STX11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RWDD1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.6
CEP57,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FGF13,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
IGF2BP2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
FARSA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
EBAG9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ARRDC3,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
CSGALNACT2,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
NDUFB8,0.1,1.1,1.1,1.1,0.1,1.1,0.1,0.6,0.1
EIF5,1.1,1.1,1.1,1.1,1.1,1.1,2.1,1.1,1.0999999
PSMA2,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.6
SMC4,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
RBPMS,1.1,0.1,0.1,0.1,1.1,1.1,1.1,0.1,0.1
MTUS2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SEC31A,1.1,1.1,2.1,2.1,1.1,1.1,3.1,1.1,0.6
RUSC1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
INSR,2.1,0.1,0.1,0.1,1.1,2.1,0.1,0.1,1.1
URM1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SNHG16,1.1,1.1,1.1,1.1,1.1,0.1,2.1,1.1,1.5999999
MRPS10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ROMO1,0.1,1.1,0.1,1.1,0.1,0.1,0.1,0.6,1.1
RPL19,6.1,4.1,5.1,4.1,4.1,3.1,5.1,4.1,4.6
BAIAP2L1,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ABCE1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.6
ANXA9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
COPRS,0.1,0.1,1.1,1.1,1.1,1.1,1.1,0.1,0.1
TEAD2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KITLG,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
MYCT1,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1,0.1
UNC80,0.1,0.1,1.1,1.1,0.1,0.1,0.1,1.1,0.1
PROS1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
UBE2D2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1
SLC35B1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1
S1PR2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
METAP2,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ULK1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TBC1D4,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
POLR3F,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TMEM150C,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PLIN2,0.1,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.6
LANCL1,0.1,0.1,0.1,0.1,0.1,0.1,0.6,0.1,0.1
TMEM87A,1.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1,0.1
RPS27A,12.1,7.1,10.1,9.1,7.1,7.1,11.1,8.1,7.1
TPD52L2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RILPL2,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
PRR11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AHDC1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AKAP7,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
MAP3K7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PDZD8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
XRCC5,2.1,2.1,2.1,2.1,3.1,3.1,2.1,1.1,0.1
AEN,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CSRP2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CHM,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
CSTPP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PBX3,0.1,0.1,0.1,1.1,0.1,0.1,0.1,1.1,0.1
CREB3L1,1.1,0.1,0.1,0.1,0.1,0.1,2.1,0.1,1.1
DDX23,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TRIB3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
APLP2,2.1,1.1,2.1,2.1,6.1,3.1,1.1,2.1,2.1
PSMC3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
GTF2E2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ELP2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ANG,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CTSO,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
DEDD2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CMTM7,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
MPHOSPH8,0.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.6
LGALS4,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
SIX2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ATF6,0.1,0.1,1.1,0.1,0.1,1.1,0.1,1.1,0.1
TRIM9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KLF9,0.1,0.1,0.1,0.1,0.1,0.1,3.1,0.1,0.1
RAB11A,1.1,2.1,2.1,2.1,2.1,2.1,1.1,2.1,1.1
EIF4G3,0.1,0.1,1.1,1.1,0.1,2.1,1.1,1.1,0.1
CST3,1.1,1.1,1.1,1.1,1.1,0.1,1.1,1.5999999,0.6
TFDP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SERPINI2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SLC38A10,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
PSMA5,1.1,1.1,1.1,1.1,1.1,2.1,1.1,1.1,1.1
PPIP5K2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LRRFIP2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
USP9Y,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
GLT8D2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
U2AF2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RPL17-C18orf32,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
MYOM1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
N4BP2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENOPH1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
NEFM,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CFB,10.1,0.1,0.1,0.1,3.1,0.1,0.1,0.1,0.1
TRA2B,0.1,1.1,0.1,1.1,1.1,1.1,1.1,0.1,0.6
AFTPH,0.1,0.1,1.1,1.1,0.1,0.1,0.1,1.1,1.1
UBXN7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MFAP5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3BP1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
UPF2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ARHGEF17,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SPARC,0.1,0.1,0.1,0.1,0.1,29.1,47.6,0.1,0.1
LINC00665,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ANP32B,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
ADAT1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
AASS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
COG3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ZDHHC20,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ARHGAP1,0.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1,0.1
RIMOC1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ZNF480,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CLSPN,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HMGB1,3.1,2.1,3.1,3.1,4.1,9.1,4.1,2.6,2.1
PBDC1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CTSK,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
H6PD,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PDP1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
PPP1R15A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RNF144A,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
C1orf198,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
ZBTB10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PPP4R1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ZRANB1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RWDD4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
METTL9,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
SUPT20H,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TMEM165,1.1,0.1,0.1,0.1,1.1,1.1,1.1,0.1,0.1
FBXO32,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HBP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TUBB4B,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,2.1
ARHGAP23,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SAMD9,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
TMEM176B,0.1,6.1,1.1,2.1,0.1,0.1,0.1,3.6,0.1
USP33,0.1,0.1,1.1,1.1,0.6,0.1,0.1,1.1,0.6
ENC1,0.1,0.1,0.1,0.1,1.1,1.1,0.6,0.1,0.1
TTC28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CANX,3.1,2.1,4.1,4.1,4.1,3.1,4.1,2.1,1.5999999
DUSP26,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NRBP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
TMEM131,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
PPP2CB,1.1,1.1,2.1,1.1,1.1,1.1,1.1,1.1,1.1
CPB1,17.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENDOD1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KLHDC2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
DYNC1I1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
POLDIP2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ARFGAP2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
VAPA,2.1,1.1,2.1,1.1,2.1,1.1,1.1,1.1,2.6
SS18,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LRRFIP1,2.1,2.1,1.1,1.1,3.1,0.1,2.1,1.1,2.1
ZNF793,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
GLG1,1.1,1.1,1.1,1.1,1.1,2.1,1.1,1.5999999,1.1
ANP32A,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.6
CCSER2,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
TUBA1B,2.1,8.1,6.1,5.1,4.1,6.1,6.1,4.1,2.1
AURKA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CLEC7A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SLC35G2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
COMT,1.1,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.1
SHC4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CTSB,2.1,3.1,2.1,1.1,3.1,4.1,6.1,2.1,1.1
IREB2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CEACAM5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000203875,1.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,1.1
NASP,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CKMT1B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
GNE,0.1,1.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
SPIRE1,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.6,0.1
TPI1,2.1,1.1,2.1,1.1,2.1,2.1,3.1,1.1,0.6
DDX60,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TRAF1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SMC1A,0.1,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.6
OLFML2A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CTNNA1,1.1,1.1,1.1,0.1,2.1,7.1,1.1,1.1,1.5999999
ENTPD4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
UFL1,0.1,0.1,1.1,1.1,0.1,0.1,0.1,0.1,1.1
PNPT1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
RCAN3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ETV1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,3.1,0.1
ENSG00000237748,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1
ZNF146,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SCAF11,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
LDHA,3.1,1.1,0.1,1.1,2.1,3.1,3.1,0.1,1.5999999
U2AF1,1.1,0.1,0.1,0.1,1.1,1.1,1.1,0.1,1.1
SKIL,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
PKN2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
CLNS1A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LTA4H,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SLC25A5,3.1,2.1,2.1,2.1,3.1,2.1,3.1,1.1,2.1
PIP4K2B,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
AASDHPPT,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
GPSM1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SLC36A1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CCNG1,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CISD2,1.1,0.1,1.1,0.1,1.1,0.1,1.1,0.1,1.1
ARL14,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ADO,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SLC35B3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KPNA6,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1
LRRTM3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AKTIP,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TM7SF3,1.1,0.1,0.1,0.1,1.1,0.1,0.1,1.1,0.6
C17orf75,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
UBQLN1,0.1,0.1,1.1,0.1,1.1,1.1,0.1,0.1,0.1
KIFC3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RPLP1,6.1,4.1,4.1,4.1,4.1,4.1,8.1,4.1,3.6
CCNDBP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
GCNT3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HSPB6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KCNA7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TST,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SESN3,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1
ATXN1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
MANEAL,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AK2,0.1,1.1,1.1,0.1,0.1,0.1,1.1,0.1,1.1
SMNDC1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AMN1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
POLR2A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
GCH1,0.1,3.1,1.1,3.1,0.1,0.1,0.1,2.1,0.6
ZZEF1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FIBIN,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
STX1A,0.1,1.1,1.1,0.1,0.1,0.1,0.1,1.1,0.1
CHKA,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HMGN5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KIAA1191,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1,0.6
RBM17,0.1,0.1,0.1,0.1,1.1,1.1,1.1,0.1,0.1
RNPEP,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ABCC8,0.1,2.1,9.1,3.1,0.1,0.1,0.1,6.1,0.1
FLII,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SET,2.1,2.1,3.1,2.1,3.1,4.1,3.1,2.1,3.1
RPS19BP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CUL7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MAST3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NFIC,2.1,1.1,2.1,1.1,2.1,1.1,2.1,1.1,1.0999999
MAP4K3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
SERPINE2,0.1,1.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1
POU2F3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RCHY1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KLHL41,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ARL4D,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CD248,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CREB3L2,0.1,1.1,1.1,1.1,0.1,0.1,1.1,0.1,0.1
INPP4B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PBXIP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
MAST4,0.1,0.1,1.1,1.1,0.1,1.1,0.1,1.1,0.6
NDUFB3,0.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1,0.1
TADA2B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
COMMD3,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ST8SIA1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
GUCY1A2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FKBP1A,2.1,1.1,1.1,1.1,2.1,8.1,2.1,1.1,0.6
NDUFAB1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1
TAF9,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1
MTMR11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NR3C1,0.1,0.1,1.1,1.1,1.1,1.1,2.1,0.1,0.1
YY1,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,1.1
BAZ1B,0.1,1.1,1.1,1.1,0.1,1.1,1.1,1.1,0.1
SPIB,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
OLA1,1.1,1.1,1.1,1.1,1.1,0.1,0.1,0.6,0.1
CDC42SE2,0.1,0.1,1.1,1.1,0.1,1.1,0.1,0.1,0.1
NCOA4,1.1,1.1,1.5999999,1.1,2.1,2.1,1.1,1.1,1.1
TSTD1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PPP1R9A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CD81,2.1,4.1,4.1,3.1,4.1,11.1,4.1,3.1,2.1
FBXO28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FNIP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PI15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CYP51A1,0.1,1.1,1.1,1.1,1.1,0.1,1.1,0.1,0.1
SLAMF7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CCND2,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LAD1,0.1,0.1,0.1,0.1,2.1,0.1,0.1,0.1,1.1
CHD8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ADH5,1.1,0.1,1.1,0.1,1.1,0.1,2.1,0.1,0.6
RERE,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1
SEC22B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
THAP6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RPL23,10.1,4.1,7.1,5.1,6.1,6.1,9.1,5.1,3.1
SMARCE1,0.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1
SEC61G,2.1,1.1,1.1,2.1,1.1,2.1,2.1,1.1,2.1
CPT1A,1.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.6
FOXK2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PCBP2,1.1,1.1,1.1,1.1,1.1,2.1,1.5999999,1.1,1.1
TNFRSF21,1.1,1.1,1.1,1.1,2.1,0.1,0.1,0.1,1.1
PFKFB2,0.1,0.1,2.1,0.1,0.1,0.1,0.1,0.1,0.1
JMJD1C,0.1,1.1,1.1,1.1,1.1,1.1,0.1,1.1,0.6
NDUFA10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CALCB,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SLC39A14,1.1,0.1,1.1,0.1,0.6,0.1,1.1,0.1,1.5999999
RBFOX2,0.1,0.1,1.1,0.1,0.1,1.1,1.1,0.1,0.1
SHQ1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
UCA1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
YWHAH,0.1,0.1,0.1,0.1,0.6,0.1,0.1,0.1,1.1
RHEB,1.1,1.1,2.1,1.1,1.1,1.1,1.1,1.1,2.1
CLDN1,1.1,0.1,0.1,0.1,3.1,0.1,0.1,0.1,0.6
NKTR,0.1,1.1,1.1,1.1,1.1,0.1,1.1,1.1,0.1
CEP68,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HAND2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SRF,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TFAM,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RPP30,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PITPNA,0.1,0.1,0.1,0.1,0.1,1.1,1.1,1.1,0.6
C8orf82,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RBP1,0.1,0.1,0.1,1.1,2.1,1.1,0.1,0.1,0.1
FBXO9,1.1,1.1,1.1,1.1,1.1,0.1,1.1,1.1,0.6
EIF2S3,1.1,0.1,1.1,0.1,1.1,0.1,1.1,0.1,1.1
RHOB,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1,1.1
RSL1D1,1.1,0.1,1.1,1.1,0.1,0.1,1.1,0.1,0.1
