,Aberrant erythroid,CD11c+ memory B cells,CD4+ cytotoxic T cells,CD4+ memory T cells,CD4+ naive T cells,CD56brightCD16- NK cells,CD56dimCD16+ NK cells,CD69+PD-1+ memory CD4+ T cells,CD8+ central memory T cells,CD8+ effector memory T cells,CD8+ naive T cells,CD8+CD103+ tissue resident memory T cells,Class switched memory B cells,Classical Monocytes,Conventional dendritic cell 1,Conventional dendritic cell 2,Early erythroid progenitor,Early promyelocytes,Eosinophil-basophil-mast cell progenitors,Erythro-myeloid progenitors,GammaDelta T cells,HSCs & MPPs,Immature B cells,Late erythroid progenitor,Late promyelocytes,Lymphomyeloid prog,Mature naive B cells,Megakaryocyte progenitors,Mesenchymal cells_1,Myelocytes,NK T cells,NK cell progenitors,Non-classical monocytes,Nonswitched memory B cells,Plasma cells,Plasmacytoid dendritic cell progenitors,Plasmacytoid dendritic cells,Pre-B cells,Pre-pro-B cells,Pro-B cells
FIS1,0.5897435897435898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59047204714555,0.607541405237638,0.5939300748018118,0.7047103398885483,0.6468894221843817,0.609845098776695,0.6844825576513242,0.0,0.680434966698671,0.0,0.7275859132791177,0.5966551945759699,0.6659170954655378,0.0,0.6835945325020032,0.0,0.0,0.0,0.7076594508611239,0.5982213280139825,0.0,0.5980534874475919,0.6120420755484165,0.0,0.0,0.0,0.0
FKBP11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8747865649370047,0.8872341177402399,0.8907070312744532,0.0,0.0,0.0,0.0,0.8588549387760651,0.0,0.8634112569002005,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.9397282401720682,0.0,0.0,0.0,0.0,0.0
FLT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8609474072089562,0.8303295557315533,0.0,0.8359255928259629,0.0,0.0,0.0,0.8205128205128205,0.0,0.0,0.8251094970947657,0.8745290178519028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8736487489480239,0.8274500049077548,0.0,0.0,0.0
FOS,0.0,0.21110417751165536,0.0,0.151222886183323,0.0,0.22768502204846114,0.14421129990846682,0.0,0.14380866441971216,0.0,0.14324127710782564,0.15713926462026742,0.1282051282051282,0.4116467879368709,0.3038590137775128,0.34820299729322773,0.21802057364048102,0.2792185560250894,0.3200736382068732,0.3338254965268649,0.14346077350469735,0.3629982609015245,0.24016845379120264,0.13117755834872907,0.3486228875624828,0.27000259436093843,0.18727329602608314,0.23446313998638055,0.3476746449103722,0.3767157242848323,0.15378744174272585,0.33293460882627046,0.3243191211651533,0.13696104899430886,0.18795504936805138,0.22126815105095887,0.1908715764681498,0.1302015857818799,0.18625158530015212,0.14045766225227943
FTH1,0.0,0.09321659956222926,0.020947292829171207,0.051246144832708895,0.018777861044957087,0.019264039320823472,0.02722352284651536,0.02091592855942555,0.031222884471599873,0.014859920892959986,0.0170935468795972,0.03196903222646469,0.035787395941905484,0.21763852467903724,0.1028637870764121,0.1643037612621601,0.16976323341711974,0.036153591596163236,0.19907528162002563,0.15601162268565252,0.025750635526119135,0.12576189713600355,0.04148336251576742,0.19650807288976815,0.015130139314211331,0.07303967384191659,0.05041768764838194,0.10026217423952542,0.13279338219226935,0.08372483803675725,0.019918547226832464,0.12148449054131141,0.2920375603895921,0.04214824621494,0.004803599455417731,0.11332657245489267,0.1555481140430157,0.013622652261685103,0.05624284652563242,0.012959940311236259
FTL,0.0,0.06187176704406738,0.028880852919358473,0.028346303181770522,0.02981105523231702,0.02253792683283488,0.029588662661038913,0.03258624596473498,0.033021251360575356,0.03001900513966878,0.0476260964687054,0.030383460032634247,0.06789352954962315,0.22421639087872627,0.034129104553124845,0.051566472420325644,0.0861539642016093,0.07397584273264958,0.0917698465860807,0.11159246242963351,0.040806279732630804,0.09430020130597629,0.034733159419817805,0.07895101645053962,0.13060171329058134,0.06222380888767731,0.04184433741447253,0.07974468133388421,0.09312837093304364,0.19556980255322579,0.029033158070001848,0.0777028264143528,0.28497082453507644,0.06096019500341171,0.020491048311575864,0.016117824957920954,0.023360411326090496,0.002516369024912516,0.03243651145543808,0.0116195648144453
GAPDH,0.0,0.07784975797702105,0.11368715763092041,0.1171373541538532,0.07845564988943246,0.1435155532298944,0.10691030667378353,0.12462253601123126,0.10115744670232137,0.11318491513912494,0.09090217565878844,0.10003245793856107,0.0974067250887553,0.17990846358812773,0.2270830655709291,0.17924043459770006,0.23714264233907065,0.27892871086414045,0.22020078469545412,0.22113795158190605,0.10656911134719849,0.1948684133016146,0.0,0.24263022190485245,0.22358295550713173,0.28320219883551967,0.0,0.2823530450845376,0.09823561631716214,0.20633579675967878,0.09963366007193541,0.18792278797198564,0.12082426975934933,0.08151945242514977,0.07692307692307693,0.22348780509753105,0.08649423947701088,0.2394746496127202,0.19573287016306168,0.295166429800865
GAS5,0.0,0.08651050543173766,0.10611139352505024,0.19629516051365778,0.26369060308505327,0.15092657468257806,0.0,0.1200410952934852,0.10437852144241333,0.10372291008631389,0.2788403630256653,0.18375806166575506,0.17501845420935216,0.06498597676937397,0.1137996575771234,0.09502955583425668,0.28842028746238124,0.27543669327711445,0.26057880505537373,0.36848748647249663,0.1414223191065666,0.38269786345653045,0.10655049330148941,0.15882062759154883,0.15711968525862083,0.32432715403727996,0.14097569386164346,0.28481771242924225,0.06900724845054822,0.06070484106357281,0.05128205128205128,0.3387410518450615,0.0644867282647353,0.14231575146699563,0.05986489852269491,0.15962192492607313,0.1294828515786391,0.127872904141744,0.28160850818340594,0.16680476298699012
GINS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9414661221015148,0.0,0.9233278250082945,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9370210338861514
GMNN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950677951176962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0
GMPR,0.8974358974358975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9100445142159095,0.0,0.0,0.9241467072413518,0.0,0.0,0.0,0.9047820827899835,0.0,0.0,0.0,0.9296823143959045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNA15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807969603783045,0.8128299560302343,0.8009487589200338,0.8050477367181045,0.0,0.7948717948717948,0.0,0.8005362305885706,0.0,0.8141086422480069,0.0,0.0,0.0,0.0,0.0,0.8146507892853174,0.0,0.0,0.0,0.8008087185712961,0.0,0.0,0.0,0.0
GNLY,0.0,0.0,0.9230769230769231,0.0,0.0,0.9466206232706705,0.9334512291810452,0.0,0.0,0.9260926842689514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSTP1,0.0,0.18493506388786513,0.1868190918213282,0.0,0.0,0.2247785528500875,0.22146292527516684,0.19488307604422936,0.1876496107150347,0.19218659095275095,0.0,0.18152258946345404,0.0,0.24686255057652792,0.3713884170238788,0.3002659540909987,0.2842852641374637,0.3421177191612048,0.21150355155651385,0.27821410466463137,0.1845717414831504,0.31060275053366637,0.0,0.19590559831032386,0.3358912834754357,0.36387778703983015,0.0,0.3443100238457704,0.1978267660507789,0.24762746615287584,0.22229383847652337,0.2853219188176669,0.24504684637754393,0.1794871794871795,0.18593391394003844,0.2905718775895926,0.23440097387020403,0.22612523574095506,0.3434679676324893,0.2562267963702862
GUCY1B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200536226614927,0.0,0.0,0.9396218749193045,0.0,0.9028449134948926,0.0,0.0,0.0,0.8974358974358975,0.0,0.949731924594977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GZMA,0.0,0.0,0.7924889280245855,0.0,0.0,0.7779803566443615,0.8086609611144433,0.7905499690618271,0.7974022153096322,0.7841046452522278,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7826675023788061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7901972776804215,0.7758761736062857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H1-0,0.7452165897075946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762937891177642,0.7435897435897436,0.7475686684632913,0.8237027311936403,0.0,0.819603470655588,0.0,0.778856615225474,0.0,0.745595300808931,0.0,0.7749221355487139,0.7633487001443521,0.0,0.0,0.8020312465154208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MACROH2A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5641025641025641,0.628359392667428,0.5728685336235242,0.5915346115063398,0.6209896894601675,0.5725059249462225,0.6423250360366626,0.0,0.6273737121851016,0.0,0.592047916008876,0.6236145740900284,0.6425236005049485,0.0,0.6423585537152413,0.0,0.5754198676500565,0.0,0.5799608077758398,0.0,0.0,0.0,0.644989122182895,0.0,0.6559642048982474,0.6576506036978501,0.6852900920770107
H2AZ1,0.0,0.228103056932107,0.24829932970878404,0.24113949904075035,0.0,0.22272909451753664,0.23997122813493776,0.20512820512820512,0.2107304838987497,0.2410230529613984,0.2525044083595276,0.23540195287802282,0.0,0.22429494674389178,0.4574036644055293,0.23795629464662993,0.4230015430694971,0.3969546923270592,0.3616013847864591,0.29402177303265303,0.0,0.2561389009157817,0.0,0.4607406610097641,0.41699920556484127,0.42918974313980496,0.0,0.4380977000945654,0.27947935691246617,0.22931581888443384,0.0,0.23810242689572847,0.2848339432325119,0.0,0.21724375241842026,0.4892278879116743,0.2508385364825909,0.527220926223657,0.26356486937938595,0.5050272620641268
H3-3A,0.0,0.011247656284234462,0.02624965631044828,0.012045670778323442,0.015141783616481682,0.023317942252525918,0.0426298670279674,0.019439339637756348,0.013558785120646158,0.02251040171354245,0.01070090746268248,0.013165273727514805,0.014077340945219383,0.0662469160862458,0.08236000935236613,0.048985970325959034,0.14864738629414484,0.0825995527780973,0.10262004687235905,0.15424296947625968,0.015028664698967567,0.09950017929077148,0.11859936744738848,0.10470144718121259,0.0445253176566882,0.11668463395192073,0.018129382378015764,0.18734829395245284,0.03522250896845108,0.03928586611380944,0.017690585209773138,0.08325345393938896,0.09837476870952508,0.019910430296873435,0.0036361324481475046,0.1173478120412582,0.07516739307305752,0.17077647417019576,0.12049219547173916,0.15145019843028143
H3-3B,0.0,0.04639982107358101,0.02928641514900403,0.02951153577902378,0.021122982868781455,0.1504566470781962,0.07503957778979571,0.04758543540269901,0.08296490479738285,0.029497427818102714,0.022795478502909344,0.03512319540366148,0.03667376591609074,0.021240141147222273,0.02498989685987815,0.0309713513423235,0.04516581082955385,0.04623268047968546,0.15083714020557892,0.12395277695778088,0.04650094570257725,0.08189181028268276,0.16680245063243768,0.01319575004088573,0.01460703519674448,0.030259106403742082,0.050050014104598604,0.04124512122227596,0.018071527664478008,0.013742014383658385,0.10185612470675738,0.09983457510287945,0.03207485645245283,0.06934335904243664,0.010987185514890231,0.0643008672274076,0.10346391262152256,0.04041694372128218,0.12950843419784155,0.04232943363678761
HAVCR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9785803021528782,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBB,0.8295000577584292,0.0,0.5827799683962113,0.5955451344832395,0.0,0.4836720625559489,0.5508707532515893,0.467262313916133,0.4514971925662114,0.6099873093458322,0.0,0.5701926595125443,0.5293384270790296,0.41025641025641024,0.0,0.4363822661913358,0.5986188237483685,0.0,0.0,0.0,0.5747046959705842,0.0,0.0,0.7924314294105921,0.0,0.0,0.5280107443149273,0.4206268649834853,0.6483727265626956,0.0,0.5592276897185888,0.416927192455683,0.45889431391006863,0.5353837930239164,0.6581865854752369,0.0,0.0,0.5160340040158002,0.0,0.0
HBD,0.9654983450204898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.930677843399537,0.0,0.0,0.0,0.0,0.0,0.0,0.9556959408980149,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCST,0.0,0.0,0.5137668481239905,0.45107244222592086,0.45262780556311977,0.5278961780743722,0.5192889754588788,0.5288939735828302,0.526953521447304,0.5332322854262131,0.4830961166284023,0.5028138527503381,0.0,0.40774340048814434,0.3725184935789842,0.3777915269900591,0.0,0.3654848917936667,0.3333333333333333,0.0,0.5347860944576752,0.0,0.0,0.0,0.4418553373752496,0.35268658093917066,0.0,0.34185237150925857,0.0,0.42148181872490126,0.5577159172449356,0.396234746162708,0.3743209731884492,0.0,0.334636695874043,0.414532021070138,0.4454447443668659,0.0,0.38056018260809094,0.0
HELLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEMGN,0.9437219531108172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9096333292814401,0.0,0.8728172244169773,0.0,0.8717948717948718,0.0,0.0,0.0,0.9160212049117455,0.0,0.0,0.0,0.8785790831614764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HERPUD1,0.0,0.7062709896992414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6412055293718973,0.6434119786971655,0.6293081794029627,0.6382595621622525,0.0,0.0,0.5968873623089913,0.0,0.0,0.0,0.6681715219448774,0.5897435897435898,0.6071727871894836,0.0,0.6444889520987486,0.0,0.6313014305554904,0.61341331860958,0.0,0.0,0.636497790996845,0.6627759123459841,0.7534368894039056,0.6700737415215908,0.7323571336575043,0.0,0.0,0.0
HHEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7974827197881845,0.0,0.8656066931211032,0.8324347887283716,0.0,0.7948717948717948,0.0,0.8717464621250446,0.0,0.8027823124176416,0.8227120087696955,0.8617799557172335,0.0,0.0,0.0,0.0,0.0,0.8485461473464966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HINT1,0.0,0.038050235846103765,0.05866615283183563,0.11515426635742188,0.10841382619662163,0.06468165073639308,0.04645050030488234,0.0751263759075067,0.07831153502831092,0.051508911145039096,0.12067150458311424,0.09830581836211376,0.07111413815082648,0.025785539394769914,0.12511745782998893,0.06641556055117877,0.2336868078280718,0.22935314514698127,0.17945408668273535,0.21367228642488137,0.06288259762984055,0.25491839188795823,0.04642220032520783,0.16324573449599436,0.08972038825352986,0.24871207506228715,0.06803043530537532,0.19164612048711532,0.0419735312461853,0.029929887025784224,0.0523606538772583,0.24364689680246207,0.02564102564102564,0.06771431519435002,0.028940640963040866,0.13075569959787223,0.138356836942526,0.10331914975092961,0.12450837324827145,0.13619787723590165
HJURP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
HLA-A,0.0,0.09062725305557251,0.15684108245067108,0.13215623452113226,0.11321666607489952,0.15741116725481474,0.1783774877205873,0.1629890127059741,0.17102139576887473,0.1615340694403037,0.11608413549569938,0.14683692730390108,0.09854424611116067,0.07133547159341666,0.026950499950311124,0.044333904217451044,0.01997822981614333,0.07106299430896075,0.038294656154436946,0.03447677538945125,0.15743292295015776,0.03880863770460471,0.0687997295306279,0.008187799881666135,0.04635371764500936,0.037577115572415866,0.056541231962350696,0.026888477496611767,0.15453630532973853,0.05385843301430727,0.17390478268647805,0.09712576713317479,0.06208546192218096,0.10310252660360092,0.01702085977945572,0.02623424468896328,0.03177100878495436,0.029879979598216522,0.04035433897605309,0.02327069716575818
HLA-B,0.0,0.12345141783738747,0.1689568009131994,0.13022765135153747,0.09670770932466556,0.16590190086609277,0.18539498861019427,0.17149200500586095,0.167319044088706,0.17327555937644762,0.12473385609113254,0.14747545199516493,0.12177216242521237,0.09336902086551373,0.04629542583074325,0.05914962444549952,0.022130565765576485,0.04080023062534821,0.02183443613541432,0.029305520730140883,0.16445559110396948,0.036188143950242266,0.10364550963426247,0.015789918410472382,0.03896938226161859,0.03292690026454437,0.07404940556257199,0.029192210772098638,0.1093596067184057,0.06102333619044377,0.16450242507152069,0.10075632119790101,0.10912720209512955,0.11479645203321408,0.02842302047289335,0.054820665946373574,0.06759830315907796,0.02882040463961088,0.04704529352677174,0.023198071198585708
HLA-DPA1,0.0,0.4613353227957701,0.22180596681741568,0.0,0.0,0.0,0.0,0.2044518009210244,0.2158329502130166,0.22233764636210906,0.0,0.1856796573369931,0.41759670392060894,0.23283767394530466,0.4140806610767658,0.4666071977370825,0.17126206709788397,0.24483632430052146,0.1620356593376551,0.22957494320013586,0.2092845883124914,0.3115472885278555,0.38064211759811795,0.15384615384615385,0.2664004808817154,0.26256007567430156,0.4226749967306088,0.19146214234523284,0.17101391615011755,0.18504194418589273,0.22975927132826585,0.22873904919013,0.3858443926542233,0.42518932544268095,0.1650538933582795,0.3445564645987291,0.39992049718514466,0.2718349053309514,0.3036659558614095,0.2827415680273985
HLA-DPB1,0.0,0.5397962408188062,0.3196393939164969,0.0,0.0,0.0,0.0,0.33364872290537906,0.314613863443717,0.3184766173362732,0.0,0.0,0.5009513115271543,0.30828404426574707,0.4602360969934708,0.5141769311366937,0.2632640233406654,0.3162444753524585,0.260256718366574,0.31998603771894407,0.28321297504963017,0.3789604092255617,0.45260508091021806,0.0,0.32185187248083263,0.3384738946572328,0.4807479228728857,0.28015050215598863,0.0,0.2737097510924706,0.2564102564102564,0.336833058259426,0.39569263274853045,0.4836824031976553,0.0,0.4094250202178955,0.4453639800731952,0.33837959246757704,0.39847859969505894,0.3400398599795806
HLA-DQB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.9910749120590014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DRA,0.0,0.5181880807265257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5006294357470977,0.4217828252376654,0.4813136213865036,0.5237161700542157,0.37635491444514346,0.4017636027091589,0.36015920761304027,0.4048656836534158,0.0,0.42883598804473877,0.49225700207245654,0.3333333333333333,0.4110367175860283,0.41232663545853054,0.5080893758015755,0.37785903001442933,0.35983549020229244,0.38972891294039214,0.0,0.41866180988458485,0.43203743757345736,0.4922439715801141,0.33428721855848265,0.45757700235415727,0.4778280304028438,0.42350429449325955,0.4211085973641811,0.42510512394782823
HLA-DRB1,0.0,0.4604619053693918,0.1927491564017076,0.0,0.0,0.129595174239232,0.0,0.18555548863533217,0.1852219242316026,0.18843982005730653,0.0,0.13695789911808112,0.4017546971638997,0.2756501054152464,0.38234742024005985,0.44865873073920226,0.1628157695134481,0.2350419255403372,0.1390675520285582,0.19522103438010582,0.16220459265586656,0.27074280304786486,0.3713590028958443,0.1282051282051282,0.29759927896352917,0.22651238319201347,0.42514334122339886,0.16903623097982162,0.17637897454775298,0.23973201024226654,0.2263456078676077,0.15679393670497796,0.328953532072214,0.408189703256656,0.1439842383066813,0.2984700905971038,0.356747798430614,0.28967144856086147,0.2685179603405488,0.26665831834841996
HLA-DRB5,0.0,0.6643350063226162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5164071596585788,0.5397807848759186,0.6471717968965188,0.6380095329040136,0.46153846153846156,0.5144197910259931,0.0,0.4869121863291814,0.0,0.5383574702800848,0.6067359905976516,0.0,0.577206585651789,0.5274500694030371,0.5557434849250011,0.4651829692033621,0.0,0.5180568817334298,0.0,0.4805988990343534,0.5542970299720764,0.5063443520130255,0.0,0.5770400365193685,0.5883821982603806,0.485753534696041,0.0,0.49835807696366924
HMGB1,0.0,0.033960154423346885,0.027044126620659463,0.04534680262590066,0.04950641974424704,0.08772522363907252,0.03998207434629782,0.037042602514609314,0.02502781458390065,0.04718991273488754,0.024803056166722223,0.04014110718017969,0.02564185246443137,0.007182348997164995,0.15034217712206718,0.01594013587022439,0.23391483838741595,0.14820775924584803,0.19538370004067054,0.12769614580350044,0.048170473331060164,0.08622947564491859,0.04460652057941143,0.27134290413978773,0.12251922564628796,0.1676317483950884,0.025300418719267234,0.1978228245026026,0.09232024198923355,0.011856931906480055,0.019764832961253632,0.06182032517897777,0.00940856261131091,0.024124542872111004,0.022139130494533442,0.2577232076571538,0.05475437335478954,0.35623823526578074,0.21482276152341795,0.3420069553913214
HMGN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9014707054847326,0.0,0.8717948717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.9197633877778665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8781367326394106,0.0,0.0,0.0,0.8891540765762329,0.0,0.9267770602152898,0.0,0.0
HMMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9874707017189417,0.0,0.0
HOPX,0.0,0.0,0.8400198511588268,0.0,0.0,0.8536488765325302,0.8538575783754007,0.0,0.0,0.8314841863436576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8278932067064139,0.8298190969687241,0.0,0.0,0.0,0.8205128205128205,0.0,0.0,0.0,0.0,0.0,0.8241804425533001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSP90AB1,0.0,0.046447001970731296,0.03649162023495405,0.0667377572793227,0.08793534223849957,0.04946594666212033,0.024039004093561418,0.03657380128518129,0.0331496917284452,0.04704310496648153,0.09718587153997177,0.058336300727648616,0.05714212778287056,0.007728772285657051,0.08017228199885441,0.026643341932541285,0.27599457441232145,0.2216227574226184,0.16786001584468743,0.23041574618755242,0.06144197323383429,0.23683912326128054,0.021633502764579576,0.25700018191948915,0.11944887576959072,0.20360330129281068,0.04445328467931503,0.2423840440236605,0.12861225849542862,0.013119387320983104,0.05228920166309063,0.13291281461715698,0.021784271949376814,0.06464536526264289,0.027897443526830427,0.045535721840002596,0.04494101726091825,0.05859118852859888,0.12959357561209264,0.13284445878786919
HSP90B1,0.0,0.07749262987039028,0.13844922567025209,0.11682219535876544,0.0,0.1093799319022741,0.16566823537533099,0.16329152767474836,0.1349789546086238,0.13792398954049134,0.11076849240523118,0.1315912344516852,0.08866282456960434,0.08063730062582554,0.15859223481936333,0.10548578470181195,0.18334183631799159,0.2964476087154486,0.20021979472576043,0.11244973311057457,0.1409666828620128,0.13190770760560647,0.07692307692307693,0.1671560055170304,0.22913936009773841,0.18048267181103045,0.0,0.2274050697302207,0.3203872900742751,0.07733737046901996,0.12217757487908387,0.15444026390711466,0.07821043943747497,0.09434105646915925,0.3832241449600611,0.2598442832628886,0.3499490206058209,0.15161454983246633,0.09108873361196274,0.0883865753809611
IFITM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGFBP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6671651387825991,0.5906810515966171,0.6470614748123364,0.710319561836047,0.6052345404258141,0.614619391086774,0.0,0.5641025641025641,0.0,0.564749728410672,0.6699327780650213,0.6715076321210617,0.0,0.6375491878925226,0.7973371820572095,0.5807380355321444,0.0,0.6142699947723975,0.0,0.0,0.0,0.6001627521637158,0.0,0.6076751748720804,0.7360924497628824,0.6411081521939008
ENSG00000211898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9436637056179535,0.0,0.0,0.0,0.9493287954574976,0.0,0.0,0.0,0.0,0.0,0.0,0.9341955887965667,0.0,0.0,0.0,0.9230769230769231,0.0,0.0
ENSG00000211899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.8621375392644833,0.0,0.0,0.7743246723444034,0.8566882396355654,0.0,0.0,0.0,0.0,0.0,0.0,0.8473451473774054,0.0,0.7784459453362685,0.7813896154746031,0.8122796951196133,0.794805231766823,0.7987689605126014
ENSG00000211592,0.522401478046026,0.6587266249534411,0.5373741220205258,0.5409623002394651,0.0,0.0,0.0,0.5349394602653308,0.0,0.5551201273233463,0.0,0.5180289072868152,0.7094277693675115,0.0,0.4979992524171487,0.0,0.0,0.0,0.0,0.0,0.5187712327027932,0.0,0.7127068287287003,0.5136373379291632,0.0,0.0,0.7002923412200732,0.0,0.591925153365502,0.0,0.0,0.0,0.0,0.7109903341684586,0.8018419574468564,0.5779916567680163,0.6362341917478122,0.5453126476361201,0.515683094660441,0.48717948717948717
IGLL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7760734909620041,0.8536298412543076,0.7692307692307693,0.0,0.0,0.0,0.0,0.7750391837878104,0.0,0.8247962380066897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7752897785260127,0.8550231151091747,0.0,0.893687842748104,0.8249219564291147,0.8823625078568091
IL1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9206266097533398,0.0,0.0,0.9218887274081891,0.0,0.0,0.0,0.0,0.0,0.8974358974358975,0.0,0.9198151169679104,0.0,0.0,0.0,0.9010932338543427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
