,author_cell_type,silhouette_score
20012,CD4 T cell,-0.0958912646887711
20013,Peritubular capillary endothelium 1,0.3881899368909582
20014,Proximal tubule,0.016838327881639623
20016,Peritubular capillary endothelium 1,0.392086947866961
20018,Proximal tubule,0.051690153029460076
20019,Proximal tubule,0.12274717116548742
20020,Proximal tubule,-0.29194546191529913
20025,Descending vasa recta endothelium,-0.011007134042716632
20026,Descending vasa recta endothelium,-0.016870274067857505
20029,MNP-c/dendritic cell,0.4031071770174032
20030,Proximal tubule,0.13374258071007683
20031,Proximal tubule,0.04480428116948151
20034,CD4 T cell,-0.05234899938037262
20037,MNP-a/classical monocyte derived,-0.3283121628920757
20040,NK cell,0.30889777558654397
20041,Proximal tubule,0.06661569635256401
20042,Principal cell,0.18107933733105386
20044,CD4 T cell,-0.0929495113109899
20046,Ascending vasa recta endothelium,-0.3590905863938977
20047,Proximal tubule,-0.08260919414228979
20050,MNP-c/dendritic cell,0.35877340018371373
20051,B cell,0.7340468823551902
20052,NK cell,0.18271017071772466
20053,CD4 T cell,-0.08855160865909664
20055,Proximal tubule,-0.36398147881878357
20057,Descending vasa recta endothelium,-0.25982048106858896
20058,Proximal tubule,-0.13805272128705787
20059,Proximal tubule,0.10091779406165283
20061,Proximal tubule,0.019801880409924102
20062,Proximal tubule,-0.01718839162800086
20063,Proximal tubule,0.061210279473948595
20066,Glomerular endothelium,0.7859838679864807
20068,Proximal tubule,0.022263100267938603
20071,NKT cell,0.021226562803618055
20073,CD4 T cell,-0.06771999079505114
20074,Proximal tubule,-0.4831206454300447
20075,Proximal tubule,0.03749461470773256
20079,Type B intercalated cell,0.46755583934437117
20083,NKT cell,0.003359285601372298
20084,Descending vasa recta endothelium,-0.30823425672398147
20086,CD4 T cell,-0.22816867531372842
20087,Proximal tubule,0.09713193629087724
20088,Proximal tubule,-0.08275382583775122
20089,Peritubular capillary endothelium 2,0.3313322573382076
20090,Proximal tubule,0.07801574770990573
20091,CD4 T cell,-0.06040126877075039
20092,Glomerular endothelium,0.7185281396555193
20094,Ascending vasa recta endothelium,-0.10887866124775525
20095,Descending vasa recta endothelium,-0.2915741335468119
20099,CD4 T cell,-0.11412971934197319
20100,Proximal tubule,0.07600007645747478
20104,Glomerular endothelium,0.737658039032352
20105,Proximal tubule,0.11306102167859922
20106,Proximal tubule,0.09060789573561723
20114,CD4 T cell,-0.18877918217612896
20117,Proximal tubule,0.0742449395824303
20118,Peritubular capillary endothelium 1,0.4041172858283669
20119,NK cell,0.2188191997647674
20122,Proximal tubule,0.12911664729620403
20126,Proximal tubule,-0.0714988852998225
20127,NK cell,0.07458446710320295
20128,B cell,0.7621099084246599
20132,Proximal tubule,0.13483686569707945
20134,Proximal tubule,0.11879696042038022
20135,NKT cell,-0.2887580841403209
20136,Proximal tubule,0.011166638626712922
20139,CD8 T cell,0.003208393218853422
20142,CD4 T cell,0.05729259911808873
20143,CD4 T cell,0.06135447937572621
20146,Glomerular endothelium,0.7866856127238684
20147,Proximal tubule,-0.08024224979200112
20148,Proximal tubule,0.02669951531754363
20149,Peritubular capillary endothelium 1,-0.13843178152483093
20150,Proximal tubule,-0.5255280934013343
20151,Proximal tubule,-0.029917976792488674
20155,CD4 T cell,-0.018837114066777287
20160,CD8 T cell,-0.0706765584567996
20162,Proximal tubule,0.0740753041854417
20171,NK cell,0.27584578851340125
20172,Proximal tubule,0.103129154692046
20173,Peritubular capillary endothelium 1,0.3772462980944694
20174,Proximal tubule,0.1120455400315218
20175,Proximal tubule,0.09077348188103766
20176,Proximal tubule,-0.06617583752398627
20177,Proximal tubule,0.11811908465796778
20180,Proximal tubule,0.049677144199331134
20181,Proximal tubule,0.1285303949708428
20182,CD8 T cell,0.22591499459763
20186,Proximal tubule,0.007507361966036856
20187,Proximal tubule,0.050322979144576584
20189,Peritubular capillary endothelium 1,0.4141102833598039
20195,Neutrophil,0.807760519090784
20196,Peritubular capillary endothelium 1,0.3735741751282009
20199,Proximal tubule,0.075644941820351
20201,MNP-b/non-classical monocyte derived,0.009650008327272397
20203,CD4 T cell,-0.06600662605016881
20204,B cell,0.7081272020003977
20205,CD4 T cell,-0.2813028966043345
20210,NK cell,-0.48654097020771153
20212,NK cell,0.25324860058325266
20216,Fibroblast,0.7610029033148759
20217,Proximal tubule,0.02366939732166625
20218,Glomerular endothelium,0.6880021698388255
20220,Proximal tubule,0.11510193419704075
20221,Proximal tubule,0.09945266181912328
20223,CD8 T cell,0.09169048399450683
20224,CD4 T cell,-0.03679732827375376
20225,NK cell,-0.10338946221154983
20229,MNP-a/classical monocyte derived,-0.4878788176324726
20235,Peritubular capillary endothelium 1,0.3942951270023293
20236,Proximal tubule,0.11345521589131527
20237,Proximal tubule,-0.08087424819902328
20238,Proximal tubule,0.04844114257398976
20242,Proximal tubule,-0.0018061176129004785
20244,Proximal tubule,0.027131290842114898
20246,Proximal tubule,0.09682558641939441
20247,Proximal tubule,0.10484751053956248
20248,Proximal tubule,0.12083414729796409
20250,Proximal tubule,-0.07759362864878137
20252,Proliferating Proximal Tubule,-0.1025625980661682
20253,Distinct proximal tubule 2,-0.8443324762182801
20254,CD8 T cell,0.18510741545579693
20255,Glomerular endothelium,0.7925840418809158
20256,NK cell,0.15025585782750286
20259,Proximal tubule,0.07609999025959731
20260,NK cell,0.1376720200170263
20263,NK cell,0.21672454416918185
20266,Proximal tubule,0.10370781794713328
20268,MNP-b/non-classical monocyte derived,0.3443331925516512
20269,Proximal tubule,0.11932462672702938
20270,Proximal tubule,0.11294340970843368
20272,Type A intercalated cell,0.2588886397816762
20274,Proximal tubule,-0.47146359724517795
20276,Proximal tubule,0.060186740952659114
20277,Glomerular endothelium,0.6744884826778105
20279,NK cell,0.034050685989896315
20280,Proximal tubule,0.038941567360531774
20282,Glomerular endothelium,0.5460437937123627
20284,NK cell,0.23299599649412642
20287,Peritubular capillary endothelium 2,0.3981546758659099
20290,MNP-c/dendritic cell,0.2537492204433791
20291,Peritubular capillary endothelium 1,0.39430098198499297
20292,Proximal tubule,0.06682219202569852
20295,NKT cell,0.03357328534803135
20296,NK cell,0.33651138674484354
20298,NK cell,-0.1798311279114273
20299,Proximal tubule,0.119702177026348
20302,Proximal tubule,-0.2711554497317179
20303,Pelvic epithelium,0.6530292366474227
20306,Proximal tubule,0.019852936676791964
20307,Peritubular capillary endothelium 2,-0.006380251945206907
20310,NKT cell,-0.28450857248831596
20314,Proximal tubule,0.01839188053357366
20315,Glomerular endothelium,0.8150773832174367
20318,Proximal tubule,0.009438970882594542
20320,Myofibroblast,-0.11069327951424622
20321,Glomerular endothelium,0.5930304858376956
20322,NKT cell,0.111740263237899
20327,Ascending vasa recta endothelium,-0.1428617073838118
20328,Proximal tubule,0.13229534307296478
20330,Glomerular endothelium,0.7638802516613429
20333,Proximal tubule,0.12300514750606925
20337,Glomerular endothelium,0.7771711920613804
20339,Proximal tubule,-0.9268193209124466
20340,Thick ascending limb of Loop of Henle,0.4505590481687004
20347,CD4 T cell,-0.05101981839967816
20349,Proximal tubule,0.018865321888155536
20350,Type A intercalated cell,0.26959948816506907
20352,CD8 T cell,-0.5302805211051624
20354,CD4 T cell,0.05087113789107111
20355,Proximal tubule,0.11688524915692818
20357,Proximal tubule,0.09676782643234855
20360,CD8 T cell,-0.03446070680495067
20363,CD8 T cell,0.00510383917917047
20365,Proximal tubule,0.12643894585603374
20368,Descending vasa recta endothelium,-0.32274666154823106
20372,MNP-c/dendritic cell,0.2291947382702663
20376,Proximal tubule,-0.08034401621436292
20377,NK cell,-0.13496876361457186
20378,Proximal tubule,0.11555224904413537
20387,Peritubular capillary endothelium 1,-0.23677639838577155
20390,Proximal tubule,0.11778373701984186
20394,Proximal tubule,-0.08277669062471854
20395,Proximal tubule,0.05841658357106875
20397,Proximal tubule,0.1273703747875928
20401,Connecting tubule,-0.730423394503132
20402,B cell,0.5204740996847346
20403,CD8 T cell,-0.039825812603450306
20404,Proximal tubule,0.13480123061309354
20407,Proximal tubule,-0.0816621628108213
20408,MNP-a/classical monocyte derived,0.07440783336445293
20414,Peritubular capillary endothelium 1,0.37374705231494154
20416,NKT cell,-0.2150312589041253
20419,Thick ascending limb of Loop of Henle,0.4505901598726846
20423,Proximal tubule,0.11345636682566088
20425,MNP-b/non-classical monocyte derived,0.10776259129679548
20427,B cell,0.7136301207562563
20428,Proximal tubule,-0.29821588461890947
20429,Proximal tubule,-0.502769605112145
20430,Proximal tubule,0.12389800406708432
20431,Proximal tubule,0.1260536615617726
20433,Proximal tubule,0.00959108031336026
20435,Proximal tubule,0.09512169809801349
20442,Proximal tubule,0.10606336211124258
20443,Proximal tubule,-0.08164817774968847
20444,Proximal tubule,-0.08238621525155465
20448,Thick ascending limb of Loop of Henle,0.3918751383080865
20449,CD4 T cell,-0.045681987701315305
20450,CD4 T cell,-0.03840039301249273
20451,NK cell,-0.02097387485165593
20454,Proximal tubule,-0.08180635346508905
20457,Epithelial progenitor cell,-0.3089362858369587
20458,Proximal tubule,-0.08213358461062241
20459,NKT cell,-0.2512705884338345
20461,Proximal tubule,0.11047605473323957
20464,Proximal tubule,0.06671001875343187
20465,B cell,0.6634394873486761
20469,Proximal tubule,0.12424040564943863
20471,CD4 T cell,0.09302660433635866
20474,Proximal tubule,0.07806004029436446
20479,Proximal tubule,0.13470974833860974
20481,Proximal tubule,0.004081623412945418
20482,CD4 T cell,-0.1236359781440564
20483,Proximal tubule,0.09883089907251776
20487,Descending vasa recta endothelium,-0.22392172346038924
20488,Proximal tubule,0.11274751388860944
20491,Proximal tubule,0.004932313086247948
20493,MNP-b/non-classical monocyte derived,0.20305242101566526
20494,Proximal tubule,0.11652417216988704
20500,Proximal tubule,0.09051404792199427
20501,Proximal tubule,0.08036217592017374
20502,Proximal tubule,0.022219790128290062
20503,Proximal tubule,0.13530008000822288
20504,CD4 T cell,-0.23640702082366155
20507,Glomerular endothelium,0.8022454048000459
20508,Proliferating Proximal Tubule,-0.14041629218370935
20511,Proximal tubule,0.12875418080057463
20517,Thick ascending limb of Loop of Henle,0.028112736068807084
20518,Proximal tubule,0.02963557648971899
20519,Thick ascending limb of Loop of Henle,0.4021622808911132
20520,CD8 T cell,0.05343188422386724
20521,Proximal tubule,0.10798514206457821
20525,NKT cell,-0.24697907577410197
20526,Proximal tubule,-0.08187714892796989
20527,Proximal tubule,0.08608871886419332
20531,Proximal tubule,0.11508099752766966
20533,Proximal tubule,0.11944256321740779
20534,Proximal tubule,0.12534503706262742
20535,Proximal tubule,0.12040044838403448
20536,Glomerular endothelium,0.7870337006935768
20540,Peritubular capillary endothelium 1,0.3724072191032592
20541,Ascending vasa recta endothelium,0.055600849501725294
20542,MNP-a/classical monocyte derived,-0.790776179668739
20543,B cell,0.7430986767372727
20550,Proximal tubule,0.05049397063163829
20551,Peritubular capillary endothelium 2,0.32911045789608934
20554,Proximal tubule,0.04515482590814665
20555,Proximal tubule,-0.08216044288752976
20556,CD4 T cell,-0.06936077151952358
20557,Glomerular endothelium,0.7316122705562519
20558,Proximal tubule,-0.0813957969773846
20560,Proximal tubule,0.07562510078183
20561,CD4 T cell,-0.10241485115030852
20562,Proximal tubule,-0.01422080989112304
20565,Glomerular endothelium,0.7113104069323098
20566,CD8 T cell,0.0854791030258859
20570,NK cell,-0.038017721868373856
20571,Proximal tubule,-0.15401447743089297
20573,CD4 T cell,-0.1625531571386651
20580,NKT cell,0.10068384230021524
20581,Peritubular capillary endothelium 1,0.18223170933276037
20583,Glomerular endothelium,0.7703053971260451
20584,Distinct proximal tubule 2,-0.8620612886031898
20586,Peritubular capillary endothelium 1,0.3790652169019608
20588,Proximal tubule,0.09818832973046385
20591,CD4 T cell,-0.04958234709286685
20592,Proximal tubule,0.06323779281808689
20595,NK cell,0.2223611869903091
20598,Proximal tubule,-0.08174769103707659
20603,Proximal tubule,-0.077647730424285
20604,Proximal tubule,0.11182939291716806
20607,Proximal tubule,0.11565247292025982
20609,Peritubular capillary endothelium 1,0.39259288221986505
20611,Peritubular capillary endothelium 1,0.36979782424123886
20614,B cell,0.755582626352276
20615,B cell,0.7146088838500168
20616,CD4 T cell,-0.09268476063568103
20618,Proximal tubule,0.05344435743913003
20619,Proximal tubule,-0.157373068500769
20620,NK cell,0.27669320890977706
20622,NK cell,0.28511773332602713
20624,Proximal tubule,-0.20086902724013658
20626,Proximal tubule,0.03689401116319003
20629,NK cell,0.2119512804783349
20630,Peritubular capillary endothelium 1,0.396696588376356
20632,Proximal tubule,0.012942003396369124
20635,CD4 T cell,-0.009238308325455451
20637,Proximal tubule,0.10129046383214299
20641,Proximal tubule,-0.08194983892857267
20642,Pelvic epithelium,-0.756703171454653
20643,Principal cell,0.19141042301483543
20644,NKT cell,0.1469519508201161
20646,NK cell,-0.013175140877880862
20647,Proximal tubule,0.06076629233001484
20648,Proximal tubule,0.11795138415869724
20649,Proximal tubule,-0.08163818374801102
20655,Proximal tubule,0.0551954430138715
20656,B cell,0.7220242613164387
20659,CD4 T cell,-0.14039973398005856
20660,CD4 T cell,-0.08927376923158004
20664,Proximal tubule,-0.00806287980678028
20667,B cell,0.7088174587770553
20668,Glomerular endothelium,0.27575876230928686
20669,Proximal tubule,0.09889668480689394
20670,CD4 T cell,-0.32876579155646335
20672,Ascending vasa recta endothelium,0.30379167015042446
20673,MNP-b/non-classical monocyte derived,0.14471157756463218
20676,CD4 T cell,-0.0915706381013778
20678,Proximal tubule,-0.0799663039262196
20685,Proximal tubule,-0.17225744799068243
20686,B cell,0.6588363921660776
20688,CD4 T cell,-0.02527128297487814
20690,NK cell,0.24276543035627104
20692,NK cell,-0.5842209570846671
20695,Proximal tubule,0.043772200496209335
20696,Proximal tubule,0.11600590724000322
20697,Proximal tubule,0.08293457784521249
20698,Proximal tubule,-0.2910512376819074
20699,Proximal tubule,0.1263591349969001
20701,Ascending vasa recta endothelium,0.0263662741739789
20702,Epithelial progenitor cell,0.16260535426481673
20704,Proximal tubule,0.11108128043125327
20710,Proximal tubule,-0.08149638955076455
20712,Glomerular endothelium,0.794761658035269
20713,Descending vasa recta endothelium,-0.3366149592691387
20715,Proximal tubule,0.05725573436330106
20716,Proximal tubule,0.028478985693256003
20718,Proximal tubule,0.0795246753397827
20719,Type A intercalated cell,0.3368293692278785
20721,Proximal tubule,0.058718841951149
20724,CD4 T cell,-0.14573048484736617
20728,CD8 T cell,0.1035814595799931
20734,CD4 T cell,-0.09589045094109816
20735,NK cell,0.3273965984869683
20736,Proximal tubule,0.10271044381651256
20737,Proximal tubule,0.020976868802327638
20746,Proximal tubule,0.05753875324515012
20749,Proximal tubule,0.13424372619753008
20753,Proximal tubule,0.09053269118846491
20760,NK cell,-0.07253238384931272
20762,Proximal tubule,0.051268452990542696
20763,CD8 T cell,0.17382987917825174
20766,Proximal tubule,0.10879604885676908
20768,Proximal tubule,0.01912592082419705
20770,NKT cell,-0.0738094228612566
20772,CD8 T cell,0.142813681413139
20776,CD4 T cell,-0.08727520792231755
20777,B cell,0.764373086032777
20778,Proximal tubule,0.1038102279746121
20779,Proximal tubule,0.09318534986753911
20781,NKT cell,0.18662670026084605
20782,Proximal tubule,0.13580183427895748
20783,Descending vasa recta endothelium,-0.21667798602501767
20786,Proximal tubule,0.1122933129378869
20789,Proximal tubule,0.03070429780074921
20790,CD8 T cell,0.10347274976129313
20791,B cell,0.5806885128408589
20794,Thick ascending limb of Loop of Henle,-0.016650457683895788
20796,Proximal tubule,0.038129239165247186
20797,Peritubular capillary endothelium 1,0.3872445090230338
20798,Proximal tubule,-0.4299790391346165
20799,NK cell,0.3076518099442455
20800,Proximal tubule,0.12941536510140744
20802,Peritubular capillary endothelium 1,0.08952146116524141
20803,Proximal tubule,0.11803015700580874
