,acinar,alpha,beta,delta,duct,endothelial,mesenchymal,pp,unclear
ENSG00000276231,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000139438,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000163964,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000142166,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1,0.1
ENSG00000185721,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000117318,0.1,0.1,0.1,0.1,0.1,6.1,1.1,0.1,0.1
ENSG00000104375,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000170315,6.1,10.1,6.1,8.1,6.1,11.1,8.6,9.1,10.6
ENSG00000041802,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000106052,1.1,1.1,2.1,1.1,2.1,1.1,1.1,1.1,1.1
ENSG00000008952,2.1,3.1,3.1,3.1,2.1,2.1,2.1,3.1,1.5999999
ENSG00000113389,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000094755,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000185963,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000116209,2.1,4.1,4.1,3.1,3.1,2.1,2.1,3.1,1.1
ENSG00000125686,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000160789,0.1,0.1,0.1,0.1,0.1,0.1,0.6,0.1,1.1
ENSG00000150636,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ENSG00000031823,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000104177,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000132703,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000160991,0.1,0.1,0.1,1.1,0.1,1.1,0.1,1.1,0.1
ENSG00000117748,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000161533,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000148229,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000168710,2.1,1.1,2.1,2.1,2.1,1.1,1.1,1.1,1.1
ENSG00000123575,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000146376,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000136279,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000165775,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000198160,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000174021,1.1,1.1,0.1,1.1,2.1,2.1,2.1,1.1,2.1
ENSG00000172115,1.1,1.1,1.1,1.1,2.1,1.1,1.1,1.1,1.1
ENSG00000145817,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1
ENSG00000161813,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.6
ENSG00000185129,1.1,1.1,2.1,2.1,1.1,1.1,1.1,2.1,0.1
ENSG00000163995,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000181019,0.1,0.1,0.1,0.1,0.1,7.1,2.1,0.1,0.1
ENSG00000197982,0.1,1.1,0.1,1.1,0.1,1.1,0.1,1.1,0.1
ENSG00000071991,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000144895,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.6
ENSG00000196611,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000113494,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000117139,0.1,0.1,0.1,0.1,1.1,1.1,1.1,0.1,0.1
ENSG00000129009,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ENSG00000091039,0.1,0.1,1.1,0.1,1.1,0.1,1.1,0.1,0.6
ENSG00000139629,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000106546,0.1,0.1,0.1,0.1,1.1,2.1,0.1,0.1,0.1
ENSG00000071127,1.1,0.1,0.1,0.1,2.1,3.1,1.1,0.1,0.1
ENSG00000165556,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000135211,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000123095,0.1,0.1,1.1,1.1,0.1,0.1,0.1,0.1,0.1
ENSG00000149357,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.6
ENSG00000141574,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000102893,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000125753,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000134884,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,1.1
ENSG00000124391,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000049541,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000114638,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000163938,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000172016,118.1,1.1,1.1,1.1,1.1,2.1,1.1,0.1,0.1
ENSG00000132467,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000103034,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1
ENSG00000164902,0.1,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1
ENSG00000168273,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000099814,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000107745,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000170144,1.1,2.1,1.1,2.1,1.1,2.1,2.1,1.1,1.1
ENSG00000106355,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000205726,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000074657,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000123179,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000162923,0.1,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.6
ENSG00000124177,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000128052,0.1,0.1,0.1,0.1,0.1,18.1,0.1,0.1,0.1
ENSG00000044012,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000166016,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000179456,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000138326,7.1,4.1,5.1,4.1,4.1,3.1,6.1,4.1,4.1
ENSG00000105700,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000116016,1.1,0.1,1.1,1.1,1.1,9.1,2.1,1.1,1.1
ENSG00000123472,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000141446,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000090060,1.1,2.1,2.1,2.1,1.1,2.1,1.1,1.1,1.5999999
ENSG00000173702,0.1,2.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
ENSG00000083937,1.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,1.5999999
ENSG00000085788,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000100364,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000171724,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000000419,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000235750,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000170381,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000198380,2.1,1.1,2.1,2.1,1.1,0.1,1.1,2.1,1.1
ENSG00000165029,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000118263,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000197956,0.1,0.1,0.1,2.1,4.1,0.1,1.1,0.1,1.1
ENSG00000118322,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000059804,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000136854,0.1,2.1,4.1,2.1,0.1,1.1,0.1,2.1,0.6
ENSG00000162545,0.1,2.1,3.1,2.1,0.1,0.1,0.1,3.1,1.1
ENSG00000138399,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000092964,0.1,1.1,1.1,1.1,0.1,2.1,0.1,1.1,0.1
ENSG00000139644,6.1,5.1,5.1,4.1,8.1,4.1,4.6,5.1,7.1
ENSG00000111802,0.1,1.1,1.1,1.1,0.1,0.1,0.1,1.1,0.1
ENSG00000168724,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000247095,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000013583,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000111371,1.1,0.1,0.1,1.1,1.1,0.1,0.1,0.1,0.1
ENSG00000169860,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000100234,0.1,0.1,0.1,0.1,0.1,0.1,4.6,0.1,0.1
ENSG00000108654,3.1,4.1,3.1,4.1,4.1,7.1,5.1,4.1,4.6
ENSG00000164022,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000151846,2.1,0.1,1.1,0.1,1.1,0.1,2.1,0.1,2.1
ENSG00000196482,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000173334,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000113583,0.1,1.1,0.1,1.1,1.1,0.1,1.1,1.1,0.1
ENSG00000118620,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000136450,1.1,1.1,1.1,1.1,1.1,2.1,1.1,1.1,0.1
ENSG00000066117,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000105974,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ENSG00000164379,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000172840,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000104164,1.1,1.1,1.1,1.1,0.6,1.1,1.1,1.1,0.6
ENSG00000116095,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000121940,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000171566,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000185338,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000163430,0.1,0.1,0.1,0.1,0.1,3.1,5.1,0.1,0.1
ENSG00000130164,0.1,0.1,0.1,0.1,1.1,1.1,1.1,0.6,0.1
ENSG00000134717,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000145247,1.1,0.1,1.1,1.1,1.1,0.1,0.1,0.1,1.1
ENSG00000138439,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000104979,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000100221,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000167861,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000144802,2.1,0.1,0.1,0.1,2.1,0.1,0.1,0.1,1.1
ENSG00000115977,0.1,1.1,1.1,0.1,0.1,0.1,0.1,1.1,0.1
ENSG00000175662,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1
ENSG00000108510,0.1,0.1,1.1,1.1,1.1,1.1,0.6,0.1,0.1
ENSG00000176407,0.1,0.1,1.1,0.1,0.1,1.1,0.1,0.1,0.6
ENSG00000123607,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000115446,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000090238,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000102755,0.1,0.1,0.1,0.1,0.1,26.1,0.1,0.1,0.1
ENSG00000122873,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000106591,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000215218,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000004478,1.1,1.1,1.1,1.1,1.1,1.1,0.1,1.1,0.1
ENSG00000132481,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000126217,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000143995,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
ENSG00000070476,0.1,1.1,0.1,1.1,0.6,0.1,0.1,1.1,0.6
ENSG00000184012,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000107798,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000005889,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000152804,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.1,0.1
ENSG00000255302,1.1,3.1,2.1,3.1,2.1,3.1,4.1,3.1,0.6
ENSG00000115875,0.1,1.1,0.1,1.1,1.1,1.1,1.1,0.1,1.1
ENSG00000178449,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000105193,8.1,4.1,5.1,4.1,5.1,7.1,9.1,4.1,6.6
ENSG00000214736,1.1,1.1,1.1,1.1,1.1,2.1,1.1,1.1,0.6
ENSG00000119242,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000105223,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000196878,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000168062,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000135929,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000076770,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000127995,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000108010,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ENSG00000187021,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000186951,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000054267,0.1,1.1,1.1,1.1,1.1,1.1,0.1,1.1,1.1
ENSG00000163814,0.1,0.1,1.1,1.1,0.1,0.1,0.1,0.1,0.6
ENSG00000086065,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
ENSG00000176840,0.1,1.1,1.1,2.1,0.1,0.1,0.1,3.1,0.6
ENSG00000163781,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000121716,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
ENSG00000197019,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000205339,1.1,1.1,1.1,1.1,1.1,2.1,1.5999999,1.1,2.1
ENSG00000142156,0.1,0.1,0.1,0.1,0.1,0.1,14.1,0.1,0.1
ENSG00000144566,0.1,0.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1
ENSG00000117410,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000135486,2.1,1.1,2.1,2.1,2.1,1.1,2.1,2.1,0.6
ENSG00000130826,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
ENSG00000248487,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000106258,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.5999999
ENSG00000067208,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000102908,0.1,0.1,1.1,0.1,0.1,1.1,0.1,1.1,1.5999999
ENSG00000156110,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000131467,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1,0.6
ENSG00000140093,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000129084,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.6
ENSG00000112294,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000219451,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000148660,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000046604,1.1,1.1,0.1,0.1,2.1,0.1,0.1,1.1,0.1
ENSG00000156298,0.1,1.1,1.1,1.1,0.1,0.1,0.1,1.1,0.1
ENSG00000165646,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000164975,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000129355,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000172936,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000133961,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000166337,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000165410,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000067560,2.1,3.1,2.1,2.1,3.1,5.1,3.1,2.1,2.1
ENSG00000171557,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000255248,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000214456,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000023330,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000165376,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000080573,0.1,0.1,0.1,0.1,0.1,0.1,4.1,0.1,0.1
ENSG00000123358,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000223572,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000104131,1.1,0.1,0.1,0.1,1.1,2.1,1.1,0.1,0.1
ENSG00000165097,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000084093,1.1,0.1,0.1,0.1,1.1,2.1,1.1,0.1,0.6
ENSG00000006715,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000090372,0.1,0.1,0.1,0.1,0.1,1.1,0.6,0.1,0.1
ENSG00000177119,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1
ENSG00000149269,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000141401,2.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,2.6
ENSG00000108821,0.1,0.1,0.1,0.1,0.1,0.1,119.6,0.1,0.6
ENSG00000010244,0.1,0.1,0.1,1.1,1.1,1.1,1.1,0.1,0.1
ENSG00000166794,0.1,0.1,0.1,0.1,0.1,0.1,0.6,0.1,0.1
ENSG00000166266,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000152767,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ENSG00000213626,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000196642,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000147955,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000007908,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000120709,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000145390,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000072135,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000047410,0.1,0.6,1.1,1.1,1.1,1.1,1.1,0.6,1.1
ENSG00000214753,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000059758,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000169299,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000185668,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000148943,0.1,1.1,1.1,1.1,1.1,0.1,0.1,0.1,0.1
ENSG00000120162,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000126785,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000096433,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000083123,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000163328,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000170113,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000006576,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000139211,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000115648,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000178425,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000130193,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000137409,0.1,1.1,1.1,1.1,1.1,1.1,0.6,1.1,0.6
ENSG00000170293,0.1,0.1,1.1,0.1,0.1,0.1,0.1,1.1,1.1
ENSG00000106554,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000091986,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ENSG00000108924,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000183153,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000078018,0.1,1.1,2.1,2.1,1.1,0.1,0.1,2.6,0.1
ENSG00000167552,0.1,4.1,4.1,3.1,4.1,4.1,3.1,3.6,1.1
ENSG00000181826,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1,0.1
ENSG00000170234,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000100997,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000135218,0.1,0.1,0.1,0.1,0.1,3.1,0.1,0.1,0.1
ENSG00000141447,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000151778,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000157800,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000067057,0.1,0.1,0.1,0.1,1.1,2.1,1.1,0.1,0.1
ENSG00000140740,0.1,0.1,1.1,0.1,1.1,1.1,0.6,0.1,0.6
ENSG00000150457,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000111321,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000163536,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000186340,0.1,0.1,0.1,0.1,0.1,0.1,3.1,0.1,0.1
ENSG00000167306,1.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,1.1
ENSG00000173575,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,1.5999999
ENSG00000115738,0.1,0.1,1.1,1.1,3.1,4.1,0.1,6.1,2.1
ENSG00000128607,0.1,0.1,1.1,1.1,0.1,0.1,0.1,0.1,0.1
ENSG00000197043,0.1,1.1,1.1,1.1,0.1,0.1,1.5999999,1.1,0.1
ENSG00000122565,1.1,0.1,1.1,0.1,1.1,2.1,2.1,0.1,0.1
ENSG00000112118,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000138356,2.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000156966,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000157423,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000178105,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000109861,0.1,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1
ENSG00000127125,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000186918,1.1,1.1,1.5999999,1.1,1.1,0.1,0.1,1.1,0.1
ENSG00000036672,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000115159,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000253958,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000149792,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000188554,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
ENSG00000136240,1.1,1.1,1.1,1.1,1.1,1.1,3.1,1.1,0.1
ENSG00000143702,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1
ENSG00000132386,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000104549,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000163463,2.1,2.1,2.1,2.1,2.1,1.1,1.1,1.1,1.1
ENSG00000011275,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000101911,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000175482,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000143797,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000135679,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000139684,1.1,1.1,1.1,1.1,1.1,0.1,1.1,1.1,0.6
ENSG00000120616,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000106070,1.1,0.1,0.1,0.1,0.1,3.1,0.1,0.1,0.1
ENSG00000158716,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000204386,1.1,0.1,1.1,0.1,1.1,1.1,0.1,1.1,0.6
ENSG00000136237,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000078369,1.1,2.1,3.1,2.1,2.1,2.1,2.1,2.1,0.1
ENSG00000100353,1.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1
