,ASDC,BFU-E,Basophilic Erythroblast,CD14 Mono,CD16 Mono,CD4 Central Memory,CD4 Effector Memory,CD4 Naive,CD4 Regulatory,CD8 Central Memory,CD8 Effector Memory 1,CD8 Effector Memory 2,CD8 Naive,CD8 Tissue Resident Memory,CFU-E,CLP,Cycling Progenitor,Early GMP,Early ProMono,EoBasoMast Precursor,GMP-Cycle,GMP-Mono,GMP-Neut,HSC,Immature B,LMPP,Large Pre-B,Late ProMono,MEP,MLP,MLP-II,MPP-MkEry,MPP-MyLy,Mature B,Megakaryocyte,Megakaryocyte Precursor,NK,NK CD56high,NK Proliferating,Orthochromatic Erythroblast,Plasma Cell,Polychromatic Erythroblast,Pre-ProB,Pre-cDC,Pre-pDC,Pre-pDC Cycling,Pro-B Cycling,Pro-B VDJ,Pro-Erythroblast,Small Pre-B,Stromal,T Proliferating,cDC1,cDC2,pDC
ADD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34740067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41884774,0.40993112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADH5,0.0,0.52832437,0.3994729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56102836,0.0,0.46730083,0.40599087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5164938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45582056,0.5164075,0.4750223,0.0,0.5316259,0.0,0.0,0.0,0.0,0.0,0.0
ADI1,0.6550735,0.55159783,0.53331447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55565375,0.0,0.45084518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5565103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6059929,0.78825015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60095954,0.554563,0.66329485,0.6801101,0.0,0.62768066,0.0,0.0,0.0,0.4354803,0.0,0.0
ADIPOR1,0.0,0.0,0.31415287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29795545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6783533,0.0,0.0,0.0,0.0,0.93768513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4023602,0.0,0.0,0.0,0.0,0.0,0.0
ADIRF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6442468,0.0,0.0,0.0,0.0
ADK,0.0,0.0,0.25934198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35409465,0.0,0.0,0.0,0.0,0.0,0.0
ADRM1,0.645095,0.5395179,0.71643406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5993094,0.0,0.4768461,0.0,0.0,0.0,0.3576591,0.0,0.0,0.0,0.0,0.0,0.62031114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7230859,0.0,0.0,0.0,0.0,0.0,0.54355955,0.0,0.54563427,0.50541806,0.6899626,0.5750301,0.0,0.72357774,0.0,0.0,0.86263716,0.6211724,0.0,0.0
ADSL,0.0,0.0,0.63909984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32200807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6421163,0.0,0.0,0.0,0.0,0.0,0.0
ADSS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2826476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27965572,0.0,0.0,0.0,0.0,0.0,0.0
TLE5,0.59783095,0.0,0.0,0.0,0.0,1.4309536,1.4128195,1.4326513,1.8983041,1.3436116,0.0,1.4938545,1.3377782,1.1827166,0.3567757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35511756,1.6630415,1.4316807,1.4328941,0.0,0.0,0.0,0.0,0.0,0.0,0.46135348,0.76339185,0.9656694,0.30787855,1.680945,0.0,1.430877,0.5856157,0.0,0.0
AFF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5729592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4501392,0.0,0.0,0.0,0.0,0.0
AFG3L2,0.0,0.0,0.264756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32799077,0.0,0.0,0.0,0.0,0.0,0.0
AGO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23358744,0.0,0.0,0.0,0.0,0.0,0.0,0.27795404,0.0,0.0,0.0,0.0,0.0,0.0
AGPAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3058207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGPAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38492602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGPAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25060266,0.0,0.0,0.0,0.0,0.0,0.0
AGPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7608016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGTRAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28560972,0.0,0.0,0.0,0.0,0.0,0.0
AHCTF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6648462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHCY,0.0,0.62099063,0.4726664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67281127,0.0,0.64526653,0.6223275,0.0,0.0,0.51176065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53489184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57067865,0.0,0.0,0.0,0.6739695,0.0,0.0,0.0,0.0,0.0,0.0
AHNAK,0.9087231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3425467,0.0,0.0,0.6287035,0.0,0.0,0.0,0.0,0.0,0.0,1.0801587,0.0,0.69823635,0.83374083,0.0
AHSA1,0.0,0.5136819,0.543015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072514,0.0,0.56741875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56629664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4190445,0.4750492,0.0,0.0,0.5913015,0.0,0.0,0.0,0.0,0.0,0.0
AHSP,0.0,0.0,3.8630004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44974267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8536441,0.0,4.3947654,0.0,0.0,0.0,0.0,0.0,0.0,3.226788,0.0,0.0,0.0,0.0,0.0,0.0
AIDA,0.0,0.0,0.28704184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21095562,0.0,0.0,0.0,0.0,0.0,0.0,0.2875405,0.0,0.0,0.0,0.0,0.0,0.0
AIF1,1.3069972,1.3840859,0.0,2.7856762,3.6838796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0178566,2.1539297,2.0103414,2.0743976,1.477113,1.9474374,2.0952637,2.019527,2.1801057,0.0,2.1386433,0.0,2.142275,1.9788359,2.2156641,2.3429604,2.1423857,2.1544237,0.0,0.0,1.5511998,0.0,0.0,0.0,0.0,0.0,0.0,1.8638633,2.227943,2.0652225,1.359314,1.0671017,0.0,0.0,0.0,0.0,0.0,2.1728902,2.3609772,0.0
AIFM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23322925,0.0,0.0,0.0,0.0,0.0,0.0
AIG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2464583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33556044,0.0,0.0,0.0,0.0,0.0,0.0
AIMP1,0.69374955,0.63239163,0.80621964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238512,0.0,0.5374534,0.6397238,0.0,0.0,0.65500647,0.6606131,0.66911936,0.0,0.0,0.5543113,0.5031198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74558073,0.0,0.0,0.0,0.0,0.0,0.0,0.7603767,0.6395016,0.55815184,0.45743477,0.73202735,0.0,0.8082199,0.0,0.0,0.51886475,0.0,0.6036713,0.0
AIMP2,0.0,0.0,0.23740366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24320824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35741687,0.0,0.0,0.0,0.0,0.0,0.0
AIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555433,0.0,0.0,0.0,0.0,0.0,0.57389367,0.0,0.0,0.0
AK1,0.0,0.0,0.99627864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1608322,0.0,0.0,0.0,0.0,0.0,0.0,0.50781727,0.0,0.0,0.0,0.0,0.0,0.0
AK2,0.0,0.61029375,0.6612473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745816,0.0,0.70850587,0.6807566,0.0,0.0,0.7833434,0.7488556,0.68935716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6574612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59396845,0.57067865,0.5993959,0.4029265,0.0,0.77691054,0.0,0.0,0.0,0.0,0.0,0.0
AK3,0.0,0.0,0.314841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46398938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48313984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46348575,0.0,0.0,0.0,0.0,0.0,0.0
AKAP12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96844816,1.9234506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAP13,0.6227907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAP9,0.0,0.54443914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5435747,0.0,0.49363714,0.4857604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5376754,0.0,0.0,0.37590784,0.5790752,0.64468783,0.0,0.0,0.0,0.0,0.50667375,0.0,0.0,0.0,0.0,0.0,0.0,0.4665792,0.0,0.72853416,0.93228155,0.0,0.0,0.46470276,0.0,0.0,0.0,0.0,0.0,0.0
AKIRIN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5327225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKR1A1,0.5517088,0.6378138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50555515,0.9155864,1.0149112,0.86982024,0.0,0.6640481,0.6617919,0.0,0.0,0.83410925,0.0,1.0139774,0.0,0.0,0.6389731,0.872257,0.5347108,0.86889493,0.9487691,0.0,0.0,0.7982267,0.0,0.0,0.0,0.0,0.40651783,0.0,0.99640435,0.5155499,0.8377372,0.768847,0.8119736,0.0,0.35544282,0.0,0.0,0.0,0.64969414,0.0,0.0
AKR1B1,0.0,0.49619943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74204737,0.68276143,0.0,0.6752528,0.51499337,0.47649878,0.0,0.0,0.0,0.6061548,1.0274324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72385126,0.0,0.0,0.0,0.0,0.0,0.0,0.61388814,0.7657849,0.8973387,0.9311856,0.8216685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKR1C3,0.0,0.5271843,1.270774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77284527,0.0,0.52515864,0.0,0.0,0.0,0.0,0.0,0.0,0.87066686,0.0,0.73829216,0.0,0.0,0.0,0.6138202,0.0,0.759347,0.7445925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5189007,0.0,0.0,0.0,1.099068,0.0,0.0,0.0,0.0,0.0,0.0
AKR7A2,0.0,0.0,0.24716231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42444178,0.0,0.0,0.64237064,0.0,0.0,0.0,0.0,0.45459825,0.0,0.0,0.0,0.0,0.32509696,0.0,0.0,0.0,0.6569016,0.0,0.0
MIR223HG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1370363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALRD1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8772992,0.0,0.0,0.0,0.0,0.0,0.0,0.96270776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAD,0.0,0.0,0.7340447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40170908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95649713,0.0,0.0,0.0,0.0,0.0,0.0,0.58635914,0.0,0.0,0.0,0.0,0.0,0.0
ALAS2,0.0,0.0,1.3877211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9572797,0.0,2.3571382,0.0,0.0,0.0,0.0,0.0,0.0,0.48346144,0.0,0.0,0.0,0.0,0.0,0.0
ALDH1A1,0.0,0.71030295,1.055116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9668419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99748343,0.0,0.0,0.0,0.0,0.8159982,0.0,0.0,0.7723383,0.0,0.0,0.0,0.32704377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0918452,0.0,0.0,0.0,0.0,0.0,0.0
ALDH1A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4304695,0.0,0.0,0.0,0.0
ALDH2,1.4504209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86649144,0.0,0.7484453,0.0,0.0,0.0,0.0,0.0,0.0,0.7055881,0.9333334,0.0
ALDOA,1.4192605,1.1716061,1.3367684,2.0248034,2.2300038,1.4048783,1.372138,1.3404793,1.5198259,1.4058074,1.5515664,1.5237439,1.3168087,1.4364271,1.4458959,0.73692626,1.1193223,0.8725276,1.659844,0.0,0.65580773,1.2406638,0.0,0.0,1.1176345,0.63992506,1.3789892,2.0363026,0.0,1.112355,0.0,0.0,0.0,1.2129843,2.1443496,1.8085166,1.6282605,1.5237439,1.9423188,0.0,0.7214517,0.57932705,1.3571668,1.7117192,1.0446132,0.8658148,1.2832702,0.0,1.4474676,0.0,1.2227036,1.8591751,1.4842248,1.8751988,1.0677273
ALG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37694424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35706547,0.0,0.0,0.0,0.0,0.0,0.0
ALG5,0.0,0.0,0.1535412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38433444,0.0,0.24249497,0.0,0.0,0.0,0.328856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46140674,0.0,0.0,0.0,0.0,0.4899479,0.0,0.0,0.0,0.0,0.4936744,0.51559067,0.0,0.36767697,0.0,0.0,0.0,0.0,0.0,0.0
ALKBH5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25529426,0.0,0.0,0.0,0.0,0.0,0.0
ALKBH7,0.7212075,0.6612927,0.5195762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7528284,0.7086511,0.58084965,0.7286868,0.0,0.71088225,0.69616073,0.7538248,0.7820543,0.73803556,0.0,0.75071096,0.0,0.0,0.7797771,0.72415334,0.7823527,0.8132287,0.7656926,0.0,0.0,0.4148119,0.0,0.0,0.0,0.0,0.46474668,0.0,0.6170153,0.55840784,0.6919742,0.54183936,0.0,0.0,0.6654022,0.0,0.0,0.0,0.6859517,0.786,0.0
ALOX12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0349109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALOX5AP,1.7951112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1640614,0.0,0.0,0.0,0.0,0.0,1.3012259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2716507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0938352,0.0,0.0,0.0,0.0,0.59537053,0.0,1.111033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.296019
ALPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0213101,0.0,0.0,0.0,0.0
