,PP,alpha_MHC II,alpha_immature,alpha_mature,alpha_stress II,beta_MHC/autoantigen,beta_immature,beta_mature,beta_mtDNA deficient,beta_stress I,beta_stress II,delta
ENSG00000085871,0.7512074,1.1840984,0.0,0.67571163,0.0,1.5571944,0.0,0.76079756,0.0,0.0,0.0,0.8472172
ENSG00000153130,0.66260105,0.0,0.92349064,1.0177749,1.0830805,0.0,1.3250352,1.1910253,1.3740207,1.4113497,1.3639189,1.0028858
ENSG00000164167,0.0,0.0,0.6830832,0.6430511,0.6740998,0.0,0.0,0.3110488,0.0,0.0,0.0,0.48253137
ENSG00000145425,3.5899138,2.418478,3.5330427,3.7296135,3.3778417,3.0237937,3.9201632,3.952507,4.3963785,4.766076,4.127569,3.7092164
ENSG00000164114,0.0,0.0,0.57784855,0.47180724,0.6347888,0.0,0.47385147,0.50718087,0.0,0.0,0.6397378,0.89744353
ENSG00000171497,0.0,0.0,0.0,0.0,0.0,0.0,0.32035577,0.0,0.0,0.0,0.48383045,0.0
ENSG00000052795,0.0,0.0,0.7683694,0.629158,0.9976932,0.0,1.154037,0.6460264,0.0,0.0,0.63192326,0.0
ENSG00000109472,2.486475,3.5173807,1.9651854,2.3005872,2.0324142,3.8617246,2.7307744,2.6220028,2.4304695,4.1369724,2.5566242,2.3699827
ENSG00000109511,0.0,0.0,1.306913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129116,0.0,0.0,1.2737747,1.15447,1.5192691,0.0,0.0,0.0,0.0,0.0,0.0,0.67038476
ENSG00000154447,0.0,0.0,0.43841887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36766493,0.0,0.0,0.0,0.0
ENSG00000164117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44847086,0.0
ENSG00000129128,0.0,0.0,0.77536,0.64343464,0.6053167,1.3561658,0.7490342,0.7335287,0.0,0.38155785,0.9202546,0.8132123
ENSG00000168556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36107472,0.0,0.0,0.0,0.0
ENSG00000182552,0.0,0.0,0.5814114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151729,0.76833576,0.0,0.84719664,0.85502106,0.9360911,0.0,0.9122148,0.9524652,1.0419585,1.0000129,0.0,1.0119511
ENSG00000164323,0.0,0.0,0.0,0.0,0.0,0.0,0.34468716,0.0,0.0,0.0,0.0,0.0
ENSG00000154556,0.9163546,1.0575767,0.0,0.59197897,0.46458176,0.0,0.0,0.5695311,0.0,0.0,0.0,0.0
ENSG00000109536,0.0,0.0,0.0,0.0,0.63396174,0.0,0.4676971,0.0,0.0,0.0,0.6156409,0.42570403
ENSG00000249915,1.019748,0.0,1.0650613,1.0441847,1.0947275,0.0,0.9382847,0.9451022,1.0819118,0.0,0.7828943,1.0437337
ENSG00000171421,0.0,0.0,0.74782985,0.76866287,0.7794388,0.0,0.7646898,0.7001168,0.0,0.0,0.0,0.6268758
ENSG00000145494,1.7583607,0.5383925,1.788835,1.8518407,1.6712052,1.22732,1.2220364,1.6272054,1.8480673,0.0,1.0633761,1.764669
ENSG00000170561,0.0,0.0,0.0,0.87385803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186493,0.0,0.0,0.0,0.96947086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133398,0.0,0.0,1.0579892,0.68410295,1.2897056,0.0,0.9492292,0.48875517,0.0,1.0630484,1.5242896,0.84150267
ENSG00000145545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.614889,0.0,0.0
ENSG00000247516,0.0,0.0,0.0,0.0,0.0,0.0,0.35415497,0.539411,0.0,0.0,0.0,0.0
ENSG00000150753,0.71723145,0.0,1.0889503,0.88464355,0.8735679,0.0,0.53509283,0.41494575,0.0,0.0,0.1986779,0.84755
ENSG00000145495,0.0,0.89417094,0.0,0.5425613,0.0,0.68608695,0.6172924,0.6778654,0.0,0.0,0.0,0.0
ENSG00000112977,1.062076,0.0,0.9894839,1.1287533,0.9560163,0.0,0.86779976,0.99397856,0.87071687,1.9339765,1.2061733,1.0281315
ENSG00000145569,0.0,0.0,0.0,0.0,0.0,0.8326382,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154122,0.59965634,0.9105109,0.0,0.5485707,0.0,0.0,0.0,0.5329333,0.0,0.0,0.0,0.0
ENSG00000173545,0.0,0.0,0.22927977,0.0,0.61604315,0.0,0.45267853,0.0,0.0,0.0,0.7633962,0.0
ENSG00000056097,0.0,0.0,0.46335766,0.0,0.7337708,0.0,0.58285654,0.4311625,0.0,0.0,0.6477812,0.48948622
ENSG00000113387,1.5361656,1.1493604,1.908902,2.0385425,1.9734646,1.3780708,1.9150178,1.8172393,2.2182374,1.8918805,1.901528,1.9028926
ENSG00000113407,0.0,0.0,0.40728423,0.0,0.7203939,0.0,0.46368194,0.0,0.0,0.0,0.72491467,0.0
ENSG00000145592,2.7974257,1.6466417,2.87084,2.9663825,2.7251594,2.1518178,3.0796576,3.1490593,3.4879565,3.74761,3.3281364,2.775907
ENSG00000182836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7752083,0.0,0.0,0.0,0.0
ENSG00000172239,0.0,0.0,0.0,0.0,0.0,0.0,0.43132657,0.0,0.0,0.0,0.0,0.0
ENSG00000016082,1.1868501,0.38021028,0.52752566,1.2661636,0.0,0.0,0.75451785,1.0576208,0.0,0.0,0.0,1.3418596
ENSG00000152684,0.0,0.0,0.0,0.0,0.0,0.0,0.4768011,0.0,0.0,0.0,0.8024582,0.0
ENSG00000164172,0.0,0.0,0.0,0.6310877,0.0,0.0,0.6859161,0.7591668,0.72459537,0.0,0.0,0.6031449
ENSG00000164258,0.77204615,0.0,0.8960311,0.94155043,0.9330165,0.0,0.6959121,0.8484178,1.1822226,0.80535233,0.5176273,0.9647495
ENSG00000067248,0.0,0.0,0.0,0.49287498,0.0,0.0,0.6822368,0.6234534,0.0,0.0,0.8502894,0.64941096
ENSG00000134352,0.8371513,0.0,0.8025497,0.0,0.5999593,0.0,0.54970366,0.58988786,0.0,0.0,0.0,0.5110014
ENSG00000062194,0.0,0.0,0.6057983,0.6448942,0.6012152,0.0,0.6948086,0.6234381,0.0,0.0,0.8683804,0.52519286
ENSG00000145632,0.95985866,0.63766986,0.0,0.90681857,0.0,0.0,0.0,0.43499815,0.0,0.0,0.0,0.0
ENSG00000152932,0.6650354,0.0,0.0,0.64203656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164182,0.0,0.0,0.7769893,0.72013503,0.7652026,0.0,0.69641876,0.86002356,1.1716778,0.0,0.7642847,0.72818667
ENSG00000188725,0.0,0.0,0.68153,0.5910291,0.58978045,0.0,0.6980747,0.59543604,0.0,0.0,0.73221266,0.40578294
ENSG00000145642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78044003,0.0,1.600764,0.0,0.0
ENSG00000153006,0.0,0.0,0.48837444,0.32405302,0.6343709,0.0,0.6948329,0.6141845,0.0,0.0,0.43052366,0.53029513
ENSG00000153914,0.0,0.0,0.0,0.0,0.0,0.0,0.4131656,0.35076907,0.0,0.0,0.55216974,0.0
ENSG00000069020,0.0,0.0,0.0,0.0,0.0,0.0,0.29728493,0.49221164,0.0,0.0,0.47199115,0.0
ENSG00000145740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40532544,0.0
ENSG00000134056,0.57730937,0.0,0.83044374,0.8016553,0.80878097,0.0,0.78467995,0.7750501,0.80222857,0.0,0.8402382,0.765289
ENSG00000085231,0.93919194,0.0,1.2350768,1.1030504,1.218406,0.0,1.3307269,1.1788266,1.4413595,1.133615,1.4757361,1.1237997
ENSG00000145734,0.0,0.0,0.0,0.0,0.0,0.0,0.44627553,0.494967,0.0,0.0,0.0,0.0
ENSG00000131711,2.1168072,0.0,1.9247711,1.192926,1.6666652,1.6292342,1.901434,1.607426,0.0,1.2948111,1.699131,2.286248
ENSG00000145741,1.853621,1.137095,2.1847017,2.220531,2.146482,1.7422218,2.3000357,2.178513,2.5234308,2.9232197,2.520775,2.1389282
ENSG00000049860,0.0,0.0,0.49068478,0.0,0.0,1.4559625,0.0,0.30875245,0.0,0.5660624,0.0,0.6190179
ENSG00000164346,0.8685527,0.0,1.1116676,1.1953101,1.116663,0.0,1.2127824,1.2563963,1.3206692,1.448719,1.3207576,1.0788109
ENSG00000171530,1.6580921,0.5823609,2.1115713,2.0484476,2.1135492,1.3653004,1.7864952,1.8929508,2.2014291,2.1378646,1.6967599,1.9144706
ENSG00000132842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5343029,0.0,0.0,0.0,0.0
ENSG00000145687,0.0,0.0,0.67519337,0.7852875,0.7028722,0.0,0.0,0.37049687,0.0,0.0,0.0,0.0
ENSG00000186468,3.352077,2.1682677,3.3411908,3.49889,3.2050738,2.7473867,3.752867,3.8293576,4.2667627,4.479653,3.9582758,3.4758267
ENSG00000174695,0.8825926,0.0,0.92718166,1.0339253,0.9662922,0.960422,1.2996448,1.2643663,1.5260789,1.2335877,1.589362,1.1956328
ENSG00000164176,0.0,1.148278,0.9074696,0.89121765,0.0,0.612096,0.0,0.613012,0.0,0.0,0.0,0.0
ENSG00000127184,2.3832982,1.7044322,2.372417,2.6255481,2.2109952,1.9778773,2.5163543,2.5748732,3.1073523,2.8066308,2.5658932,2.675673
ENSG00000198677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4548982,0.0,0.0,0.0,0.0
ENSG00000164292,1.2258164,0.0,0.728878,0.9242223,0.0,0.9960727,1.0964606,1.3656998,0.0,0.0,0.0,1.3554668
ENSG00000173221,0.7808648,0.0,0.50592965,0.76582146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7710804
ENSG00000118985,1.465054,0.0,1.5142103,1.3606544,1.411082,0.0,0.88866746,0.6424531,0.0,0.0,0.8488884,0.7395155
ENSG00000249746,0.0,0.0,1.0871261,1.5259984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175426,0.0,0.0,0.0,0.0,0.0,1.6817317,0.72158355,1.153808,0.0,0.0,0.0,1.0293332
ENSG00000153113,0.0,0.0,0.9000346,0.6792564,0.86359495,0.0,0.74836564,0.6708836,0.0,0.0,0.79678977,0.67446816
ENSG00000174132,0.0,0.0,0.0,0.30683222,0.0,0.41745636,0.6055273,0.72545236,0.0,1.2129847,0.6004619,0.5835162
ENSG00000145730,1.5703098,1.5024886,1.0474514,1.0889081,1.054107,1.5637554,0.97933275,1.2235224,0.0,1.7006196,0.9764488,0.89655477
ENSG00000198961,0.69315255,0.0,0.0,0.45281538,0.0,0.0,0.7564332,0.61834604,0.0,0.0,1.3524493,0.65042686
ENSG00000224032,0.0,0.0,0.0,0.51268363,0.7789234,0.0,1.3351614,1.0070401,1.0143087,1.9784473,1.8609675,0.6022698
ENSG00000153037,0.0,0.0,0.9064905,0.8525726,0.97597563,0.0,0.99939215,0.90904754,1.160178,1.3461236,1.8404888,0.83085126
ENSG00000129625,1.0366005,2.192332,1.643353,1.5705924,1.5775347,2.3891654,1.4038041,1.4806813,1.6661162,1.6708039,1.3310418,1.5141069
ENSG00000134970,0.0,0.0,0.0,0.51570123,0.0,0.45064375,0.45518637,0.45675066,0.0,0.0,0.8415217,0.0
ENSG00000145782,0.0,0.0,0.42480522,0.0,0.7095131,0.0,0.35726935,0.0,0.0,0.0,0.538253,0.0
ENSG00000177879,0.0,0.0,0.67425895,0.38442516,0.6027213,0.0,0.0,0.0,0.0,0.0,0.0,0.58008444
ENSG00000164902,0.0,0.0,0.0,0.0,0.41856465,0.0,0.5236438,0.0,0.0,0.0,0.4085242,0.0
ENSG00000164244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510439,0.0
ENSG00000169567,2.635629,2.0638158,3.0450342,3.1195016,2.7539725,2.3209789,2.7540164,2.8969793,3.4619322,3.2011306,2.7217252,3.04447
ENSG00000158985,0.0,0.0,0.7532576,0.66695434,0.0,0.0,0.59964436,0.36854598,0.0,0.0,0.0,0.4357681
ENSG00000072682,0.0,1.3867525,0.68027437,0.6425706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131435,0.37433824,0.0,0.71664906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2618027
ENSG00000125347,0.0,0.0,0.5933777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43642005,0.0,0.0,0.0,0.38953277
ENSG00000164405,2.1312816,1.4225047,1.9836712,2.2763944,1.9001211,1.7252805,1.8211619,2.2102067,2.6498656,2.2790434,1.8049834,2.1757236
ENSG00000072364,0.0,0.0,0.0,0.0,0.0,0.0,0.5337599,0.49018708,0.0,0.0,0.6402774,0.0
ENSG00000113583,0.0,0.0,0.49222857,0.57110465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213585,0.7813479,0.0,1.1361055,1.005055,1.148058,0.0,1.1139184,0.99140596,1.2194881,0.96361566,0.82392913,0.864198
ENSG00000113558,1.7859083,1.9269227,2.040444,2.2297614,2.2097101,1.8174329,1.9900169,2.0935915,2.7389534,2.3887854,1.8029003,2.192404
ENSG00000113575,0.0,0.0,0.76981735,0.63196313,0.9248844,0.0,0.86966825,0.6090054,0.0,0.7236189,1.1510973,0.56920797
ENSG00000119048,0.6897417,0.0,0.92217857,0.8243042,1.0199838,0.0,0.9973443,0.8320617,1.1585425,1.2601871,1.4285638,0.9349932
ENSG00000237190,0.0,0.0,0.5774052,0.6179056,0.6132295,0.0,0.58342355,0.5846805,0.0,0.0,0.0,0.33051828
ENSG00000152700,0.0,1.1177511,0.72406423,0.742128,0.9234673,1.4233911,0.86333776,0.82273513,0.0,0.8179309,1.2392442,0.6874138
ENSG00000164615,0.8044487,0.0,0.7038399,0.75820345,0.9206697,0.0,1.2301722,1.0661594,1.2245011,1.8708501,1.5978239,0.72274804
ENSG00000145833,0.90104824,0.0,0.90073717,0.93270355,0.9159561,0.0,1.1334752,0.9972353,0.0,0.0,0.9698209,0.91519463
ENSG00000181904,0.0,0.0,0.0,0.0,0.0,0.0,0.5354871,0.29003,0.0,0.0,0.6920966,0.0
ENSG00000113621,0.0,0.0,0.0,0.0,0.0,1.0522045,0.42268595,0.48998004,0.0,0.0,0.42089206,0.39596456
ENSG00000113648,1.2214848,0.0,1.1591322,1.2238082,1.0699039,1.3715369,1.15112,1.1326541,0.0,1.092527,0.9951698,1.3543428
ENSG00000177733,0.82246417,0.0,1.1793505,1.1306064,1.2661016,0.0,1.073936,0.9864715,0.0,1.7414955,1.3547913,1.0378217
ENSG00000132563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3769228,0.0,0.0
ENSG00000120738,1.8520627,1.1962252,1.7206943,1.573796,0.0,0.0,0.0,1.3729634,0.0,0.0,0.0,2.0056257
ENSG00000120705,0.0,0.0,0.0,0.0,0.61511546,0.0,0.4219715,0.0,0.0,0.0,0.6246831,0.0
ENSG00000113013,0.0,0.0,0.7667984,0.6168043,0.9425193,0.0,0.70719546,0.61388886,0.0,0.15810348,1.1675957,0.6830497
ENSG00000044115,0.7330545,0.0,0.72347915,0.56539035,0.5900933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120725,0.9700571,1.4566972,0.66455424,0.800183,0.6799837,1.9820869,0.45979428,0.96081835,0.0,0.4001776,0.0,0.7308025
ENSG00000015479,0.7350344,0.0,0.6119189,0.6804276,0.703888,0.0,0.87724966,0.670898,0.0,0.3865724,0.8843541,0.6828324
ENSG00000120727,0.8014812,0.0,0.8119771,0.9586455,0.86897594,0.0,1.2730275,1.102839,1.3731434,2.0064032,1.6461741,1.0371518
ENSG00000131508,0.8220379,0.0,1.4640776,1.2711294,1.4828742,0.0,1.3617533,1.1917994,1.1602335,1.5256101,1.4869944,1.2218589
ENSG00000171604,1.0243822,0.0,0.0,0.6524472,0.0,0.0,1.0504001,1.2581985,0.0,0.0,0.0,1.1638728
ENSG00000185129,0.5135826,0.0,0.0,0.49140537,0.45396188,0.0,0.6607847,0.6690824,0.0,0.0,0.62315094,0.5618924
ENSG00000120306,2.1411195,1.9831126,2.7019472,2.8248394,2.822577,1.3957189,1.9262956,1.8419639,2.0513568,2.12364,1.7789599,2.171888
ENSG00000113068,0.0,0.0,0.6240319,0.60087246,0.69282615,0.0,0.54257625,0.5756652,0.0,0.0,0.0,0.60422075
ENSG00000213523,0.517188,0.0,0.8115123,0.81014717,1.0691397,0.0,0.7327544,0.8036488,0.0,0.0,0.6297149,0.72113895
ENSG00000176087,0.0,0.0,0.0,0.0,0.48004502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131495,1.3349634,0.0,1.0142822,1.3337591,1.1332468,0.0,1.3453699,1.391334,1.7400031,1.2014188,1.4546407,1.3279163
ENSG00000113141,0.45173937,0.0,0.6478446,0.63165355,0.7120373,0.0,0.7823529,0.5692451,0.0,0.0,0.8976511,0.65685123
ENSG00000146007,0.8829038,0.0,0.72746265,0.76764333,0.7004519,0.0,0.68814385,0.80945903,0.0,0.0,0.0,0.7226374
ENSG00000178913,0.0,0.0,0.75964695,0.701712,0.85112065,0.0,1.050921,0.8063649,0.0,1.5479027,1.2772715,0.7533346
ENSG00000113552,0.0,0.0,0.0,0.0,0.0,0.0,0.43121168,0.0,0.0,0.0,0.0,0.0
ENSG00000131507,1.2736123,1.7944036,1.3553239,1.3801577,1.4001571,2.0712242,1.3227097,1.4742478,1.4809443,1.9576952,1.0883249,1.4279484
ENSG00000113580,0.0,0.0,0.0,0.0,0.0,0.0,0.64954287,0.53458273,0.0,0.0,0.0,0.0
ENSG00000145817,0.0,0.0,0.0,0.0,0.5814322,0.0,0.40751126,0.44043854,0.0,0.0,1.1926894,0.0
ENSG00000133706,0.0,0.0,0.60700005,0.0,0.57902265,0.0,0.0,0.38853633,0.0,0.0,0.0,0.5010964
ENSG00000091009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45809975,0.0
ENSG00000156475,0.0,0.0,0.0,0.67198676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113657,1.0984019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78503466
ENSG00000164266,0.7909962,1.113452,1.4813154,1.1160047,0.7134407,0.0,0.45835456,0.38826627,0.0,0.0,0.0,0.0
ENSG00000113712,1.0866185,0.0,1.0746752,0.9483106,1.1219956,0.59947973,1.1063933,1.038091,0.0,0.88761216,1.2695688,1.0098565
ENSG00000164587,3.3829947,2.3490937,3.515283,3.5642962,3.4131472,2.827075,3.7526925,3.798831,4.215347,4.432626,3.9385762,3.5135942
ENSG00000211445,0.8691465,2.4132943,1.8753481,2.1126254,1.8372856,1.6588982,0.9920206,1.245767,1.4244888,1.3969759,0.85035557,2.1519923
ENSG00000197043,0.7957547,0.0,0.0,0.49541152,0.0,0.0,0.0,0.36088598,0.0,0.0,0.0,0.5463011
ENSG00000177556,1.2330968,0.0,1.2439805,1.3423666,1.1285524,0.0,0.89444447,1.196078,1.5003207,0.9945183,0.74200445,1.2610276
ENSG00000145907,0.0,0.0,0.0,0.0,0.0,0.0,0.46657276,0.49182525,0.0,0.0,0.0,0.0
ENSG00000155506,0.0,0.0,0.0,0.3858198,0.0,0.0,0.65573645,0.62336725,0.0,0.0,0.0,0.0
ENSG00000082515,0.0,0.0,0.7660918,0.751787,0.8369576,0.0,0.8272302,0.7810395,1.1718404,0.26577827,0.73175496,0.73436445
ENSG00000113282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63889843,0.0
ENSG00000145860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7847079,0.57480645,0.0
ENSG00000113312,0.0,0.0,0.6957497,0.56803405,0.7686606,0.0,0.6511145,0.5851449,0.0,0.0,0.5981771,0.6156688
ENSG00000164609,0.0,0.0,0.0,0.0,0.0,0.0,0.4463239,0.0,0.0,0.0,0.4379979,0.0
ENSG00000113328,0.0,0.0,0.0,0.0,0.0,0.0,0.35334292,0.3904502,0.0,0.0,0.0,0.0
ENSG00000170584,0.0,0.0,0.66540456,0.685117,0.4476689,0.0,0.6832782,0.65719587,0.0,0.0,0.73465216,0.60582083
ENSG00000181163,1.4967357,1.5931882,2.0533142,1.9815422,2.0885425,1.5794829,1.8971997,1.7162973,1.9564714,2.5017853,2.2787561,1.8072879
ENSG00000120129,0.0,0.0,0.5961799,0.69951266,0.0,0.0,0.0,0.5869434,0.0,0.0,0.0,0.0
ENSG00000037241,0.0,0.0,0.74750787,0.7907291,0.7891854,0.0,0.8419942,0.7946538,0.0,0.0,0.93330264,0.73621637
ENSG00000113732,1.9854498,2.4732375,2.0866725,2.2085757,2.3116765,2.7917752,2.2591112,2.182078,2.501662,1.8636552,1.7365401,2.0822556
ENSG00000145919,0.0,0.0,0.0,0.0,0.5462502,0.0,0.6618911,0.4006633,0.0,0.0,0.98826367,0.0
ENSG00000113742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73553306,0.0
ENSG00000048162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41067624,0.0
ENSG00000146066,1.3435358,0.0,1.1541628,1.4968492,0.96302724,0.0,1.1464398,1.3364779,1.5550332,1.4777088,1.2056793,1.3802611
ENSG00000175416,0.9931965,0.0,1.2303317,1.2034816,1.2666149,0.0,1.1285732,1.06336,1.3480728,1.0812368,0.81562597,1.2367585
ENSG00000169230,1.3138844,0.0,2.045934,1.828505,2.0025406,1.0637519,1.7341906,1.5900943,1.8136938,1.4522415,1.8407001,1.7605853
ENSG00000169223,0.9314996,1.8754542,1.289393,1.2901431,1.2475119,2.0791993,1.1492412,1.1979581,1.1822083,0.8410484,1.3273811,1.428649
ENSG00000131188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49629498,0.0,0.0
ENSG00000184840,1.4065074,1.9946592,1.6242778,1.3889462,1.796499,2.2818606,1.703296,1.3687041,1.1663594,1.4708033,2.2667086,1.3579283
ENSG00000027847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45059934,0.0,0.0,0.0,0.0
ENSG00000145912,1.1878679,0.0,1.3864434,1.4830855,1.0497029,0.0,0.8590801,1.3295319,1.6951525,1.0125258,0.666753,1.3568213
ENSG00000197451,0.0,0.0,0.7932445,0.67191756,0.78042096,0.0,0.7071481,0.5617083,0.0,0.0,0.69952846,0.59465575
ENSG00000169045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3250578,0.0,0.0,0.5213986,0.0
ENSG00000127022,1.0452404,1.5649753,1.0365359,1.059755,1.1787491,1.7713991,1.2052389,1.1937715,0.0,1.3889118,1.4302838,1.1702292
ENSG00000161011,1.7842655,1.0971088,1.6917377,1.461249,2.50523,1.932626,2.4086304,1.8029406,2.1029687,1.5617115,1.9337884,1.6582192
ENSG00000113269,0.0,0.0,0.0,0.0,0.0,1.0092788,0.0,0.63161826,0.0,0.652921,0.0,0.0
ENSG00000131446,0.0,0.0,0.0,0.0,0.0,0.0,0.6333289,0.49609485,0.0,0.0,0.98899055,0.0
ENSG00000204628,2.8595583,2.299016,2.9715323,2.9722695,2.8456173,2.5280306,2.9731104,3.1607385,3.4410129,3.7219424,3.3750143,2.9296503
ENSG00000021355,0.78356355,0.0,1.3642732,1.0707979,0.9386202,0.0,0.3518895,0.48219845,0.0,0.42979535,0.0,0.8748709
ENSG00000124570,0.8439992,0.0,0.7302234,0.7149909,0.658612,0.0,0.4507539,0.67270994,0.0,0.0,0.0,0.6852807
ENSG00000137267,0.9709854,0.0,0.0,0.0,0.0,0.0,0.471977,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,0.0,0.0,0.0,0.0,0.0,0.0,0.41279766,0.0,0.0,0.0,0.0,0.0
ENSG00000180822,0.0,0.0,0.0,0.0,0.0,0.0,0.55198914,0.0,0.0,0.0,0.0,0.0
ENSG00000198721,0.0,0.0,0.0,0.0,0.0,0.0,0.6670006,0.56373066,0.0,0.0,0.698419,0.7027888
ENSG00000124783,0.9087827,1.6456225,1.1156995,1.179064,1.1346221,1.6867461,0.9769872,1.2289721,0.0,1.1303426,1.3270351,1.2054785
ENSG00000096696,1.1454251,1.0944288,0.81188995,0.93795353,0.5417979,0.7717801,0.56076705,0.86086625,0.0,0.0,0.0,0.95373255
ENSG00000124802,0.0,0.0,0.7730113,0.64850146,0.6901848,0.0,0.5838687,0.5584869,0.0,0.0,0.0,0.64075804
ENSG00000111843,0.795481,0.0,0.7997463,0.8949539,0.84330434,1.2844428,1.099286,1.1075494,1.1866325,1.1859517,1.1441504,0.83014154
ENSG00000137210,0.7590738,0.0,1.2195997,1.2476065,1.0519866,0.8623076,1.5759512,1.2883123,1.5626454,1.2465929,1.4251775,1.2091575
ENSG00000225921,0.7119884,0.0,1.1492702,0.98046196,1.1639454,0.0,1.0056709,0.803928,1.1308157,0.17780326,1.1947609,0.9987014
ENSG00000050393,0.0,0.0,0.6548273,0.5284854,0.7457447,0.0,0.96660185,0.78155345,0.0,0.0,1.2103591,0.56173265
ENSG00000124795,0.5844865,0.0,1.0869168,0.954493,1.083202,0.0,1.2843622,1.0766822,0.0,0.73809546,1.4007379,1.034379
ENSG00000172201,1.9243131,0.0,1.6612487,0.8967338,1.2488644,0.0,1.164542,1.0796827,0.0,0.0,0.43833682,0.0
ENSG00000124766,0.9806222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7064279
ENSG00000111802,0.0,0.0,0.0,0.0,0.0,0.0,0.4364193,0.3769255,0.0,0.0,0.0,0.0
ENSG00000112304,0.0,0.0,0.40161234,0.7323093,0.0,0.0,0.42533186,0.66126907,0.86270416,0.0,0.0,0.6261931
ENSG00000112308,0.6648882,0.0,0.625018,0.58647233,0.35082737,0.0,0.0,0.47374198,0.0,0.0,0.0,0.0
ENSG00000079689,1.6514236,1.5866725,1.071109,1.4920816,1.0356939,2.0172358,1.2643149,1.9061285,2.4952173,2.1318183,0.80686885,1.746239
ENSG00000187837,0.8320696,0.0,0.5033303,0.87140936,0.0,0.0,0.67742145,0.6193474,0.0,0.0,0.0,0.8001059
ENSG00000197061,0.0,0.0,0.8263568,0.93381685,0.34388733,0.0,0.769566,1.0346315,0.0,0.0,0.44117126,0.93867826
ENSG00000180573,0.0,0.0,0.5869637,0.0,0.6490781,0.0,0.6970448,0.0,0.0,0.0,0.6132797,0.0
ENSG00000158373,0.0,0.0,0.0,0.0,0.0,0.0,0.36905858,0.0,0.0,0.0,0.0,0.0
ENSG00000146109,0.0,0.0,0.0,0.0,0.0,0.0,0.5430318,0.0,0.0,0.0,0.68324006,0.0
ENSG00000197903,0.3952454,0.0,0.66962934,0.5839914,1.0208898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269293,0.0,0.0,0.0,0.39852977,0.0,0.0,0.0,0.6128164,0.0,0.0,0.0,0.0
ENSG00000204713,0.0,0.0,0.0,0.0,0.0,0.0,0.4598088,0.0,0.0,0.0,0.96042854,0.0
ENSG00000206503,2.9483294,4.181685,3.1928425,3.1726959,3.1620708,3.4156647,1.8075649,2.0916092,1.7617493,2.1778698,1.7674335,2.7128081
ENSG00000204619,0.0,0.0,0.97424644,0.7770394,0.8811336,0.0,0.7120317,0.6722428,0.0,0.0,0.5841051,0.75812405
