,Adventitial Fibroblast,Airway Smooth Muscle,Alveolar Epithelial Type 1,Alveolar Epithelial Type 2,Alveolar Fibroblast,Artery,B,Basal,Basophil/Mast 1,Basophil/Mast 2,Bronchial Vessel 1,Bronchial Vessel 2,CD4+ Memory/Effector T,CD4+ Naive T,CD8+ Memory/Effector T,CD8+ Naive T,Capillary,Capillary Aerocyte,Capillary Intermediate 1,Capillary Intermediate 2,Ciliated,Classical Monocyte,Club,Differentiating Basal,EREG+ Dendritic,Fibromyocyte,Goblet,IGSF21+ Dendritic,Intermediate Monocyte,Ionocyte,Lipofibroblast,Lymphatic,Macrophage,Mesothelial,Mucous,Myeloid Dendritic Type 1,Myeloid Dendritic Type 2,Myofibroblast,Natural Killer,Natural Killer T,Neuroendocrine,Nonclassical Monocyte,OLR1+ Classical Monocyte,Pericyte,Plasma,Plasmacytoid Dendritic,Platelet/Megakaryocyte,Proliferating Basal,Proliferating Macrophage,Proliferating NK/T,Proximal Basal,Proximal Ciliated,Serous,Signaling Alveolar Epithelial Type 2,TREM2+ Dendritic,Vascular Smooth Muscle,Vein
ENSG00000143442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821428571428571,0.9851180559822491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300030395388603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9753769082682473,0.0,0.0,0.9285714285714286,0.9471650975091117,0.0,0.9332161928926196,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821428571428571,0.9885138805423465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177733,0.3086836582848004,0.21401879510709218,0.20502860099077225,0.12531326924051558,0.28518922201224733,0.23084026894399098,0.22485732180731638,0.30631142428943087,0.22411643926586425,0.3341142620359148,0.21093659741537912,0.2243355672274317,0.18805403049503053,0.19417474418878555,0.19194737183196203,0.180973724595138,0.0,0.1940301795090948,0.18930979179484503,0.0,0.1375405564904213,0.0,0.14808119514158793,0.182461322418281,0.17464423498937062,0.2343493668096406,0.12442403180258614,0.10839433329445976,0.12259942825351443,0.3457284899694579,0.3573859546865736,0.264217238341059,0.11806007900408336,0.21595921686717443,0.1048908850976399,0.21119460037776402,0.1617670272077833,0.2769202558057649,0.23091487054313933,0.0,0.21408093294927052,0.13175026433808462,0.14911271631717682,0.2716736112322126,0.11173457652330399,0.25768748351505827,0.13001534981387003,0.23278188918318068,0.14403419090168817,0.3843369728752545,0.20243453021560395,0.10316470052514758,0.08928571428571429,0.0,0.1208609544805118,0.2228032031229564,0.13242580741643906
ENSG00000204252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.9732542069894927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9660877191594669,0.0,0.0
ENSG00000213694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000086504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7678571428571429,0.0,0.0,0.7867006116679737,0.0,0.0,0.8106437793799809,0.0,0.0,0.8768837324210575,0.0,0.0,0.7902586555906704,0.8202960938215256,0.768062239246709,0.0,0.0,0.0,0.0,0.0,0.8584079476339477,0.0,0.0,0.0,0.0,0.0,0.8047156578728131,0.8384219503828457,0.7986339671271188,0.0,0.8211742373449462,0.8226836185370173,0.0,0.0,0.777946205011436,0.0,0.0
ENSG00000142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9882351947682244,0.9821428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170955,0.8703633014644895,0.9275032718266759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8875103848321098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8602722404258591,0.0,0.0,0.0,0.880675943834441,0.0,0.0,0.0,0.0,0.0,0.8954901705895152,0.0,0.0,0.8182202524372509,0.8035714285714286,0.8135367717061724,0.0,0.0,0.8428402074745723,0.0,0.0,0.8233012205788067,0.9189444269452777,0.0
ENSG00000155085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9741263410874775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.9794301646096366,0.0,0.0,0.0,0.0,0.0
ENSG00000128989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7875501289963722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7875191984432084,0.0,0.0,0.0,0.0,0.0,0.7911449489848954,0.0,0.0,0.8986641040870121,0.0,0.0,0.7906990743109158,0.8125283452016967,0.7857142857142857,0.8181846546275275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014764179076467,0.8161789913262639,0.8414489775896072,0.0,0.787507241325719,0.0,0.0,0.0,0.793856398335525,0.0,0.0
ENSG00000111215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000117215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000076706,0.0,0.9905214863164085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821428571428571,0.0
ENSG00000170899,0.0,0.0,0.0,0.9797322026320866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.964876227080822,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8240114024707249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7997689300349781,0.0,0.0,0.8066223093441555,0.0,0.0,0.791478340114866,0.0,0.0,0.7941630674260003,0.0,0.0,0.7748725722943034,0.0,0.7678571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8261835745402745,0.8340824661510331,0.7757380924054554,0.0,0.862493454345635,0.8342652374080249,0.8466759270855359,0.0,0.7682433064494815,0.0,0.0
ENSG00000123200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9181053691676685,0.0,0.0,0.931993903858321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9363164752721786,0.9167914294770786,0.9297100539718356,0.0,0.9107142857142857,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000247271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9878072344831058,0.0,0.0,0.0,0.0,0.0
ENSG00000188559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9832605368324688,0.0,0.0,0.0,0.0,0.0
ENSG00000080345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9944546137537275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9079258622867721,0.0,0.0,0.0,0.899881375687463,0.8571428571428571,0.0,0.0,0.8852905375616891,0.0,0.0,0.0,0.0,0.9097453089697021,0.0,0.0,0.0,0.0,0.8820172431213515,0.8634357218231473,0.8951621311051505,0.0,0.0,0.0,0.0,0.0,0.8686427569815091,0.0,0.0
ENSG00000116489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682957856782845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6553586849144527,0.7047395610383579,0.0,0.6660030047808375,0.0,0.7290293467896325,0.6373389182346207,0.0,0.0,0.7417880796960422,0.663952363388879,0.6277718554650035,0.6976736592394965,0.7108186568532672,0.0,0.0,0.0,0.0,0.7547196596860886,0.7374460675886699,0.0,0.625,0.6914481999618667,0.657560656113284,0.6679566193904195,0.751249118575028,0.7745781572801727,0.6530400727476392,0.6446852258273533,0.0,0.0,0.7162164470979145,0.0,0.0
ENSG00000184949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9854261172669274,0.0,0.0,0.0,0.0,0.0
ENSG00000154473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8609502975429807,0.0,0.0,0.9048258779304368,0.0,0.0,0.8571428571428571,0.8685600512794086,0.0,0.0,0.0,0.0,0.0,0.0,0.8674641219632966,0.0,0.0,0.0,0.0,0.0,0.0,0.8906934974449021,0.9073088445833751,0.9394473933747837,0.8617094212344715,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9721434584685734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.9887611461537225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8820108760680471,0.0,0.0,0.0,0.0,0.0,0.8887775114604405,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8830371765153748,0.9075943359306881,0.9347994476556778,0.0,0.8867495315415519,0.0,0.0,0.0,0.8989400512405804,0.0,0.0
ENSG00000132842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821428571428571,0.9895809495023319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000185651,0.0,0.0,0.0,0.525236288351672,0.0,0.0,0.0,0.5490245457206454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5457288931523051,0.0,0.5579383618065289,0.0,0.0,0.5264600451503482,0.5584025947110993,0.0,0.6048655424799237,0.0,0.5545071810483932,0.555087515286037,0.5072660978351321,0.5547804832458496,0.6470441264765603,0.5908297193901879,0.5174962707928249,0.5770373142191342,0.566466320838247,0.0,0.0,0.0,0.5086810099227088,0.5556189652000155,0.5720973472510066,0.0,0.5139976505722318,0.6021434015461377,0.5914661767227309,0.5336885803512165,0.6816949078014919,0.6607983591301101,0.5437457167676517,0.6319277882575989,0.5,0.0,0.6160964827452388,0.0,0.0
ENSG00000254470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8035714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8883997436080661,0.0,0.0,0.8440491791282382,0.0,0.0,0.8428598674280303,0.0,0.0,0.0,0.0,0.0,0.0,0.8081839882901737,0.816862475659166,0.0,0.0,0.0,0.0,0.0,0.8659054083483559,0.0,0.0,0.0,0.0,0.0,0.86770163582904,0.8747939190694264,0.829092980495521,0.0,0.8636644493256297,0.8800925655024392,0.0,0.0,0.0,0.0,0.0
ENSG00000163344,0.0,0.0,0.0,0.7856355735233852,0.0,0.0,0.0,0.7487465153847422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7809172943234444,0.0,0.0,0.7885152846574783,0.0,0.0,0.7494394608906337,0.0,0.0,0.7354863403098924,0.786456820155893,0.7321428571428571,0.0,0.0,0.0,0.0,0.0,0.8640792891383171,0.0,0.0,0.0,0.7551075645855495,0.0,0.7704388999513218,0.8306564358728272,0.7586482060807092,0.8278403420533452,0.822405144572258,0.0,0.0,0.0,0.7447305162038121,0.0,0.0
ENSG00000161671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8073285722306797,0.0,0.0,0.854105609868254,0.0,0.0,0.9260557538696698,0.0,0.0,0.8285324062619891,0.8080184981226921,0.8035714285714286,0.0,0.0,0.0,0.0,0.0,0.8963901805026191,0.0,0.0,0.0,0.0,0.0,0.8095606661268643,0.8404282884938377,0.8228634638445718,0.0,0.840909273496696,0.0,0.0,0.0,0.8077001646161079,0.0,0.0
ENSG00000241106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000087365,0.0,0.0,0.0,0.6654639403734889,0.0,0.0,0.0,0.6781040004321507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6899626510483878,0.0,0.8095430518899646,0.0,0.0,0.6891306127820697,0.0,0.0,0.7026627319199699,0.0,0.0,0.7338152176567486,0.0,0.0,0.665404492190906,0.679273685174329,0.6607142857142857,0.6686568600790841,0.6706361908997808,0.0,0.0,0.0,0.7502566437636103,0.0,0.0,0.0,0.0,0.0,0.6950910655515534,0.7450812469635691,0.7060412019491196,0.7592779717275074,0.7137167081236839,0.8150678287659373,0.0,0.0,0.6824859838400569,0.0,0.0
ENSG00000196470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.895496126796518,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.9134959897824696,0.0,0.0,0.0,0.0,0.0,0.0,0.9336721801332065,0.9130663222500256,0.0,0.9297232872673443,0.0,0.0,0.0,0.8964071454746383,0.0,0.0
ENSG00000132780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8618697917887143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8035714285714286,0.0,0.0,0.8268306702375412,0.0,0.0,0.8710152645196233,0.8264556910310473,0.0,0.0,0.8190797258700643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8066096231341362,0.8806731594460351,0.8584447226354054,0.8790113489542689,0.8526344554764884,0.8439753311020988,0.0,0.0,0.0,0.0,0.0
ENSG00000153029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9758949620383126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.9749766141176224,0.0,0.0,0.0,0.0,0.0
ENSG00000248098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333909292306218,0.0,0.0,0.9580910471933228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.9393784233501979,0.0,0.0,0.9342863006251199,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229391,0.0,0.0,0.0,0.5357516290886062,0.0,0.5349024864179748,0.6484984798090798,0.0,0.0,0.0,0.5673776194453239,0.5629931922469821,0.0,0.0,0.0,0.0,0.5843253050531659,0.5988039076328278,0.5978481673768589,0.0,0.4656135344079563,0.5494456312486103,0.5169710240193776,0.0,0.6578747278877667,0.0,0.4671090149453708,0.7144418241722243,0.610120143209185,0.0,0.4817830632839884,0.0,0.6841654522078378,0.47171661044870106,0.5072081940514701,0.7070671415754727,0.7301129198500088,0.0,0.0,0.0,0.0,0.5648099152105195,0.5649930153574262,0.0,0.0,0.582097872027329,0.6646328174642154,0.45096510648727417,0.6847239051546369,0.0,0.0,0.4654284971100943,0.44642857142857145,0.5171755318130765,0.6934191754886082,0.0,0.5391364086951528
ENSG00000124212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9864661565848759
ENSG00000137501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9914671374218804,0.0,0.0,0.0,0.0,0.0
ENSG00000179222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8507395365408489,0.0,0.0,0.9108633218067033,0.0,0.0,0.9084102532693318,0.0,0.0,0.0,0.8863825031689235,0.8392857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8578873127698898,0.8498179923210826,0.0,0.0,0.8414104580879211,0.8807423082845551,0.8649659508040973,0.0,0.0,0.0,0.0
ENSG00000105971,0.0,0.72881916058915,0.8120826578566006,0.0,0.0,0.7258913719228336,0.0,0.6777641432625907,0.0,0.0,0.7103161396724837,0.7449324641908918,0.0,0.0,0.0,0.0,0.7542720554130418,0.7928990444966725,0.7724642189485686,0.7607959370527949,0.0,0.0,0.6666394908513341,0.0,0.0,0.7020360167537417,0.6299749229635511,0.0,0.0,0.6605340529765401,0.0,0.7258714735507965,0.0,0.6775855475238391,0.625,0.0,0.0,0.673559233546257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6325087526014873,0.0,0.0,0.625573533986296,0.0,0.0,0.0,0.0,0.739660667521613,0.7185421192220279
