,B cells,CD16+ NK cells,CD16- NK cells,CD4 T cells,Central venous LSECs,Cholangiocytes,Classical monocytes,DC1,DC2,Fibroblasts,Immune mix,Inflammatory macrophages,Interzonal hepatocytes,MAIT cells,Macrophages,Migratory DCs,NK cells,Neutrophils,Non-classical monocytes,Non-inflammatory macrophages,Pericentral hepatocytes,Periportal LSECs,Periportal hepatocytes,Plasma cells,Portal endothelial cells,Stellate cells,Tem/Temra cytotoxic T cells,Tem/Trm cytotoxic T cells,pDC
PDLIM1,0.0,0.0,0.0,0.0,0.0,0.87301445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7771025,0.0,0.0,1.5672873,0.0,0.0,0.0,0.0
PDLIM5,0.0,0.0,0.0,0.0,1.0824765,1.0249624,0.0,0.0,0.0,1.951072,0.0,0.0,1.6875371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8830056,0.0,0.0,0.0,1.4278134,2.4582,0.0,0.0,0.0
PDS5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70521176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0731115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDSS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82788175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDZD8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38547432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61253524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDZRN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2685561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDZRN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1887102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEA15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33721846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEBP1,0.0,0.0,0.0,0.0,0.0,1.3116333,0.0,0.9154521,0.9523231,0.0,0.0,0.86287177,1.5475245,0.0,0.0,0.86026824,0.0,0.0,0.0,0.9773015,1.0349203,0.0,0.6929972,1.1659056,0.0,0.0,0.0,0.0,1.16186
PECAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.665626,0.0,0.0,1.6292486,0.0,0.0,0.0,0.0
PECR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36051208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0030805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PELI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70158696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52707046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5401598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEPD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58058953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PER3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41380686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEX14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7156852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFDN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9764786,0.820777,0.0,0.0,0.632537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFKFB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52949846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1779654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFKL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98625547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFN1,1.7708201,2.7766998,2.6980278,2.2117555,0.0,0.0,2.5783725,2.6029181,2.6434555,0.0,1.4779831,2.2083685,0.0,2.2173872,0.0,2.953329,1.9946457,0.0,2.5858254,1.7686996,0.0,1.5822885,0.0,1.4259089,1.2058896,0.0,2.5434372,2.595199,2.4827828
PGAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21828976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGK1,0.0,0.0,0.0,0.0,0.0,0.0,1.1896638,1.0016613,1.155673,0.0,0.0,1.059222,0.0,0.0,0.0,0.0,0.0,0.0,1.5569369,1.003792,0.0,0.0,0.0,0.4610839,0.0,0.0,0.0,0.0,1.019268
PGLS,0.0,0.0,0.0,0.0,0.0,0.0,1.104109,1.2089587,1.1998585,0.0,0.0,1.0118555,0.0,0.0,0.0,1.0895724,0.0,0.0,1.1694586,0.65197587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70989555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83434266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98317903,0.0,0.0,0.0,0.0
PGRMC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60449266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHACTR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96271014,0.0,0.0,0.72134304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHACTR2,0.0,0.0,0.0,0.0,0.93785053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHACTR4,0.0,0.0,0.0,0.0,0.0,0.7792673,0.0,0.0,0.0,0.0,0.0,0.0,0.69110346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0709318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46652478,0.49034095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8134744
PHB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612744,0.7113304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7178564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHF14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27962065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7847017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHF3,0.0,0.0,0.0,0.0,0.0,0.8640828,0.0,0.0,0.0,0.0,0.0,0.0,0.35844424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7861951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5081005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHIP,0.0,0.0,0.0,0.0,0.0,0.8789837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHKA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4841774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6961103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHKB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6508986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHLDB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44470882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1434791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHLPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7959831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5467846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5200888,0.55443746,0.0,0.0,0.0,0.0,0.0,0.0,0.785005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8449808,0.0,0.0,0.0,0.0,0.0
PHYKPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20079812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5044905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIAS1,0.0,0.0,0.0,0.0,0.0,1.0795168,0.0,0.0,0.0,0.0,0.0,0.0,0.32848355,0.0,1.1805966,0.0,0.0,0.0,0.0,0.0,0.9615086,0.0,0.0,0.0,0.0,0.8430538,0.0,0.0,0.0
PIBF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94174623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PICALM,0.0,0.0,0.0,0.0,0.0,1.1002167,0.0,0.0,0.0,2.4415941,0.0,0.0,0.7064449,0.0,1.5471747,0.0,0.0,0.0,0.0,0.0,1.1353514,0.0,0.0,0.0,0.0,1.7074585,0.0,0.0,0.0
PID1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0853372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.643356,0.0,0.0,0.0,0.0,1.1612568,0.0,0.0,0.0
PIK3C2A,0.0,0.0,0.0,0.0,1.1318156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38839644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIK3C2G,0.0,0.0,0.0,0.0,0.0,0.9502946,0.0,0.0,0.0,0.0,0.0,0.0,1.875102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.152965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIK3IP1,0.0,0.0,1.2832206,1.2138155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIK3R1,0.0,0.0,1.7859498,0.0,0.0,0.63150406,0.0,0.0,0.0,1.4662733,0.0,0.0,1.3446333,0.0,0.0,0.0,1.4445149,0.0,0.0,0.0,1.8034799,0.0,0.0,0.0,0.0,1.486663,0.0,0.0,0.0
PILRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2433786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0807582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIP4K2A,0.0,1.1653416,1.3953245,0.0,1.2907945,0.0,0.0,0.0,0.0,1.5145465,0.0,0.0,0.0,0.0,0.8085189,0.0,2.2972307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIPOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5956261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6133249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PITPNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53037995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7478583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PITPNC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3334064,0.0,0.0,0.0,0.8485697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PITPNM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4137977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKHD1,0.0,0.0,0.0,0.0,0.0,2.7702146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKM,0.0,0.0,0.0,0.0,0.0,0.0,1.2961884,1.4033718,1.3444684,0.0,0.0,1.1212244,0.0,0.0,0.0,1.7194904,0.0,0.0,1.1800501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22394839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8482132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKP4,0.0,0.0,0.0,0.0,0.47635996,1.2494396,0.0,0.0,0.0,0.0,0.0,0.0,0.47577775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0007899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLA2G5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8841696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86601186,0.0,0.0,0.0
PLAC8,0.0,1.8258924,1.2333746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6387923,0.0,0.0,0.0,0.0,2.0259457,0.0,0.0,0.0,2.5961907
PLAUR,0.0,0.0,0.0,0.0,0.0,0.0,1.5791782,0.0,0.71904254,0.0,0.0,0.911651,0.0,0.0,0.0,0.0,0.0,0.0,1.3543348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLCB1,0.0,0.0,0.0,0.0,1.8831432,0.0,0.0,0.0,0.0,2.4561782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472803,1.8307148,0.0,0.0,0.0
PLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0249767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7261573,0.0,0.0,0.0
PLD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8360497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2350817
PLEK,0.0,1.1209687,0.0,0.0,0.0,0.0,0.0,1.2324845,0.7371534,0.0,0.0,0.0,0.0,0.0,0.0,1.5162377,0.0,0.0,0.0,0.92974454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1375422
PLEKHA5,0.0,0.0,0.0,0.0,0.0,1.7503006,0.0,0.0,0.0,1.9969271,0.0,0.0,1.2040898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8113034,0.0,0.0,0.0,0.0,1.6402146,0.0,0.0,0.0
PLEKHA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1246057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHG1,0.0,0.0,0.0,0.0,1.4511392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3788781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9845773,0.7781503,0.0,0.0,0.0,0.0,0.0,0.0,0.98637813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.499207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6381052,0.0,2.3323696,0.0,0.0,0.0,0.0,0.0,0.0
PLGLB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3346772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5250788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76915574,1.1211953,0.0,0.0,0.0,0.0,0.0,0.0,1.1651146,1.1840477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0329499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2961402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7244576,0.57988083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70962906,0.0,0.0,0.0,0.0,1.9162492
PLPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83359367,0.0,0.0,1.1817709,1.4536465,0.0,0.0,0.0
PLPP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0885806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6345432,0.0,0.0,1.2034364,0.0,0.0,0.0,0.0
PLSCR1,0.0,0.0,0.0,0.0,0.0,0.57252514,0.0,0.0,0.8312696,0.0,0.0,0.9161708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLXDC2,0.0,0.0,0.0,0.0,1.1590011,0.0,0.0,0.0,0.0,2.0759714,0.0,0.0,0.0,0.0,1.7414243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3675416,0.0,0.0,0.0
PMAIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1091168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMEPA1,0.0,0.0,0.0,0.0,0.0,0.5177194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNISR,1.6506809,1.5073916,1.4999106,1.4800764,0.8030261,1.2791816,0.0,0.70752466,0.9189691,1.6603615,0.0,0.7155248,0.7864717,1.4018692,1.0704284,1.2906437,0.0,0.0,0.0,0.0,1.1956377,0.0,0.0,0.8752734,0.83102584,1.1362482,1.5488608,1.4771347,1.5382227
PNN,0.0,0.0,1.2705436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44041872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6840116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.780065
PNPLA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1550398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.297653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNRC1,1.5206633,1.7434409,2.0018954,1.4597057,0.0,0.0,1.7528441,1.3157861,1.4683921,0.0,0.0,1.6364561,0.0,1.8462759,0.0,2.669701,1.8180354,2.5521235,1.6578639,1.6898954,0.0,0.0,0.0,0.7657319,0.0,0.0,1.6308161,1.6692195,1.5428329
POGLUT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POGZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11320512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7833864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83375925,0.7402365,0.0,0.0,0.0,0.0,0.0,0.0,0.51840615,0.0,0.0,1.0016068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6536318,0.8157881,0.0,0.0,0.0,0.0,0.0,0.0,0.92063624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR2E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95219564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR2L,0.0,0.0,1.0040109,0.0,0.0,0.0,1.3762724,0.98608524,1.0523783,0.0,0.0,1.0412815,0.0,0.0,0.0,0.7144886,0.0,0.0,1.1086794,1.1589264,0.0,1.0842385,0.0,1.1628797,1.2585199,0.0,0.0,0.0,1.0747924
POMP,0.0,0.0,0.0,0.0,0.0,0.0,1.5951915,1.4049382,1.3184607,0.0,0.0,1.4734285,0.0,0.0,0.0,1.0918016,0.0,0.0,1.649661,1.7481269,0.0,0.9471837,0.0,0.8884422,0.0,0.0,0.0,0.0,1.3434023
PON1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2839046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PON2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82505673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6327019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PON3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7079307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4925165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.847513,0.0,0.7620791,0.0,0.0,0.0,0.0,0.0,0.0
POU2AF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0469277,0.0,0.0,0.0,0.0,0.0
POU2F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72388405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5402565,1.2056859,0.0,0.0,0.0,0.0,0.0,0.0,1.8520211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41400188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPARA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.027155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7401729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPARGC1A,0.0,0.0,0.0,0.0,0.0,0.43642467,0.0,0.0,0.0,0.0,0.0,0.0,1.2057667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4061651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
