,AT1,AT2,Artery,B Cells,Basophil and Mast Cells,Capillary,Ciliated Cells,Lymphatic  Cells,Macrophage and Dendritic Cells,Macrophages,Monocytes,Natural Killer Cells,Neutrophils,Other Epithelial Cells,Proliferating Macrophage,Stromal Cells,T Cells,Vein
ALAS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2735166,0.0,0.0,0.0,0.0,0.21071815,0.0,0.0,0.0
TWF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53884774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199562,0.0,0.0,0.0
TNNC1,1.2500908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQCC5,0.0,0.4209869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3663193,0.0,0.0,0.0
PBRM1,0.0,0.2574653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39196166,0.0,0.0,0.0,0.0,0.62353575,0.0,0.0,0.0
GNL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19886202,0.0,0.0,0.0
SPCS1,0.0,0.76783764,0.0,1.1710399,0.0,0.0,1.2800245,0.0,0.0,0.839509,0.0,0.0,0.0,0.5851676,0.85531056,0.0,0.0,0.0
PRKCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2524606,0.0,0.0,0.0
TKT,1.1273503,1.3443449,0.0,0.0,0.0,0.0,0.68986344,0.0,1.0017521,1.8526838,1.6946864,0.0,0.0,0.0,1.9660413,0.0,0.0,0.0
SELENOK,0.0,0.5781733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5971465,0.0,0.0,0.0,0.0,0.5826783,0.0,0.0,0.0
TASOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24096295,0.0,0.0,0.0
APPL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4257995,0.0,0.0,0.0,0.0,0.5537623,0.0,0.0,0.0
DNAH12,0.0,0.0,0.0,0.0,0.0,0.0,1.7499313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARF4,0.0,0.7790265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27333605,0.0,0.0,0.0,0.2705863,0.4355182,0.0,0.0,0.0
FLNB,0.0,0.0,0.0,0.0,0.0,0.0,0.6094881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM107A,0.0,0.0,2.3270674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7414976
SNTN,0.0,0.0,0.0,0.0,0.0,0.0,2.1732676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOC7,0.0,0.3818534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3330002,0.0,0.0,0.0,0.0,0.54835707,0.0,0.0,0.0
PSMD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23576161,0.0,0.0,0.0
ADAMTS9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.340896
SUCLG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38909277,0.0,0.0,0.0
TMF1,0.0,0.5781733,0.0,0.0,0.0,0.0,1.2520491,0.0,0.0,0.27339622,0.0,0.0,0.0,0.0,0.47726363,0.0,0.0,0.0
ARL6IP5,0.0,0.9054422,0.0,0.0,0.0,0.0,0.67737883,0.0,0.5977715,1.219327,0.0,1.4102389,0.0,0.0,0.7577778,0.0,0.0,0.0
FRMD4B,0.0,0.43961203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33599952,0.0,0.0,0.0
MITF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4197853,0.0,0.0,0.0,0.0,0.18170828,0.0,0.0,0.0
FOXP1,0.0,0.97291267,0.0,0.0,1.3500865,0.0,0.873453,0.0,0.0,0.4160024,0.0,0.0,0.0,0.0,0.8904028,0.0,0.0,0.0
RYBP,0.0,0.44416666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP4R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31001073,0.0,0.0,0.0
CHMP2B,0.0,0.61842334,0.0,0.0,0.0,0.0,0.6095648,0.0,0.0,0.5335913,0.0,0.0,0.0,0.0,0.5183684,0.0,0.0,0.0
CGGBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26324543,0.0,0.0,0.0,0.0,0.46695125,0.0,0.0,0.0
COL8A1,0.4060326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMSS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25747484,0.0,0.0,0.0
FILIP1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53121156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16502811,0.0,0.0,0.0
TOMM70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14781485,0.0,0.0,0.0
TMEM45A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9868762,0.0,0.0,0.0,0.0
TFG,0.0,0.21434847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38881686,0.0,0.0,0.0
TRMT10C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12814157,0.0,0.0,0.0
PCNP,0.0,0.44800037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21559453,0.0,0.0,0.0,0.0,0.52753085,0.0,0.0,0.0
RPL24,2.0036974,2.9073281,2.3775418,2.5787222,3.2201247,1.4911815,2.2165217,2.3620143,2.345066,2.3616598,2.5327032,2.5633817,0.0,2.5434372,2.3641968,2.4830961,2.826612,2.526327
NFKBIZ,0.0,0.64797205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24754697,0.0,0.0,0.0
ALCAM,2.190145,1.1106216,0.0,0.0,0.0,0.0,1.5291001,0.0,1.3616834,0.97390324,0.0,0.0,0.0,1.2245241,1.1228018,0.0,0.0,0.0
BBX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44565248,0.0,0.0,0.0,0.0,0.53385055,0.0,0.0,0.0
CD47,1.7511697,1.0133482,0.0,0.0,0.0,0.0,0.45388412,0.0,0.0,0.59642196,0.0,1.1034354,0.0,0.0,1.0474021,0.0,0.0,0.0
IFT57,0.83945173,1.0691175,0.0,0.0,0.0,0.0,2.2410672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50149506,0.0,0.0,0.0
CIP2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19184704,0.0,0.0,0.0
DZIP3,0.0,0.0,0.0,0.0,0.0,0.0,1.0157717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5071068,0.0,0.0,0.0,0.0,0.48641858,0.0,0.0,0.0
CCDC80,0.0,0.0,0.0,0.0,0.0,0.0,0.43440238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP44,0.0,0.0,0.0,0.0,0.0,0.0,0.764525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAA50,0.0,0.332436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30916423,0.0,0.0,0.0,0.0,0.4934423,0.0,0.0,0.0
ATP6V1A,0.0,0.28497893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39582002,0.0,0.0,0.0,0.0,0.339082,0.0,0.0,0.0
CCDC191,0.0,0.0,0.0,0.0,0.0,0.0,0.8932274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB20,0.0,0.9790878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4597402,0.0,0.0,0.0
TIMMDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2639944,0.0,0.0,0.0
COX17,0.0,0.91358054,0.0,0.0,0.0,0.0,0.8085073,0.0,0.0,0.90638644,0.0,0.0,0.0,0.0,1.0806444,0.0,0.0,0.0
CFAP91,0.0,0.0,0.0,0.0,0.0,0.0,0.72764784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSK3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19431081,0.0,0.0,0.0
LRRC58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19579476,0.0,0.0,0.0
NDUFB4,0.0,0.8435441,0.0,0.0,0.0,0.0,0.9316515,0.0,0.0,0.86827254,0.0,0.0,0.0,0.43582562,1.0325681,0.0,0.0,0.0
HCLS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9650654,0.9152001,1.6942935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGB1,0.0,0.870445,0.0,0.0,0.0,0.0,1.3586684,0.0,0.0,0.70511204,0.0,0.0,0.0,0.9796849,0.9148656,0.0,0.0,0.0
CD86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28522664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0461962,1.2656798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM162A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40589896,0.0,0.0,0.0,0.0,0.20126575,0.0,0.0,0.0
PARP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2847894,0.0,0.0,0.0
DTX3L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25928938,0.0,0.0,0.0
PARP14,1.2221966,0.74256647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6877168,0.0,0.0,0.0,0.0,0.8826011,0.0,0.0,0.0
HACD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16558357,0.0,0.0,0.0
CCDC14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61478746,0.0,0.0,0.0
ZNF148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39143813,0.0,0.0,0.0
SNX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14742789,0.0,0.0,0.0
OSBPL11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484644,0.0,0.0,0.0,0.0,0.22548099,0.0,0.0,0.0
CFAP100,0.0,0.0,0.0,0.0,0.0,0.0,0.42121184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGLL,1.7079669,0.8272596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38156968,0.0,0.0,0.0
SEC61A1,0.0,0.4878996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33897713,0.0,0.0,0.0
RUVBL1,0.0,0.0,0.0,0.0,0.0,0.0,1.3827391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GATA2,0.0,0.0,0.0,0.0,1.7645767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPN1,0.0,0.538937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5191027,0.0,0.0,0.0,0.0,0.63101697,0.0,0.0,0.0
RAB7A,0.0,0.6958809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016681,0.0,0.0,0.0,0.0,0.72755885,0.0,0.0,0.0
CNBP,0.0,1.0071163,0.0,0.0,0.0,0.0,0.71001375,0.0,0.54629886,1.0787219,1.0143133,0.0,0.0,0.0,0.9440188,0.0,0.0,0.0
COPG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060606785,0.0,0.0,0.0
H1-10,0.0,0.5644748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95774233,0.0,0.0,0.0
MBD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29684395,0.0,0.0,0.0,0.0,0.39682996,0.0,0.0,0.0
ATP2C1,0.0,0.49239695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32893515,0.0,0.0,0.0,0.0,0.45724142,0.0,0.0,0.0
NEK11,0.0,0.0,0.0,0.0,0.0,0.0,0.6492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT16,0.0,0.4857844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23314321,0.0,0.0,0.0
MRPL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32254553,0.0,0.0,0.0
CDV3,0.0,1.0301275,0.0,0.0,0.0,0.0,0.0,0.0,0.9572873,0.81247264,1.1604288,0.0,0.0,0.0,0.8149733,0.0,0.0,0.0
TOPBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28555638,0.0,0.0,0.0
SLCO2A1,0.0,0.0,0.0,0.0,0.0,1.7520556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5601213
CEP63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17960761,0.0,0.0,0.0
STAG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30170676,0.0,0.0,0.0
CLDN18,2.6279397,2.0865896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZIP1L,0.0,0.0,0.0,0.0,0.0,0.0,0.38355094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP70,0.0,0.3906976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAIM,0.0,0.0,0.0,0.0,0.0,0.0,0.5136414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COPB2,0.0,0.43383765,0.0,0.0,0.0,0.0,0.4583076,0.0,0.0,0.22692297,0.0,0.0,0.0,0.0,0.30170676,0.0,0.0,0.0
SLC25A36,0.0,0.49405396,0.0,0.0,0.0,0.0,0.4721435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48984274,0.0,0.0,0.0
ZBTB38,0.0,0.4500885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2068241,0.0,0.0,0.0,0.0,0.4621061,0.0,0.0,0.0
RNF7,0.0,0.56947666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6783109,0.0,0.0,0.0,0.0,0.5815534,0.0,0.0,0.0
ATP1B3,0.0,0.57977605,0.0,0.0,0.0,0.0,0.0,0.0,0.62899977,1.1494453,0.0,0.0,0.0,0.0,0.8193283,0.0,0.0,0.0
XRN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31257385,0.0,0.0,0.0
U2SURP,0.0,0.5222126,0.0,0.0,0.0,0.0,0.6015506,0.0,0.0,0.48817897,0.0,0.0,0.0,0.0,0.5702027,0.0,0.0,0.0
PLSCR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63085544,0.6592585,0.0,0.0,0.0,0.26818308,0.0,0.0,0.0
CPA3,0.0,0.0,0.0,0.0,3.7491846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLTF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333427,0.0,0.0,0.0
CP,0.0,0.0,0.0,0.0,0.0,0.0,0.35904795,0.0,0.0,0.0,0.0,0.0,0.0,2.2097666,0.0,0.0,0.0,0.0
TM4SF1,1.7357,1.333441,2.6816053,0.0,0.0,2.2380688,0.0,2.0092692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7917802
WWTR1,0.0,0.6643913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35433385,0.0,0.0,0.0
COMMD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3440823,0.0,0.0,0.0
ANKUB1,0.0,0.0,0.0,0.0,0.0,0.0,0.7318221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF13,0.0,0.30820134,0.0,0.0,0.0,0.0,0.0,0.0,0.6302288,1.1260886,0.0,0.0,0.0,0.0,0.5706625,0.0,0.0,0.0
PFN2,0.0,0.0,0.0,0.0,0.0,0.0,0.7000683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERP1,0.0,1.613496,0.0,1.0521376,0.0,0.0,1.5115094,0.0,1.1673199,1.2412465,1.7063044,0.0,0.0,1.2443274,1.2099683,0.0,0.0,0.0
EIF2A,0.0,0.41920495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57813895,0.0,0.0,0.0,0.0,0.49574453,0.0,0.0,0.0
SELENOT,0.0,0.47762367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5742483,0.0,0.0,0.0,0.0,0.42590418,0.0,0.0,0.0
MBNL1,0.0,1.2475082,0.0,0.0,0.0,0.0,0.19128986,0.0,0.9057713,1.0671432,1.0406001,1.3662347,0.0,0.0,1.2226562,0.0,1.231739,0.0
DHX36,0.0,0.62634355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58322775,0.0,0.0,0.0,0.0,0.65524,0.0,0.0,0.0
MME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37357938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4201638,0.0,0.0,0.0
SSR3,0.0,0.98736024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263065,0.0,0.0,0.0,0.39968324,0.9729508,0.0,0.0,0.0
TIPARP,0.0,0.7312067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41433683,0.0,0.0,0.0,0.0,0.5792495,0.0,0.0,0.0
CCNL1,0.0,0.9428053,0.0,0.0,0.0,1.4554077,0.4668454,0.0,0.0,0.6381085,0.0,0.0,0.0,0.33464235,0.739779,0.0,0.0,0.0
VEPH1,0.0,0.6350699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSRC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33767083,0.0,0.0,0.0,0.0,0.37024742,0.0,0.0,0.0
MLF1,0.0,0.0,0.0,0.0,0.0,0.0,1.4118798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LXN,0.0,0.0,0.0,0.0,0.0,0.0,0.30012664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFSD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.654762,0.0,0.0,0.0,0.0,0.16457176,0.0,0.0,0.0
SMC4,0.0,0.27960846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5756731,0.0,0.0,0.0
KPNA4,0.0,0.43891594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2733248,0.0,0.0,0.0,0.0,0.4398664,0.0,0.0,0.0
ZBBX,0.0,0.0,0.0,0.0,0.0,0.0,0.9747761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDCD10,0.0,0.26966497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5026547,0.0,0.0,0.0,0.0,0.5776759,0.0,0.0,0.0
GOLIM4,0.0,0.5287962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3726101,0.0,0.0,0.0,0.0,0.53385055,0.0,0.0,0.0
MECOM,0.0,0.53655255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC34,0.0,0.0,0.0,0.0,0.0,0.0,0.50011337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC62,0.0,1.1780868,0.0,1.349823,1.0660474,0.0,1.4943905,0.0,0.0,1.0841978,0.8612517,0.0,0.0,1.1909108,1.1198208,0.0,0.0,0.0
GPR160,0.0,0.15762109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKCI,0.0,0.4516166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5708376,0.0,0.0,0.0,0.0,0.3542728,0.0,0.0,0.0
RPL22L1,0.0,0.3015675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3421207,0.0,0.0,0.0,0.0,0.42315617,0.0,0.0,0.0
FNDC3B,0.0,0.50462353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.530188,0.0,0.0,0.0,0.0,0.54091567,0.0,0.0,0.0
TNFSF10,0.0,0.0,1.2515295,0.0,0.0,1.5254306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7443603,0.0,0.0,0.0,0.89544934
NCEH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0511518,0.0,0.0,0.0,0.0,0.3329969,0.0,0.0,0.0
ECT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5355327,0.0,0.0,0.0
TBL1XR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48950768,0.0,0.0,0.0
ACTL6A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34279126,0.0,0.0,0.0
MRPL47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29512358,0.0,0.0,0.0
NDUFB5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6446421,0.0,0.0,0.0,0.0,0.5519012,0.0,0.0,0.0
USP13,0.0,0.33982563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FXR1,0.0,0.48553187,0.0,0.0,0.0,0.0,0.67776036,0.0,0.0,0.5110992,0.0,0.0,0.0,0.0,0.7479485,0.0,0.0,0.0
DNAJC19,0.0,0.36620638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29707044,0.0,0.0,0.0
SOX2,0.0,0.0,0.0,0.0,0.0,0.0,0.70114195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCUN1D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21703705,0.0,0.0,0.0
MCCC1,0.0,0.44828117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMP3,0.0,1.8792543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3GNT5,0.0,0.0,0.0,0.0,0.0,0.0,0.35179758,0.0,0.0,0.49720675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHL24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1493099,0.0,0.0,0.0
AP2M1,0.0,0.4334747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94487345,0.0,0.0,0.0,0.0,0.6804696,0.0,0.0,0.0
PSMD2,0.0,0.35214803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36736274,0.0,0.0,0.0,0.0,0.51813614,0.0,0.0,0.0
EIF4G1,0.0,0.77740264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39668703,0.0,0.0,0.0,0.0,0.55629766,0.0,0.0,0.0
POLR2H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3133166,0.0,0.0,0.0
MAP3K13,0.0,0.6482004,0.0,0.0,0.0,0.0,0.61152565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44274282,0.0,0.0,0.0
TMEM41A,0.0,0.29592142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRA2B,0.0,0.64224255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5310527,0.0,0.0,0.0,0.0,0.79281825,0.0,0.0,0.0
ETV5,0.0,0.4793505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4A2,0.0,0.84997344,0.0,0.0,0.0,0.0,0.8783664,0.0,0.0,0.7362082,0.0,0.0,0.0,0.0,0.6674577,0.0,0.0,0.0
