,Basal II cells,Basal cells,Ciliated cells,Club cells,Dendritic cells,Goblet cells,Ionocytes,MT gene enriched cells,Mast cells,Maturing ciliated cells,NK cells,Neutrophils & macrophages,Peri-goblet cells,Secretory cells (HLA-DQA1),Suprabasal cells,T cells
ENSG00000213363,0.4882541335940001,0.4647450958431154,0.0,0.41351384400806895,0.33941982574803975,0.3333333333333333,0.0,0.0,0.0,0.389720862295695,0.38912193077344076,0.0,0.3991125121192445,0.5515652125066771,0.35694574053351336,0.3664876412024917
ENSG00000213371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213432,0.6322669737108517,0.6083124587388677,0.0,0.5376988256941583,0.0,0.0,0.6389595241889048,0.0,0.0,0.5333333333333333,0.7568467993907325,0.0,0.5709723381529345,0.0,0.5947536639701487,0.0
ENSG00000213433,0.40299278425676605,0.4618909807316124,0.18699617691890175,0.25158572213930325,0.23907366455928944,0.21958916846241106,0.19448625890227145,0.0,0.3030263849497714,0.13728077883979178,0.4966586410783396,0.0,0.2339803999354705,0.13333333333333333,0.40165595341942756,0.3010421378307833
ENSG00000213442,0.33643221149298747,0.3234082771042836,0.13333333333333333,0.20428658852889928,0.24715222289168193,0.17117811933653518,0.14677038902195896,0.0,0.1939210964137105,0.1725804262508643,0.36999176667705813,0.0,0.21278156666727718,0.201089543696236,0.24797439170618582,0.2445026556758169
ENSG00000213448,0.6597898621138341,0.6565228329907735,0.0,0.5565715136120678,0.5439502508281198,0.5457198107182442,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.5889592742838657,0.6671065163285338,0.0,0.0
ENSG00000213453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNJ2BP,0.0,0.0,0.0,0.0,0.0,0.9655102170508288,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
RBMXL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SRA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213553,0.4987974297309597,0.40799186570614593,0.0,0.3760412790931865,0.43371945587331334,0.36309370939520513,0.3559609960210043,0.0,0.0,0.3333333333333333,0.5077867399940291,0.0,0.5117706133677922,0.3944992473849388,0.37428724309826616,0.0
ENSG00000213569,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDAC1,0.5362794828130945,0.0,0.5333333333333333,0.5544248921816226,0.0,0.6286572845970357,0.6956289815671657,0.0,0.0,0.648652455502149,0.0,0.0,0.605146814227807,0.593473967870343,0.0,0.0
TMX2,0.0,0.0,0.0,0.0,0.0,0.8432946066356912,0.0,0.0,0.0,0.9232320678093668,0.0,0.0,0.8,0.8452766342328585,0.0,0.0
ENSG00000213598,0.3188977659528906,0.3050357331525452,0.1336944682118607,0.2385468383952248,0.20588337645669477,0.16959077979792483,0.13333333333333333,0.0,0.150161227708146,0.22910018246254793,0.3365520740350832,0.0,0.22899096853277337,0.2394612538685803,0.3592892900009173,0.16841019140099775
ENSG00000213609,0.9215090897486641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.9136100580099448,0.0
ENSG00000213613,0.23624439960816163,0.2176724741786762,0.06666666666666667,0.14479645849263154,0.1309334359552411,0.08955114978612891,0.07729594465347309,0.0735100060528754,0.14906535622622147,0.12590038698857767,0.1845261039044024,0.0,0.13885386754082912,0.15173031915643242,0.167658580692112,0.09231452947032602
HEXA,0.0,0.0,0.0,0.0,0.0,0.9399229438794372,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS3,0.6136069436677948,0.0,0.6761868440957378,0.6724754467681324,0.0,0.6447232275155531,0.0,0.0,0.0,0.7276240700904898,0.0,0.0,0.6105262997020413,0.6,0.0,0.0
LEPROT,0.0,0.0,0.7774257552089767,0.7333938230132168,0.0,0.741236576538488,0.0,0.0,0.0,0.7474482462562266,0.0,0.0,0.0,0.7333333333333333,0.0,0.0
LBH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PPP1CB,0.4251533428655085,0.0,0.5416884142762289,0.4642454348812622,0.4541745611901061,0.5181034511671135,0.48983326553842527,0.0,0.0,0.47248797327761693,0.0,0.0,0.44660885087925073,0.4723102318922564,0.4,0.0
GPSM3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213695,0.9475669459875017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213700,0.6724857369472308,0.5696580660085667,0.0,0.522949832400369,0.4666666666666667,0.47118358543696365,0.0,0.0,0.0,0.5167931189806938,0.0,0.0,0.5734106193214422,0.5790679389593871,0.47535546373412985,0.0
CLIC1,0.1041925810466723,0.07126047296713581,0.26470578234458997,0.18201804360722906,0.21747133776221178,0.23450233803456808,0.1400267684125805,0.0,0.3142355868441219,0.1694040798463704,0.1741920280301793,0.22738037682786125,0.15536672631325116,0.11620889287496677,0.06666666666666667,0.12355467611111787
DDAH2,0.0,0.0,0.0,0.0,0.0,0.0,0.9907458267492386,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213729,0.6105936385608516,0.5549627469710102,0.0,0.5468922776928448,0.5561712072091919,0.4679384699546747,0.0,0.0,0.0,0.49449818511400906,0.0,0.0,0.5276315400948595,0.6569197153473678,0.4666666666666667,0.0
RPS29,0.22806151317710768,0.17339793906004927,0.0966629702670376,0.16351439039907306,0.21313446430029673,0.15120803950643785,0.11295433195197349,0.06666666666666667,0.18998381112813062,0.14435309481081365,0.434611203842687,0.0,0.22511751215439776,0.16929985394309285,0.1973074485628274,0.18386009900702494
ENSG00000213750,0.9002881922198381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8673271850855822,0.8666666666666667,0.0,0.0
ENSG00000213753,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213757,0.32127555261805407,0.33266290274202426,0.13333333333333333,0.21626038586322405,0.21377872931718483,0.14258579520355036,0.15750162380492985,0.0,0.2605308579298982,0.13367654242926033,0.357888045837887,0.0,0.20585044797895072,0.16458001111165732,0.3881165191972202,0.25747230929033793
ENSG00000213820,0.5137573045311454,0.5478289972053415,0.0,0.3600635774027147,0.5400836629832436,0.3333333333333333,0.43543066098953964,0.0,0.0,0.36019121286892264,0.6372832427522791,0.0,0.4625945703418656,0.3442060608791181,0.6324042285653423,0.0
ENSG00000213842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213849,0.8107198093174665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.9239543751574153,0.0,0.0,0.0,0.8159558226310109,0.0
ENSG00000213851,0.7379651296732888,0.6539896013891127,0.0,0.6493913091760513,0.0,0.5725464198382318,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.6886447949740455,0.8878856835950029,0.6143683711214131,0.0
EMP2,0.6208439027541707,0.0,0.6556356900976075,0.6299178803711203,0.0,0.6654614191093742,0.0,0.0,0.0,0.6,0.0,0.0,0.6732010721498526,0.6598484002795951,0.0,0.0
ENSG00000213860,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9409162437287487,0.0
ENSG00000213862,0.949882251027136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213864,0.538664344070893,0.46846315250165654,0.0,0.40751281258966304,0.5418608558733634,0.4,0.0,0.0,0.0,0.4024078122876497,0.4714875961097711,0.0,0.4238314085921549,0.4194480137663567,0.4230563121592551,0.0
ENSG00000213885,0.3404639853003624,0.38355121239095874,0.13333333333333333,0.1665154822354141,0.18493392969633013,0.14460789933340576,0.21737613076480158,0.0,0.3356720807799559,0.14495741781130309,0.4679667810961672,0.0,0.2476226736477379,0.16102275121807672,0.31603073840875145,0.3061177937217032
ENSG00000213891,0.3304513371646821,0.3929802301680772,0.13333333333333333,0.2083250310533932,0.17540243788190538,0.18120139609334268,0.257347021418206,0.0,0.2430985349565609,0.19202275215393438,0.2865012791097918,0.0,0.26536235496710925,0.22694660759289778,0.37459343080325963,0.22094369955064366
LTB4R,0.9333333333333333,0.9646627413874922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSNK1E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000213939,0.2536081651411247,0.26006426570510094,0.06899624455601204,0.1649821954390238,0.1447490640185615,0.14734945349308687,0.14990527729461753,0.12944868037424198,0.16020467031474356,0.10827640380877428,0.4012030053306611,0.0,0.13965860016094164,0.06666666666666667,0.3144631810817533,0.19562489621431806
ENSG00000213940,0.8056157242168127,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7594054050505318,0.0,0.0,0.767400105501777,0.0,0.8052773352421395,0.0
ENSG00000213942,0.427870473060401,0.34724780409113454,0.2040898687836279,0.3674217070076018,0.2694440675106778,0.28608949706641057,0.2,0.0,0.24808355890251244,0.3598440219517471,0.327968408712822,0.0,0.3894467118151742,0.42790025964467937,0.2881111913152509,0.0
ENSG00000213970,0.556613061590141,0.5021194417698605,0.0,0.4440475823135915,0.461311126973163,0.4050355367570457,0.0,0.0,0.0,0.4,0.4755973147356817,0.0,0.49064437695767577,0.5204124733174955,0.40705863141818,0.0
TAX1BP3,0.5507930061477995,0.6489464709704377,0.0,0.5173657614458448,0.0,0.511790759662169,0.501389437158163,0.0,0.0,0.4666666666666667,0.0,0.0,0.5545763923259069,0.5018836283691992,0.5915945561695668,0.0
ENSG00000213979,0.3038765067651903,0.299633039270618,0.13333333333333333,0.16399012300416485,0.2381986960428519,0.15339584859132013,0.186668628297835,0.0,0.16267000959670597,0.1989752455048649,0.2729467711292466,0.0,0.23702892785655677,0.14898989466983895,0.3968161734108859,0.1883579900404931
AP1G2,0.0,0.0,0.0,0.0,0.0,0.8807962907348821,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.8817119494141602,0.0,0.0
ZNF90,0.5264953471352346,0.514343157913393,0.0,0.42262396396209934,0.0,0.41849160084281434,0.41170009627269516,0.0,0.0,0.4,0.635738115025338,0.0,0.48910583423893644,0.46784118198787006,0.6475007170682581,0.0
REPIN1,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.8781781242873916,0.0,0.0,0.9103740019551824,0.0,0.0,0.0,0.0,0.0,0.0
MRPL23,0.0,0.0,0.9396003711545353,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
SMIM7,0.6093985591853677,0.0,0.6606471372783744,0.6,0.0,0.6158550339061013,0.6114347621579682,0.0,0.0,0.7097961680295615,0.0,0.0,0.0,0.6144593243109713,0.0,0.0
ENSG00000214047,0.4202129619599752,0.5038685625876136,0.30571682512717685,0.29736108684419166,0.5224446388340095,0.3146446700191078,0.289799480407342,0.0,0.0,0.26666666666666666,0.569319168098501,0.0,0.38914838275598995,0.3006197472987551,0.38977179172508447,0.0
CPNE1,0.0,0.0,0.0,0.6674497203047964,0.0,0.7027524561212135,0.7954119601953366,0.0,0.0,0.7553242715547573,0.0,0.0,0.6666666666666666,0.7012971206006123,0.0,0.0
ARL16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MYCBP,0.0,0.0,0.940226805997878,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000214182,0.07459452906048768,0.09535159671523748,0.11967549630811053,0.08515648973091776,0.0787148248216661,0.1562960119317008,0.19596862105262539,0.06666666666666667,0.2525329127442943,0.21691609276230656,0.07897686543935384,0.0,0.0835406959842949,0.07677656995762101,0.0769008537419029,0.0893525364255393
ENSG00000214203,0.27705152468277006,0.30742517262538843,0.13333333333333333,0.16070832075995342,0.21593064348758018,0.1503355888191563,0.16371465275455513,0.0,0.24260471446029605,0.14159523729836465,0.33666672555984223,0.0,0.22548029998033628,0.16176100038431018,0.3774634930559935,0.17891223081168625
FIS1,0.6,0.0,0.6764579685685701,0.689124208255683,0.0,0.6462021228051273,0.0,0.0,0.0,0.6706185649870073,0.0,0.0,0.605255446898804,0.6151698670826057,0.0,0.0
ENSG00000214289,0.967060292254858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0
NEURL1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000214389,0.23150797541395743,0.24130037278313804,0.06666666666666667,0.11049347277300263,0.19696546603065943,0.08560094179092648,0.0784307360498342,0.07259017905761128,0.12760576845699018,0.08070125048086971,0.3091651862246449,0.0,0.12255371229786496,0.11210232585403958,0.2424842548705043,0.16725116515071
ENSG00000214391,0.0,0.0,0.8666666666666667,0.0,0.0,0.8877215194111344,0.0,0.0,0.0,0.9655505174287936,0.0,0.0,0.0,0.0,0.0,0.0
BBIP1,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.97775748878554,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000214417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000214485,0.442513346222438,0.46176515673344354,0.2,0.3014241499477585,0.305350844358475,0.23704130747805413,0.2622268572985339,0.0,0.4904114635359511,0.26565366738061374,0.5712256835612249,0.0,0.35127889332172735,0.2938617122174003,0.5384821572230319,0.0
PPME1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
STARD10,0.0,0.0,0.0,0.823753003222539,0.0,0.8493976934784566,0.0,0.0,0.0,0.7357418004085413,0.0,0.0,0.7354985601005452,0.7333333333333333,0.0,0.0
ENSG00000214535,0.2853755199732297,0.24046493882806572,0.13333333333333333,0.19385676128059323,0.26454693587641265,0.14875866399743795,0.17732051779964472,0.0,0.16491631174259325,0.1573000146772798,0.4447288765426996,0.0,0.21107079648930613,0.19111698464718377,0.29010065337689345,0.23076732620064658
ENSG00000214612,0.6681853359939798,0.6319235050491699,0.0,0.5689695214413922,0.0,0.5333333333333333,0.0,0.0,0.0,0.5876652832548501,0.0,0.0,0.6193361012021669,0.6555950531791471,0.5518672435182543,0.0
ENSG00000214657,0.7425789908813064,0.8096854975651049,0.0,0.6706052918004072,0.0,0.6270840425013995,0.0,0.0,0.0,0.6,0.0,0.0,0.681242246038836,0.0,0.720557050485386,0.0
ENSG00000214748,0.548203032824022,0.4628744750014011,0.0,0.40136047125230545,0.38873560092791976,0.3642955433205905,0.3333333333333333,0.0,0.0,0.3552394401705868,0.4279433379473161,0.0,0.5294248465745388,0.5082046558448634,0.4064404788904696,0.0
HNRNPUL2,0.0,0.0,0.7103136451283691,0.6448621393685284,0.7398214411553047,0.6657659444873519,0.0,0.0,0.0,0.6,0.0,0.0,0.6554750360043741,0.6612033669632147,0.0,0.0
ENSG00000214784,0.30483334155350944,0.2776830696342427,0.13333333333333333,0.2118446499602505,0.2260288918048206,0.16013303662206307,0.1340250802425727,0.0,0.17002022108287046,0.20166229374611783,0.29707703982240546,0.0,0.21740618773759554,0.25466747325985695,0.2711047472206455,0.18377090185405093
ENSG00000214846,0.8216233319197419,0.8142382289292277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7711110831624002,0.7744876695672847,0.7333333333333333,0.0
ENSG00000214908,0.8816014257419273,0.8584357241952608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.840284442710637,0.0
ENSG00000214925,0.7493789849596214,0.7646701432165318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.8465716911101926,0.0,0.0,0.0,0.818790976049817,0.0
NPIPA8,0.8666666666666667,0.0,0.9366314410073783,0.0,0.0,0.0,0.0,0.0,0.0,0.8743534646185822,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000215003,0.5746299294534142,0.5345924339941548,0.0,0.49106992998779647,0.4632889024535937,0.40671686377041444,0.4,0.0,0.0,0.43831536417866995,0.0,0.0,0.45355566035630623,0.4886635723038572,0.4593373184850467,0.0
PHB2,0.47463428958705106,0.4631996420669108,0.4,0.4086882894474847,0.52640294578556,0.4027857369169939,0.5142860116110906,0.0,0.0,0.4215907173776799,0.0,0.0,0.4700737337778033,0.5076417803665546,0.0,0.0
ENSG00000215030,0.18405880394192772,0.1813110911150792,0.004019667921517378,0.08157887029435908,0.07230399771008336,0.032180555171654794,0.020658293309142758,0.07150292500984684,0.044086402686567404,0.047350480495287624,0.19566930207976269,0.0,0.08625797039416802,0.07881318095746889,0.15495135173908897,0.07524226866682925
ZNG1F,0.4738807987037429,0.0,0.5130668196182293,0.4666666666666667,0.0,0.496988741586448,0.49273794414244043,0.0,0.0,0.5697556092420835,0.0,0.0,0.47267680543374785,0.5042536871964108,0.5998049312998999,0.0
MUC5AC,0.14147097691684873,0.15923199769703508,0.18476023291204177,0.38221900287167887,0.16676677829147263,0.6431362829519186,0.16198753911064181,0.4060748761281256,0.26148115839366765,0.20300651198558234,0.26856480474431776,0.0,0.13333333333333333,0.0,0.2906875187499385,0.3095553909525214
CIMIP2B,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP90,0.0,0.0,0.9498791878829012,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA8B,0.6038567408190535,0.7025090080203529,0.62251420057486,0.5828257887970332,0.0,0.5794269981480792,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.6108400755494361,0.734602366073998,0.0
ENSG00000215264,0.5660275589155023,0.5592718779077115,0.0,0.4125497212931633,0.48395525848991555,0.41102400171523806,0.45992022497478235,0.0,0.0,0.0,0.5607336127420345,0.0,0.4695733924534992,0.4,0.5913996280100908,0.0
DDX3X,0.4666666666666667,0.0,0.492713212332571,0.49119979582245726,0.550595558418874,0.5016377000730528,0.0,0.0,0.0,0.48266908290353644,0.0,0.0,0.4780010643167395,0.49991945764559365,0.6388880611251077,0.0
ENSG00000215319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000215450,0.34311290603363287,0.29850802440604013,0.15525578029872455,0.19622046756548794,0.28318944032744775,0.18202967224277078,0.22008179897562713,0.0,0.2815818423258596,0.1746658386852754,0.32284432828018683,0.0,0.2829756733914456,0.13333333333333333,0.37482877642819984,0.2878090996012462
ENSG00000215464,0.8376623032962427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8104779296989345,0.0,0.0,0.8497582518523425,0.8,0.0,0.0
ENSG00000215553,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9717269535220144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP27P1-BPTFP1-KPNA2P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000215840,0.5116687992814086,0.550244682072511,0.0,0.4029110512650123,0.5200964665146389,0.4,0.0,0.0,0.0,0.45798851214128933,0.5070913823999447,0.0,0.5054745044073056,0.40567804120465384,0.40903722900598294,0.0
TSTD1,0.5611160394525319,0.0,0.7893742226196478,0.6144855511190408,0.0,0.5776616708603688,0.6055047280291038,0.0,0.0,0.6227196436571963,0.0,0.0,0.5333333333333333,0.5505263158799742,0.0,0.0
ENSG00000215905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000215908,0.0,0.0,0.9613950311445422,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000216616,0.7279847081948988,0.0,0.0,0.6699884867284235,0.7342869024774412,0.0,0.0,0.0,0.0,0.6666666666666666,0.847031914276051,0.0,0.0,0.0,0.700508884362452,0.0
ENSG00000216657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000216866,0.5724352107722332,0.5156054342559109,0.0,0.4904282003219326,0.4954806592214064,0.40155587618605665,0.4,0.0,0.0,0.4315666108194435,0.0,0.0,0.5381469211737986,0.6314011758337901,0.42596698899285174,0.0
ENSG00000216867,0.9156546125673134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.9188656185405726,0.0
ENSG00000217026,0.8993466817650451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.8671140542494906,0.0,0.0
ENSG00000217030,0.9465560164200516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
ENSG00000217094,0.5139443952705437,0.4373528339989135,0.0,0.4166482353906659,0.4326145077310197,0.4,0.47129971910190616,0.0,0.0,0.47746687843092334,0.0,0.0,0.4623999111508004,0.49472520386861174,0.41180318363232565,0.0
ENSG00000217130,0.9462974138399223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
ENSG00000217716,0.5189128495395349,0.5001633793017253,0.0,0.4038442858400918,0.5637805783090151,0.4113852736244772,0.0,0.0,0.0,0.4,0.6234232399742939,0.0,0.4707018251763886,0.4288860145484367,0.5954905526446072,0.0
ENSG00000217718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000218014,0.8,0.0,0.0,0.8102796416657451,0.0,0.812031322664644,0.0,0.0,0.0,0.0,0.0,0.0,0.8196784810909524,0.0,0.0,0.0
ENSG00000218175,0.31351729691024677,0.33119850164595177,0.06666666666666667,0.20398715904356568,0.1253876841458822,0.11484431622354867,0.08176714145924961,0.08080587335210722,0.11337563384173674,0.1478590239068663,0.3265410858328418,0.0,0.2065066706561539,0.2145860365003319,0.24813097231637726,0.1333843824582484
ENSG00000218198,0.6503272290092178,0.7116859411426731,0.0,0.5706280067061155,0.0,0.538065780029314,0.0,0.0,0.0,0.5333333333333333,0.8070079874619547,0.0,0.5700243371890967,0.0,0.6192015591102904,0.0
ENSG00000218208,0.31143991710335434,0.3698636753202681,0.1456214322349803,0.18012167204404286,0.22318140798015187,0.15462126249153188,0.13333333333333333,0.0,0.4170296428124844,0.22789045290115145,0.5657127033098368,0.0,0.18297856912227184,0.14549749712909393,0.36022111744866664,0.2721811123003928
ENSG00000218227,0.6987365756259986,0.7365371552297876,0.0,0.6258175795120867,0.0,0.6,0.0,0.0,0.0,0.6069454626913581,0.0,0.0,0.6494821869443215,0.0,0.7178064602466863,0.0
ENSG00000218265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000218426,0.24990803053323477,0.2102127660334419,0.06666666666666667,0.17315933942178646,0.1588597591083651,0.12351652569297418,0.09044489253683147,0.0704319547562671,0.09660419345697321,0.14038692594781246,0.32315861009035596,0.0,0.15675284442270063,0.15588103865100494,0.1899161036132751,0.1366375301380239
CEBPZOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000219023,0.7028925479362848,0.0,0.0,0.0,0.832550816925936,0.0,0.0,0.0,0.0,0.6666666666666666,0.8385514612811041,0.0,0.6728819558654311,0.0,0.7370401752813197,0.0
ENSG00000219133,0.32211498574523073,0.3597979064383557,0.13333333333333333,0.24559814257848547,0.21034313945587232,0.1417577284747785,0.14022641101216218,0.0,0.25968156747682364,0.13983741071981404,0.5258452670761788,0.0,0.2235925925781044,0.1780132756617469,0.35959675764854143,0.3104888445018207
ENSG00000219274,0.3150660182839556,0.37233953634294,0.1395549552531182,0.18629192122188912,0.2501677117259702,0.1586487402079398,0.15099226567349713,0.0,0.22546580724924628,0.13333333333333333,0.44656376361542666,0.0,0.18232579615260794,0.1407711934468088,0.3728598194953868,0.24437537089763176
ENSG00000219375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000219451,0.6587706176415111,0.7146355575586267,0.0,0.62208900909928,0.0,0.0,0.0,0.0,0.0,0.6240532398045232,0.0,0.0,0.618611946030449,0.6,0.641539072637913,0.0
ENSG00000219529,0.3887985189273373,0.4898073175646348,0.32640943544091244,0.2723529847915272,0.4488915420002531,0.29854215670651385,0.2925192999231658,0.0,0.541828653939349,0.26666666666666666,0.6330779919876853,0.0,0.37387244978596545,0.0,0.4614940240898529,0.0
ENSG00000219747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000219755,0.49554250940012634,0.4918885889575819,0.0,0.28901514955315444,0.20025238424276054,0.2,0.21314729383552952,0.0,0.25538535747246716,0.26127126243172605,0.33709737522543415,0.0,0.2751600135759763,0.2557720895810739,0.22686105756624617,0.291610185083233
ENSG00000219928,0.3199244669501754,0.2651602967319434,0.13333333333333333,0.22215608572759124,0.32900895449218287,0.19482925251697278,0.1450110882912627,0.0,0.2400939934638466,0.16019746734592877,0.5817468781399373,0.0,0.23107882968865817,0.14302606099082282,0.3485565737319056,0.36388754056225336
ENSG00000219932,0.5906479691666973,0.5940544820923764,0.0,0.4813907403358441,0.4671002750090686,0.4204386450474612,0.5586206053887064,0.0,0.0,0.4,0.7502193355026671,0.0,0.5004221983343249,0.0,0.6066574284976428,0.0
ENSG00000220069,0.6498558548749337,0.6752306784303443,0.0,0.5420005957324113,0.0,0.5333333333333333,0.0,0.0,0.0,0.6104175396043793,0.0,0.0,0.5741390683746119,0.5515679295628764,0.6086249497361768,0.0
ENSG00000220130,0.30278548999252153,0.26666666666666666,0.37534370782120247,0.4108578317054734,0.2749396662258923,0.4492633382078727,0.34027018357084543,0.0,0.0,0.4850893476676522,0.29423854170395836,0.0,0.3026964012530764,0.3447118147145352,0.26865652430678194,0.0
VAMP2,0.3090365446061594,0.3711935138404795,0.2983854592690453,0.31733704121146233,0.335273898711829,0.35118486074019256,0.5179091109716708,0.0,0.4565270951617418,0.0,0.0,0.0,0.28751035202055575,0.33108631033662383,0.26666666666666666,0.5554642605087975
