,Age-associated B cells,CD16+ NK cells,CD16- NK cells,CD24 neutrophils,CMP,CRTAM+ gamma-delta T cells,Classical monocytes,Cycling T&NK,DC precursor,DC1,DC2,ELP,ETP,Early MK,Early erythroid,Erythrocytes,Follicular helper T cells,GMP,HSC/MPP,Late erythroid,MAIT cells,MEMP,Mast cells,Megakaryocyte precursor,Megakaryocytes/platelets,Memory B cells,Mid erythroid,NAMPT neutrophils,Naive B cells,Neutrophil-myeloid progenitor,Neutrophils,Non-classical monocytes,Plasma cells,Plasmablasts,Pro-B cells,Promyelocytes,Regulatory T cells,Small pre-B cells,Tcm/Naive cytotoxic T cells,Tcm/Naive helper T cells,Tem/Effector helper T cells,Tem/Temra cytotoxic T cells,Tem/Trm cytotoxic T cells,pDC,pDC precursor
ARHGDIB,1.9914448,2.299038,2.3873398,2.2585266,1.7378331,2.2771552,2.0364761,2.6081564,1.9055681,2.1036265,2.137078,1.9728599,1.9759893,2.2598195,1.5050972,0.7848246,2.089438,1.7500099,1.9551272,0.0,2.1682458,1.9330709,1.3269225,2.0335398,3.0423481,1.8447047,0.5619291,2.4203773,1.8332118,1.6837709,1.7917665,2.2774005,0.0,1.4584807,2.299611,1.718392,2.440446,1.943706,2.1402879,2.0685673,2.145267,2.2440767,2.2716775,1.6750996,1.7984877
ARHGEF1,0.0,1.1050535,1.057318,0.5778985,0.0,1.0541407,0.0,0.9969194,0.36505735,0.33933085,0.47401318,0.0,0.0,0.29468548,0.0,0.0,0.90992624,0.0,0.0,0.0,0.9686525,0.04637774,0.0,0.0,0.0,0.0,0.0,0.59186894,0.0,0.0,0.0,0.5815966,0.0,0.16330537,0.0,0.0,1.0389156,0.0,0.9260012,0.81378806,0.9037567,1.0378547,1.0454499,0.3091442,0.0
ARHGEF12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29744285,0.0,0.0,0.0,0.0,0.0,1.4011769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF2,0.0,0.0,0.0,0.0,0.34661895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31687307,0.22078878,0.27954203,0.0,0.18265551,0.0,0.0,0.0,0.3405385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF6,0.0,0.0,0.0,0.0,0.29633674,0.0,0.0,0.0,0.3678258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32534766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID1A,0.0,0.0,0.0,0.7058862,0.4726778,0.0,0.62757206,0.6918,0.61379147,0.37521976,0.62344944,0.48829588,0.0,0.5267422,0.43938628,0.5769097,0.0,0.4745403,0.0,0.0,0.0,0.48913398,0.44595882,0.4234384,0.0,0.0,0.30047762,0.80044985,0.0,0.47521827,0.0,0.0,0.0,0.35001856,0.0,0.75491464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5313135,0.5301938
ARID1B,0.0,0.0,0.0,0.0,0.7356613,0.0,0.0,0.7345521,0.53024685,0.35768497,0.42856002,0.9608507,1.0349984,0.71302927,0.5786779,0.631112,0.0,0.65966433,0.8594611,0.0,0.0,0.67937917,0.83868635,0.7590749,0.0,0.0,0.37451953,0.0,0.0,0.6610782,0.0,0.0,0.0,0.17104095,1.1230637,0.5791546,0.0,0.5882738,0.0,0.0,0.0,0.0,0.0,0.9952921,0.8137184
ARID2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301638,0.14648587,0.35836214,0.0,0.0,0.0,0.0,0.0,0.17486857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID3A,0.0,0.0,0.0,0.71826005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5175687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54402506,0.0
ARID4A,0.0,0.0,0.0,0.0,0.47543693,0.0,0.0,0.0,0.44547412,0.0,0.38106546,0.6223504,0.78057736,0.3209901,0.35870945,0.202564,0.0,0.44796976,0.48348537,0.0,0.0,0.38624662,0.0,0.33455193,0.0,0.0,0.0,0.0,0.0,0.2947632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6296879
ARID4B,0.6535427,1.0905445,1.0989548,0.84121114,0.7204485,1.1186048,0.0,0.93513936,0.535099,0.3977822,0.6780946,0.84667635,0.97601116,0.64341706,0.5960649,0.41372865,1.0706496,0.53168863,0.7471559,0.0,0.78187144,0.7234696,0.7540035,0.7314863,0.0,0.745348,0.23138642,0.92886263,0.0,0.47562292,0.0,0.48192912,0.0,0.13167544,0.7935536,0.43788338,1.1276858,1.2054356,0.8459302,0.9171165,0.9252638,0.9865948,1.0144253,0.75788367,0.8712659
ARID5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38914248,0.0,0.0,0.0,0.0,0.0,0.18223484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006833443,0.53772485
ARID5B,0.8425265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9260916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27167356,0.0,0.0,1.261194,0.0,0.0,0.9162158,0.0,0.0,0.0,0.0,0.0
ARIH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22971587,0.0,0.16927958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARIH2,0.0,0.0,0.0,0.0,0.28856838,0.0,0.0,0.5515605,0.37768143,0.38905048,0.0,0.0,0.0,0.47058678,0.39578828,0.5130838,0.0,0.0,0.0,0.0,0.0,0.38856822,0.0,0.0,0.0,0.0,0.47314793,0.0,0.0,0.0,0.0,0.0,0.0,0.33617535,0.0,0.0,0.0,0.9752021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31228614,0.19282532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19715774,0.34932685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL14EP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3007177,0.0,0.0,0.22971587,0.26801082,0.07503679,0.0,0.0,0.0,0.0,0.0,0.11567428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL16,0.0,0.0,0.0,0.0,0.11345214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33295006,0.2830581,0.067385696,0.0,0.0,0.0,0.0,0.0,0.23343942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL2,0.0,0.0,0.0,0.0,0.751061,0.0,0.0,0.0,0.5613055,0.34146005,0.3689735,0.0,0.0,0.9204433,0.8423258,0.6272384,0.0,0.65087664,0.5543424,0.0,0.0,0.7424876,0.0,0.6363655,0.0,0.0,0.6675259,0.0,0.0,0.5954255,0.0,0.0,0.0,0.0,0.0,0.16466448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL2BP,0.0,0.0,0.0,0.0,0.15726238,0.0,0.0,0.0,0.0,0.22023708,0.0,0.0,0.0,0.45364672,0.3236903,0.37090746,0.0,0.0,0.0,0.0,0.0,0.3908972,0.0,0.0,0.0,0.0,0.31686813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16856465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL4A,0.0,0.0,0.0,0.0,0.21899354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13803054,0.50689673,0.36405402,0.0,0.34894514,0.0,2.2178736,0.0,0.48290288,0.0,0.0,0.0,0.0,0.17602405,0.0,0.0,0.0,0.0,0.7167556,0.0,0.0,0.0,0.4880697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL4C,0.0,2.3660872,0.9399092,0.0,0.0,1.748388,0.0,2.0044615,0.6999365,0.66070366,1.0769573,0.69087744,0.0,0.0,0.0,0.0,1.659212,0.0,0.0,0.0,2.0401695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6519468,0.0,1.1082734,1.4405334,1.7456498,2.2104895,1.8346845,1.311904,0.9488227
ARL5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5350274,0.0,0.7594075,0.49283025,0.0,0.0,0.3762663,0.22050525,0.23380709,0.0,0.0,0.0,0.0,0.0,0.21352565,0.0,0.0,0.0,0.0,0.22427101,0.0,0.0,0.0,0.0,0.0,0.12502839,0.66193724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50375795,0.0
ARL5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12803715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL6IP1,0.6535427,0.8930569,0.87907165,0.0,0.5952735,1.02588,0.580867,1.6081393,0.8519957,0.6174085,0.50599277,0.4157651,0.0,0.6082041,0.7098823,0.58232176,0.0,0.65074503,0.5752499,0.0,0.0,0.5993402,0.0,0.5332271,0.0,0.0,0.9174065,0.0,0.0,0.6205532,0.0,0.5422908,0.0,0.3674378,0.0,0.73500013,0.6429968,0.0,0.0,0.0,0.0,1.0057671,0.9071786,1.0158857,0.6433792
ARL6IP4,0.89837277,1.0483295,0.8598088,0.0,1.2522198,0.9922203,1.0239894,1.3999388,1.4397442,1.1323854,1.2360967,1.3878,1.3588296,1.3838176,1.3905159,0.7135067,0.8855909,1.2922158,1.2936143,0.0,0.92418575,1.3332868,1.0041616,1.297218,0.0,0.83066034,1.0201654,0.0,0.0,1.2319827,0.0,1.2824199,0.2318196,1.1184969,1.4049944,1.0874431,1.0178561,0.0,1.0057752,0.9169362,0.97621787,1.0357401,0.9976995,1.1173396,1.3816378
ARL6IP5,1.1600525,1.1642796,0.9508234,0.9210571,0.61191654,1.1376863,0.9136141,1.0305815,0.79698634,0.5989149,1.0852919,0.9272357,1.0229044,1.1573427,0.7185429,0.58225393,1.2387593,0.8012277,0.7830852,0.0,0.97083867,0.8845045,0.4381029,0.8743968,1.6945958,1.0054374,0.47325265,1.0092998,0.0,0.6731758,0.0,1.0792602,0.0,0.48211867,0.73392797,0.7416776,1.2303387,0.0,0.8773397,0.98680586,1.289859,1.4372827,1.2001828,0.8029412,0.7746337
ARL6IP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20923227,0.0,0.0,0.0,0.0,0.32448715,0.341119,0.44127274,0.0,0.0,0.0,0.0,0.0,0.2993803,0.0,0.0,0.0,0.0,0.40181828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL8A,0.0,0.0,0.0,0.6261916,0.0,0.0,0.0,0.0,0.2898462,0.0,0.0,0.0,0.0,0.16450891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL8B,0.0,0.0,0.0,0.0,0.35156643,0.0,0.0,0.0,0.35210618,0.2757824,0.0,0.0,0.0,0.41116613,0.23531303,0.25166407,0.0,0.48340178,0.0,0.0,0.0,0.20572197,0.0,0.0,0.0,0.0,0.18598561,0.0,0.0,0.34037453,0.0,0.0,0.0,0.0,0.0,0.43948078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32065934,0.31424248,0.34436536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3385017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMC10,0.0,0.0,0.0,0.0,0.14173688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34684205,0.41395843,0.44376642,0.0,0.0,0.0,0.0,0.0,0.3454563,0.0,0.0,0.0,0.0,0.44434276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21785331,0.14923216,0.19284403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19409996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54990494,0.39474362,0.5390234,0.0,0.0,0.0,0.0,0.0,0.48048967,0.0,0.0,0.0,0.0,0.4132161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMCX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43246484,0.17608006,0.18989263,0.0,0.0,0.0,0.0,0.0,0.17811215,0.0,0.3479272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04386341,0.30889946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21117857,0.0
ARMCX6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084553525,0.0,0.0,0.0,0.0,0.17780331,0.2486697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMH1,0.0,0.0,0.0,0.0,1.1744187,0.0,0.0,0.0,0.29164118,0.0,0.0,1.3569415,1.2155925,0.13803054,0.0,0.0,0.0,0.8346624,0.84108615,0.0,0.0,0.3872655,0.58957,0.6451803,0.0,0.0,0.0,0.0,0.0,0.7891507,0.0,0.0,0.0,0.0,1.00811,0.38941675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73200953,0.93478703
ARNT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17939949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARPC1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3316961,0.0,0.0,0.0,0.0,0.38780534,0.27526292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30131575,0.0,0.0,0.0,0.0,0.0,0.0,0.12881172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARPC1B,1.6027516,1.4989647,1.2667441,1.6262885,0.9874785,1.2326853,2.1870496,1.9466689,1.7919643,2.230325,2.290097,0.73789614,0.9062985,1.3894928,0.61179584,0.24325877,1.0885152,1.2392389,0.7715244,0.0,1.1369667,0.7756595,0.52133536,0.9546262,3.6437263,1.1918148,0.17098129,1.5832413,0.0,1.1762762,0.0,2.3190393,0.0,0.95418966,0.0,1.4906859,1.5545771,0.0,1.2610102,1.0302917,1.4093616,1.4569213,1.340063,1.8543937,1.015801
ARPC2,1.9581814,2.3312504,1.9391267,2.4709966,1.7087073,1.8380833,2.09664,2.5541623,2.3265743,2.4621594,2.2188554,1.7759271,1.7677922,1.8036641,1.0898072,0.61595315,1.5512731,1.9654367,1.5045929,0.0,1.5809387,1.4181554,1.2739643,1.5720329,2.1239092,1.5681885,0.57322073,2.147268,1.3593132,1.8445554,1.8775363,2.3077538,0.8113272,1.7106435,1.5518593,1.9253026,1.7641959,1.0950267,1.4145265,1.42421,1.6514528,2.0393982,1.7997203,1.9832022,2.0929232
ARPC3,2.1025903,1.9003571,1.6576064,1.9036298,1.7760715,1.6236684,2.1436036,2.0994823,2.4800234,2.1683602,2.477702,2.0425005,2.2020748,1.8597152,1.5631349,1.1258186,1.3893032,2.0828617,1.6971765,0.0,1.4541504,1.686368,1.5742567,1.885352,1.7544235,1.848301,1.280381,2.1576877,1.9511571,1.8899516,0.0,2.607041,0.6782762,1.5071453,1.984602,1.845963,1.5963672,1.9607549,1.4240916,1.3315922,1.5491164,1.7044618,1.618783,2.2510605,2.24151
ARPC4,0.5770414,1.1883135,1.0641717,1.5033908,0.53917444,0.0,1.3409654,1.4268304,1.1276827,1.0684794,1.1887896,0.5973993,0.0,1.0220666,0.6108706,0.30863732,0.0,0.67396486,0.0,0.0,0.0,0.5815332,0.53145725,0.57762396,1.9529718,0.0,0.44316953,1.1311042,0.0,0.70850587,0.0,1.1882342,0.0,0.44274735,0.0,0.945851,0.913972,0.0,0.0,0.0,0.68946445,0.96748614,0.0,1.1427047,0.8209912
ARPC5,0.89837277,1.1776347,0.9205642,2.8505483,0.594778,0.0,1.886744,1.7190912,1.4316728,1.1705313,1.6213298,1.0701429,1.1471819,1.2231166,0.548264,0.37411097,0.86885583,1.0004637,0.6627699,0.0,0.0,0.6830746,0.5175003,0.741529,2.7182832,0.0,0.3283795,2.304297,0.0,0.95482326,0.0,1.8366776,0.040515155,0.8060311,0.9657197,1.3695801,0.9326364,0.0,0.8612917,0.84109867,0.8641012,1.0627427,0.0,1.277405,1.096835
ARPC5L,0.8464227,1.2188286,1.2771266,0.0,0.5730393,1.0934392,0.0,1.435451,0.70483464,0.6241528,0.49472123,0.80070853,0.7716495,0.6355123,0.39474362,0.2544524,0.0,0.52826726,0.58253753,0.0,0.0,0.38885283,0.0,0.0,0.0,0.0,0.3340838,0.0,0.0,0.44585785,0.0,0.0,0.29982746,1.0415897,0.43864205,0.47810447,0.0,0.0,0.0,0.0,0.0,0.929976,0.94041204,0.7764034,0.99874365
ARPP19,0.0,0.0,0.0,0.0,0.31912175,0.0,0.0,0.47561234,0.41654772,0.22023708,0.32258433,0.36212987,0.0,0.48524436,0.3653203,0.22039302,0.0,0.0,0.3812734,0.0,0.0,0.3820454,0.0,0.4895075,0.0,0.0,0.20539016,0.0,0.0,0.0,0.0,0.0,0.0,0.41196918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38313445
ARPP21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1639018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARRB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30235192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARRB2,0.0,0.0,0.0,1.4307922,0.24545208,0.0,1.231911,0.7999908,0.6969588,0.45012283,0.8950211,0.0,0.0,0.3586836,0.0,0.0,0.0,0.4021429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7469524,0.0,0.0,0.0,1.5255713,0.0,0.0,0.0,0.39266366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARRDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33668083,0.3977822,0.3832682,0.0,0.0,0.0,0.0,0.0,0.0,0.33054525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARRDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9112506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.160539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARRDC3,0.0,0.0,0.0,0.0,0.15540716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38482606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARV1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2956394,0.5202824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43597996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASAH1,0.0,0.0,0.0,1.5392283,0.6715685,0.0,1.4110979,0.0,0.46789703,0.3556153,0.6055493,0.0,0.29228848,0.6040841,0.54930365,0.4016416,0.0,0.79209673,0.5197419,0.91392726,0.0,0.7146317,0.8274588,0.6496285,0.0,0.0,0.29832122,1.5722598,0.0,0.6371261,0.0,1.839566,0.19248836,0.2261846,0.0,0.73107237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASAP1,0.0,0.0,0.0,0.9571884,0.0,0.0,0.0,0.0,0.0,0.94124544,0.35920435,0.0,0.0,0.0,0.3262901,0.38460428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2430391,1.3116333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065439805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASB8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35035232,0.25966707,0.170659,0.0,0.0,0.0,0.0,0.0,0.23273009,0.0,0.0,0.0,0.0,0.12790367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASCC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09784965,0.0,0.2515773,0.0,0.0,0.0,1.0500171,0.0,0.0,0.0,0.0,0.0,0.0,0.19283092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASCC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22803426,0.18358022,0.36201817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21218234,0.0,0.0,0.0,0.0,0.0,0.0,0.30059022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASF1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21566048,0.23143698,0.293948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3271598,0.0,0.0,0.0,0.0,0.0,0.0,0.14972688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASH1L,0.0,0.0,0.0,0.0,0.42877927,0.0,0.0,0.47860515,0.3711285,0.28305006,0.32769254,0.47196004,0.0,0.5587443,0.37949935,0.5654794,0.0,0.4349206,0.3662946,0.0,0.0,0.43538254,0.468583,0.5150476,0.0,0.0,0.24253547,0.0,0.0,0.3304516,0.0,0.0,0.0,0.22458787,0.0,0.43329418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4108407,0.34470254
ASH2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35460082,0.30488434,0.42558914,0.0,0.0,0.0,0.0,0.0,0.25243407,0.0,0.0,0.0,0.0,0.2625351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
