,Adventitial Fibroblast,Airway Smooth Muscle,Alveolar Epithelial Type 1,Alveolar Epithelial Type 2,Alveolar Fibroblast,Artery,B,Basal,Basophil/Mast 1,Bronchial Vessel 1,CD4+ Memory/Effector T,CD4+ Naive T,CD8+ Naive T,Capillary,Capillary Aerocyte,Capillary Intermediate 1,Ciliated,Classical Monocyte,Club,Dendritic,Differentiating Basal,Fibromyocyte,Goblet,IGSF21+ Dendritic,Intermediate Monocyte,Lipofibroblast,Lymphatic,Macrophage,Myeloid Dendritic Type 2,Myofibroblast,Natural Killer,Natural Killer T,Neuroendocrine,Neutrophil,Nonclassical Monocyte,Pericyte,Plasmacytoid Dendritic,Proliferating NK/T,Signaling Alveolar Epithelial Type 2,Vascular Smooth Muscle,Vein
KCNH6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.147439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM179B,3.6911068,0.0,4.637296,3.7169092,0.0,4.345433,0.0,4.1773386,0.0,3.7302022,0.0,0.0,0.0,0.0,3.9243965,4.8929048,4.5869856,0.0,4.258567,2.428889,4.605112,2.7696574,4.3549986,0.0,1.899747,0.90966916,4.200744,0.0,4.049141,3.507229,0.0,0.0,4.340523,0.0,0.0,0.0,0.0,4.2008467,4.0477653,0.0,0.0
MRPS10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2093385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRSN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7285006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249936,1.3952467,1.6137748,1.2952785,1.0378498,0.0,2.2375712,0.0,1.6437755,0.5452049,2.7789683,0.98794496,0.0,0.0,2.2520442,2.2674956,2.0025592,1.6451169,1.4893364,1.4236531,2.4963262,2.121388,0.98376,1.4000667,0.6495219,2.109078,0.40059352,2.4343336,2.5373769,1.7498757,1.5330496,0.0,0.0,1.4722298,0.0,2.3084276,1.2612638,1.072185,1.0658109,1.3183584,1.3749914,2.6485882
INAFM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99969393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXL,6.8982,6.012204,0.0,0.0,5.3243594,0.0,0.0,5.4065266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5044537,5.108608,5.7694163,0.0,2.39255,4.5865602,6.724514,0.0,0.0,2.1130548,6.5793953,0.0,0.0,0.0,0.0,0.0,7.0591545,0.0,0.0,0.0,7.017948,0.0
ATF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73575354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACYP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2421536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.666052,0.0,0.0,0.0
POLR2E,3.453681,3.115903,0.0,4.2657824,0.0,0.0,0.0,4.3086553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.167422,3.3654041,4.209581,5.049405,5.0722094,4.636487,4.3759985,4.929155,0.0,3.2964873,0.0,0.54621756,3.2337325,0.0,0.0,0.0,4.7077494,0.0,4.3989377,0.0,3.7314477,5.197677,4.2659397,0.0,0.0
STAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.962522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13998,0.0,3.555717,0.0,0.0,0.0,0.0
BOD1L1,0.0,0.0,0.0,0.0,0.0,0.0,1.0472466,0.0,1.1887205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3654041,0.5519567,4.240469,1.6251779,0.0,0.0,2.2186651,0.28225538,1.7052064,0.0,0.0,4.0803447,0.0,0.0,0.0,0.8237065,3.636527,4.123508,0.0,4.598223,0.0,2.377851,0.0,0.0
TMEM160,0.0,0.0,2.4978356,0.0,0.0,0.0,0.0,0.0,3.5169148,0.0,4.9546256,0.0,0.0,0.0,0.0,0.0,0.30325526,0.0,0.0,4.848625,3.182601,0.0,0.29751968,0.0,1.6977214,0.0,0.0,0.0,3.2556949,0.0,0.0,0.0,3.8794668,0.0,0.0,0.0,0.0,2.7087677,0.0,0.0,0.0
P4HTM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7404456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.254465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFDC2,0.0,0.0,5.2329736,4.892132,0.0,0.0,0.0,5.343651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9737372,0.0,7.2522993,0.0,7.762352,0.0,8.319732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6268926,0.0,0.0,0.0,0.0,0.0,6.2320437,0.0,0.0
FLRT2,2.9364595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.277679,0.0,0.0,0.0,4.485229,2.2953963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIER1,0.84583735,0.7958586,0.0,0.0,0.0,0.0,0.0,1.0515854,4.7176504,2.2283075,0.0,2.5655506,2.4321566,0.0,0.0,1.5799353,1.072592,3.347861,1.4354595,3.4810805,3.1040678,3.131434,1.7681607,0.0,0.92107654,0.0,0.0,0.0,0.0,0.0,0.0,2.0242116,0.0,0.0,0.0,0.0,0.0,2.6792984,0.0,0.0,0.0
ENSG00000213860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14258087,0.3595907,0.5065153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37987375,0.5990911,0.0,0.0,0.24628052,0.0,0.0,0.41220552,0.38039336,0.0,0.0
SYNPO2,0.0,4.990262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.729662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IQGAP1,1.1827393,3.2067037,2.79478,3.628826,0.0,3.902264,0.2727808,2.7936907,5.039777,3.5424247,4.4973516,1.0761832,4.5258946,0.0,0.0,2.5367556,3.1492422,5.666092,4.5306478,5.7203608,2.0033684,0.0,3.3804307,5.319594,6.005311,3.1858509,3.699953,4.361014,3.0356462,0.0,2.7508671,0.7530961,1.3098857,4.6240606,5.2876463,0.0,3.35915,2.7344337,4.7740483,2.396429,0.0
HTRA1,5.9616804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6489367,0.0,0.0,0.0,5.9587936,4.01191,0.0,0.0,5.8962975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARCHF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0504631,0.0,0.0,0.0,0.0,1.9033097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3818689,0.0,0.0,0.0,0.49270764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40763295,0.0,0.0,0.0,0.0,0.0,0.0
PURB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82425386,0.0,0.0,0.0,0.0,1.1437488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGFBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2674837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6489406,0.0,0.0,0.0,6.2297196,0.0,0.0,0.0,0.0,5.12236,0.0,0.0,0.0,0.0,0.0,0.0,5.6270623,0.0,0.0,5.6497393,0.0,0.0,0.0,0.0,0.0
TMEM214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8783092,0.0,0.8236297,2.669758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20337689,0.0,3.0342503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98110265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRIPAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6774683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLCCI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0672743,0.0,0.0
LTBP3,3.5228543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3540733,0.0,2.509614,5.671792,1.3249273,0.0,0.0,4.3260717,0.0,0.0,0.0,2.5711646,0.0,0.0,2.9304194,0.0,0.0,0.0,0.0,0.0,2.0705268,0.0,0.0
CLIC5,0.0,0.0,6.2297897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0840621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0421867,0.0,0.0
ABLIM1,4.6652355,0.0,5.4208546,0.0,0.0,4.3425636,0.0,2.2474844,0.0,5.1936336,0.0,0.0,0.0,0.0,0.0,1.5814767,2.949848,0.0,0.87490654,0.0,4.146457,0.0,2.4896905,0.0,0.0,0.0,1.6034197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.342767
S100A9,0.0,0.0,0.0,0.43955454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4098,0.0,0.0,0.0,0.0,5.6965837,0.0,0.0,0.0,0.0,6.4171085,0.0,0.0,0.0,0.0,0.0,9.645462,5.702205,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,1.7857379,2.9013095,2.4405415,3.2092273,1.7950263,3.153241,0.333789,4.0294867,1.5177376,3.8575473,2.092151,1.8998048,0.95985734,1.9517119,1.8699615,2.673305,4.067987,0.0,4.393919,4.0467978,4.020656,1.9760264,4.537649,1.8596308,5.481074,4.9795322,2.8232603,1.740346,3.1087258,1.4586108,0.65212536,1.1581228,1.5128411,0.0,3.31526,1.3864651,2.0544548,0.65428793,3.6961956,2.1882563,2.0146422
NOPCHAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8267337,2.4843667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97881603,0.0,0.0,0.0,5.9856324,0.0,0.0,0.0,0.0
RND3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3798956,0.0,0.0,5.852418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6163914,0.0
ENSG00000276107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5372753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.529907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RND1,0.0,0.0,0.0,4.2053857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLHC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89409554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUBA1C,0.4468515,0.0,4.8632755,5.0611734,0.0,0.0,0.0,5.3735375,0.0,3.7875466,0.0,0.0,0.0,0.0,0.0,0.60168684,1.0618474,0.0,4.13374,0.0,4.761622,0.0,5.1404243,2.1841004,4.2260933,4.477975,0.0,1.1522212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882083,1.061539,0.0,0.2340846
MCEMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.179346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2546506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTX,0.88609505,1.5508032,0.0,0.0,3.0774794,0.0,0.0,0.0,1.508319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9426157,1.1217673,4.9217434,0.0,0.0,0.0,0.44683027,1.8075138,0.0,0.0,2.3008795,0.0,0.0,1.909656,0.0,0.0,0.0,0.0,0.0,1.8175445,1.053931,0.0
GPR146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1661286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP2A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.718209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX17,0.0,0.0,0.0,0.0,0.0,4.9317293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLLT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6211133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRP1,5.1618648,2.1126227,0.0,0.0,3.9022279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5783923,0.0,3.005493,0.0,2.0409572,0.0,2.4434369,1.3215597,5.5936403,0.0,2.9532628,0.0,2.750073,0.0,0.0,0.0,0.0,4.355707,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204253,0.61610883,0.0,0.0,0.6885133,0.0,0.0,0.0,1.633215,0.6631628,0.0,0.0,0.6763727,0.0,0.0,0.0,0.56895804,1.2911358,0.0,0.47103828,0.8043082,1.720835,0.0,1.242561,0.0,0.28225538,0.0,0.68416846,0.0,0.0,1.3745205,0.0,0.0,0.53886884,0.0,0.6712691,0.0,0.0,0.7032408,0.0,0.0,1.2925527
SPEF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1407437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADHA,1.3299181,0.0,0.0,1.6768372,0.0,0.0,0.0,1.6117125,1.3826674,0.0,5.2248764,0.0,0.0,0.0,0.0,0.9626725,3.5200727,3.1338415,3.123211,5.3698516,2.9734814,0.4843063,3.843029,0.3078169,2.3350205,0.88855445,0.0,4.864192,0.0,0.0,0.0,0.0,2.633179,0.0,4.010739,0.0,0.0,0.0,2.4156783,0.0,0.41537625
UBE2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1839633,0.0,0.0,0.0
MYL12A,5.216227,6.1150413,7.1043406,5.0997334,5.4115295,6.1710577,5.0385704,6.0315676,5.9847503,6.5934477,6.6518583,6.7736254,6.897903,6.603829,6.6248407,6.5597286,5.8363805,1.4500167,5.5794044,5.911935,5.691353,5.826126,5.3122325,5.1446667,5.8744774,4.628486,6.6874437,6.100177,5.4416113,5.5971518,6.845543,7.1164274,4.991184,0.0,5.4159913,5.6750937,6.952827,6.4096675,5.3298388,6.084672,6.794692
ZCCHC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDKN2AIPNL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.113795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7722137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7500609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5768934,0.0,0.0,0.0
CCDC88A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.245099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.488524,0.0,5.209379,0.0,0.0,0.0,3.8977616,4.2189045,0.0,0.0,4.028152,5.015606,0.0,0.0,0.0,2.1876035,0.0,3.6471038,0.0,5.658466,0.0,0.0,0.0,0.0
RGCC,4.485911,0.0,7.567681,0.0,8.655055,0.0,0.0,3.4254594,0.0,4.6134157,5.354324,0.0,0.0,7.923191,7.7028265,7.6388226,5.943907,0.0,0.0,5.552991,0.0,0.0,2.0590434,0.0,7.7001224,1.145578,0.0,5.9721985,0.0,6.66517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51635563
GAB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1060183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.671316,0.0,0.0,0.0,0.0,1.9514868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4729068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RFC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4419637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5247889,0.0,0.0,0.0,0.0,1.5356753,2.3290598,0.0,0.0
WWP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1793149,0.0,0.0,0.0,0.0,0.0,0.0,0.28225538,0.0,0.0,0.0,3.0861287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILIP1L,5.547817,5.98553,0.0,0.0,4.989814,0.0,0.0,0.0,0.0,2.5595894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4728122,0.0,7.2089667,0.0,1.5675267,2.06601,4.7093515,0.0,0.0,0.0,6.537214,0.0,0.0,0.0,0.0,0.0,5.5176487,0.0,0.0,0.0,5.957258,0.0
CFAP97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49550956,0.0,0.0,0.0,0.0,0.0,0.0,2.0326877,0.0,0.0,1.1144347,0.99382186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6433572,0.0,0.0
DHFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.606725,0.0,0.0,0.0
GYPC,3.0975199,0.0,0.0,0.0,2.938311,0.0,0.0,0.0,0.0,0.0,3.214057,1.5713439,0.0,0.0,0.0,2.7071328,0.0,0.0,0.0,0.7082049,0.0,0.0,0.0,0.0,4.713929,3.4597325,5.569434,0.0,0.0,2.816423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8663366,0.0,3.5256228,0.0
BRD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61888677,0.0,0.0,4.633226,3.51977,0.6485596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.464762,0.0,0.0,3.1283636,0.0,2.9988751,0.0,2.315338,0.6686475,0.0,0.0,0.0
LANCL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2715435,0.0,0.0,0.0,0.0
ENSG00000242571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28145027,0.0,0.0,0.0,0.0,0.0,0.0
PELP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6561067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0620658,3.5922594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.064885,0.0,0.0,3.19178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DST,4.7303357,4.172346,4.74267,0.0,6.6994243,3.9338634,0.0,4.966242,0.0,0.0,0.0,0.0,0.0,0.0,2.393677,3.6223211,0.0,0.0,0.0,2.3564188,3.3312953,5.6044183,0.0,0.0,1.6842767,4.372551,5.5112424,0.0,2.511429,4.806059,0.0,0.0,2.2584262,0.0,0.0,3.0366874,0.0,0.0,0.0,3.4819436,0.0
RPL26,0.0,0.9350209,0.0,0.0,0.0,0.7118692,1.0667104,0.2812068,1.3524568,1.9632931,2.2925951,1.7636436,2.0824044,0.0,0.0,0.0,0.0,3.3853972,1.2979872,2.478399,0.0,0.0,0.0,0.0,0.0,2.0556858,0.8026402,0.0,0.0,0.0,0.0,0.0,1.4177079,0.0,1.7100608,0.0,1.1455542,0.0,1.3377134,0.3968223,0.0
EIF3J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8202832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54635394,3.163752,0.0,0.0,0.45240963,0.0,2.0951655,3.3177524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
