,ABCs,Alveolar macrophages,Classical monocytes,Cycling,Cycling T&NK,DC1,DC2,Erythroid,Erythrophagocytic macrophages,GC_B (I),ILC3,Intermediate macrophages,Intestinal macrophages,MAIT,MNP/B doublets,MNP/T doublets,Mast cells,Megakaryocytes,Memory B cells,NK_CD16+,NK_CD56bright_CD16-,Naive B cells,Nonclassical monocytes,Plasma cells,Plasmablasts,Pre-B,Pro-B,Progenitor,T/B doublets,T_CD4/CD8,Teffector/EM_CD4,Tem/emra_CD8,Tfh,Tgd_CRTAM+,Tnaive/CM_CD4,Tnaive/CM_CD4_activated,Tnaive/CM_CD8,Tregs,Trm/em_CD8,Trm_Th1/Th17,Trm_gut_CD8,pDC
KDELR1,0.0,0.0,0.0,0.7348368763923645,0.6874698851166702,0.7287642723176537,0.7222176673935681,0.6829268292682927,0.0,0.6846486867927923,0.0,0.6966909838885795,0.0,0.0,0.0,0.0,0.710535805399825,0.0,0.0,0.0,0.0,0.0,0.7064176492574739,0.8008514686328608,0.7649136301947803,0.0,0.8044529600841243,0.7187034545875177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7361120392636555
GRWD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977307140827179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL18,0.1056797388123303,0.03328520350339936,0.03530378167222186,0.041628620973447474,0.03502695008022029,0.08133551696451699,0.08766865003399732,0.10393132669169729,0.02510932596718393,0.059467695108274134,0.09190673799049563,0.03729260985444232,0.04636753332324144,0.09136831615029312,0.10216169386375241,0.07908047699346775,0.06468620969028008,0.02752853893652195,0.13610208470646928,0.04059497030769906,0.07030761532667207,0.15369190530079166,0.04452126782114913,0.024390243902439025,0.061559889374709714,0.07838798296160815,0.08909510693899016,0.10134454325931828,0.08587249459289922,0.0,0.1643000535848664,0.054007898016673765,0.1289131496010757,0.04797502552590719,0.2003089189529419,0.14653794067661938,0.16523332712126942,0.11801385734139419,0.05570117584088954,0.08133597199509783,0.09807441438116678,0.09474124123410481
PPP1R15A,0.19614392664374375,0.0881271391380124,0.11810818532618081,0.10732560913737227,0.1714164178545882,0.18039436892765323,0.14879180309249135,0.07317073170731707,0.0,0.15125718203986563,0.34343312135556847,0.5192411440174755,0.1649104356765747,0.3240534823115279,0.2895211112208483,0.16143583088386348,0.08197321979010977,0.0,0.2360325979023445,0.27563842186113685,0.34509709404736033,0.22652796855786952,0.15043402881157109,0.13602341239045307,0.07527904394196301,0.196371375060663,0.12730898798965826,0.07792481125854864,0.1135798329260291,0.0,0.23440428623339024,0.10836298145898958,0.28347873251612593,0.17363363213655425,0.1539977541783961,0.33485972154431226,0.14055918338822154,0.17589245918320445,0.15604660278413354,0.38619065866237734,0.36175664895918314,0.21503407926094242
NUCB1,0.0,0.0,0.0,0.7073170731707317,0.790358807982468,0.7722502219967726,0.7360407811839406,0.7182911852510964,0.0,0.0,0.0,0.7346937903543798,0.7388517420466353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7827538847923279,0.7288516512731227,0.7602126205839762,0.0,0.0,0.7181056388994542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7644161291238738,0.0,0.0,0.0,0.0,0.0,0.7777561661673755
BAX,0.7128661841880984,0.0,0.0,0.6281999785725664,0.7305009292393196,0.6645131736266904,0.6727511664716209,0.6402391282523551,0.0,0.6866203008628473,0.6249150590198796,0.6962171749370855,0.6369634197979439,0.0,0.0,0.0,0.0,0.6097560975609756,0.0,0.0,0.0,0.0,0.6744955589131612,0.0,0.6264522817076706,0.0,0.6797030989716693,0.6168978228801634,0.0,0.0,0.0,0.7446018864468831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6829666393559154
FTL,0.05907853492876378,0.46331255174264674,0.3389517228777816,0.25840122816039296,0.002327186305348466,0.10417624363085119,0.14108810192201196,0.09018811801584756,0.5492879617504958,0.0011439323425292969,0.023975173147713264,0.4127826516221209,0.443431201504498,0.0429539186198537,0.20762380012651768,0.25503077739622537,0.17150330543518066,0.046836424164655735,0.05911569479035168,0.036197047408034165,0.013188886933210419,0.06660991325611021,0.4126449169182196,0.024164541465480152,0.09854323398776171,0.014333751143478766,0.013860936571912067,0.0891433547182781,0.03387290675465653,0.0,0.029117879344195855,0.07241174942109643,0.027254008665317443,0.0643703530474407,0.034187229668221825,0.03411930363352706,0.031410836591953185,0.03597899181086842,0.05489258940626935,0.04157205180424016,0.07620659834001123,0.06631701457791211
RUVBL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9775891841911688,0.0,0.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9386472527573748,0.0,0.0,0.9415883509124198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNRNP70,0.6753895369971671,0.0,0.0,0.6534471977047804,0.6638784161428126,0.6409668558981361,0.6472842446187648,0.7347526826509615,0.0,0.6818311316211049,0.6686683209930978,0.0,0.0,0.0,0.6699618900694498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6341463414634146,0.6526469093997304,0.7524556343148394,0.6672557039958674,0.6661809726459224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.706764264804561,0.0,0.0,0.0,0.0,0.0,0.6512763732817115
CD37,0.5224726156490606,0.11712917322065772,0.19134603767860225,0.11752178756202139,0.16496459303832636,0.2455061863108379,0.20774802929017602,0.0,0.0,0.13652412920463375,0.18573769418204703,0.20596380931575123,0.12348967209094908,0.20733087964174224,0.49957852538039044,0.18678899799905171,0.1657353741366689,0.10461611864043445,0.5296791777378176,0.21174341294823623,0.20983885264978175,0.5977271402754435,0.32965685681598944,0.0,0.0975609756097561,0.5404594293454799,0.38712981415957937,0.12984351559383114,0.35792418950941507,0.0,0.25801172198318856,0.1987766361818081,0.2583515498696304,0.24294821954355006,0.29925091237556645,0.2760158631859756,0.2259584301855506,0.28017941480729636,0.20890769871269785,0.24777699825240346,0.25848633341672944,0.36831056054045513
PIH1D1,0.0,0.0,0.0,0.0,0.0,0.0,0.9371784169499467,0.9483558913556541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9384592698841561,0.0,0.0,0.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH16A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9927262125945673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLT3LG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094348200937596,0.0,0.0,0.0,0.9146686748760503,0.9179433947656213,0.904279656526519,0.9024390243902439,0.0,0.0,0.0,0.0
RPL13A,0.0868613749015622,0.04410611420142942,0.057195483184442286,0.08895456936301255,0.03061574697494507,0.03332457455193124,0.13838199144456445,0.0756038107523104,0.009401982877312637,0.056772118661461805,0.07310980413018203,0.014946873595074909,0.020618933003123213,0.07394450030675749,0.12408097342747014,0.08734108180534549,0.1113735408317752,0.0,0.14234722387499926,0.034742803108401416,0.07906119707154065,0.10353425508592187,0.02532801686263666,0.0025748145289537384,0.07238031596672244,0.04695127359250697,0.047701450382790916,0.19206650664166705,0.057076611169954626,0.0005524332930402058,0.1929670281526519,0.07128795327209844,0.1876925230026245,0.06585520360527969,0.21378574429488764,0.08966664279379495,0.16737337374105687,0.1470451369518187,0.08063780243803816,0.07953579832867878,0.07150213747489743,0.1673178222121262
RPS11,0.12653612218252042,0.08260464668273926,0.14093692419005605,0.16805658980113705,0.033399877024859914,0.10054958738931795,0.2532842435487887,0.08233885648773938,0.03806727252355436,0.061972078753680715,0.07810354232788086,0.033065288532071,0.035862118732638476,0.04776279809998303,0.17742202776234325,0.12742743404900156,0.2084190598348292,0.024390243902439025,0.1485468105572026,0.038652873620754334,0.05008963695386561,0.14783422249119457,0.04701146265355552,0.02844471902382083,0.1291491491038625,0.0828899217814934,0.10540539753146289,0.2222616846968488,0.07028649638338787,0.0,0.1589061414323202,0.050305367969885106,0.16047878381682606,0.049156296543958714,0.21244085561938403,0.06685636973962551,0.1624113801049023,0.1299611344570067,0.05066328223158673,0.04811368337491664,0.05992722220537139,0.2438893957835872
FCGRT,0.0,0.8277808413272951,0.7696413833920549,0.7504880123022126,0.0,0.7951179466596464,0.7828512395300516,0.7490752412051689,0.8308016585140694,0.0,0.0,0.8152057804712435,0.8481828032470331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7759186349264006,0.7317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7695746756181484
NOSIP,0.0,0.0,0.0,0.0,0.8049718795753107,0.751823646266286,0.7656624680612145,0.7799503265357599,0.0,0.7317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7509628025496878,0.0,0.0,0.7367438426831874,0.0,0.0,0.8616436923422465,0.0,0.8270626998529201,0.0,0.8803126477613682,0.863365814453218,0.8742603950384187,0.0,0.0,0.0,0.0,0.0
RRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.9880181725432233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL2L12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9815733519996085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRMT1,0.8265495082227196,0.0,0.0,0.0,0.8077832416790288,0.8146379982552877,0.8143314631973825,0.8896603438912368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8048780487804879,0.8872348331823582,0.0,0.0,0.8554465959711772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8549555918065513
AP2A1,0.0,0.0,0.0,0.0,0.0,0.0,0.9382453648055472,0.9409968605855616,0.0,0.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565303616407441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MED25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9868075658635396,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTOV1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9612044881029826,0.0,0.9648013623749337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926829268292683,0.9275754966386934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNKP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814620759429001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUP62,0.0,0.0,0.0,0.0,0.0,0.0,0.9303221833415147,0.9406092152362917,0.0,0.0,0.0,0.0,0.9522930529059433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF5,0.0,0.0,0.0,0.0,0.0,0.0,0.9776837622247091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR1H2,0.0,0.0,0.0,0.0,0.0,0.8822849465579521,0.8780487804878049,0.879752426612668,0.0,0.0,0.0,0.9156406536334898,0.0,0.0,0.9220261283037139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8891904804764724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAPSA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPIB,0.9007879670073347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8780487804878049,0.0,0.0,0.0,0.0,0.8835702291349086,0.0,0.0,0.0,0.8927255825298589,0.0,0.0,0.0,0.0,0.0,0.0,0.9216265489415425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923990605807886
EMC10,0.0,0.0,0.0,0.0,0.0,0.9078989058006101,0.9098189822057399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8780487804878049,0.8972972631454468,0.0,0.0,0.884221712263619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9344379494829875
JOSD2,0.0,0.0,0.0,0.0,0.0,0.0,0.9539461077713385,0.0,0.0,0.9322729154330928,0.0,0.9672309247458853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEC11A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167747,0.0,0.0,0.0,0.0,0.9024390243902439,0.0,0.0,0.9442254479338483,0.0,0.9283550468886771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9081864037164827,0.0,0.0,0.9102822091521287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD33,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.9786933398828274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETFB,0.0,0.0,0.0,0.8576511697071355,0.8275185663525652,0.8165280266505915,0.8268734114926036,0.8662296504509158,0.0,0.8048780487804879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8413279201926255,0.0,0.0,0.8318942174678896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8285743128962633
NKG7,0.0,0.0,0.0,0.7377128746451401,0.8356481238109309,0.0,0.7073170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.7657636912857614,0.0,0.7522418280927147,0.0,0.0,0.0,0.8473051524743801,0.826531304091942,0.0,0.0,0.0,0.0,0.0,0.0,0.7098109838439197,0.7556795085348734,0.0,0.0,0.82051845876182,0.0,0.801512277707821,0.0,0.0,0.0,0.0,0.7936431387575661,0.0,0.7418887862345067,0.0
SIGLEC10,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834123878944211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FPR1,0.0,0.0,0.9255076181597826,0.8870019694653953,0.0,0.0,0.8780487804878049,0.0,0.0,0.0,0.0,0.9305574312442686,0.9015958759842849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8965913856901774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP2R1A,0.8231727887944478,0.0,0.0,0.789688593003808,0.8058223520837179,0.7805161170843171,0.8023843561730734,0.8096558873246356,0.0,0.8575517142691264,0.0,0.0,0.8382670254242129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7804878048780488,0.0,0.0,0.7827288319424885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF331,0.6923779394568467,0.0,0.0,0.0,0.0,0.5609756097560976,0.0,0.0,0.0,0.0,0.0,0.5736071162107514,0.7560463998375869,0.6136501489616022,0.5798310535710033,0.0,0.0,0.0,0.6125803822424354,0.0,0.5777297717768971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5675364863581773,0.0,0.5869770922311922,0.0,0.6250756804536028,0.6946805846400377,0.5996088908939827,0.6063133754381319,0.6157501485289597,0.6035139909604701,0.6433612093692873,0.5898491304095198,0.6230904183736662,0.0
MYADM,0.0,0.0,0.6590258188363982,0.6565891649664902,0.0,0.6500844519312788,0.6769569545257382,0.0,0.0,0.0,0.7364448221718393,0.6466645525722969,0.0,0.7033872270002598,0.0,0.0,0.0,0.0,0.0,0.0,0.6526770213755165,0.7217624957968549,0.0,0.0,0.0,0.7856289642613109,0.7319067600296765,0.6341463414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6882715690426711,0.0,0.0,0.0,0.6872626891950282,0.7368753814115757,0.6489508239234366
NDUFA3,0.36785768735699537,0.0,0.3709389334771691,0.3885813064691497,0.3582363666557684,0.39427449208934134,0.34801642633065943,0.4217584278525376,0.6217179458315779,0.48558587271992754,0.3439846852930581,0.5229303226238344,0.5983509072443334,0.3579614438661715,0.3710674832506878,0.0,0.0,0.36573819416325265,0.38222704864129786,0.0,0.0,0.0,0.4210982598909518,0.3502100996854829,0.4736207316561443,0.0,0.0,0.35248019927885477,0.0,0.0,0.37832272779650805,0.5265670360588446,0.0,0.5159195487092181,0.0,0.0,0.4437014649553997,0.34146341463414637,0.5205436915886111,0.0,0.4875785519437092,0.3471553805397778
PRPF31,0.0,0.0,0.0,0.0,0.9170835890421053,0.0,0.9120976198010329,0.9288840642789515,0.0,0.9024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9105627653075428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNOT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBOAT7,0.0,0.0,0.0,0.9512195121951219,0.0,0.0,0.9742133879080052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9517112359768007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSEN34,0.0,0.0,0.0,0.0,0.0,0.0,0.9732320933807187,0.0,0.0,0.0,0.0,0.0,0.9712260423637018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9512195121951219
RPS9,0.1040128949211865,0.037299896158823155,0.07980019581027148,0.07607910400483667,0.03534269623640107,0.06889572812289727,0.14083765338106854,0.134723936639181,0.02937227487564087,0.07535692976742256,0.09978211216810273,0.08971357345581055,0.04841984481346316,0.062283893910849965,0.12025931259480918,0.08009269615498985,0.06522360226003135,0.026908240667203577,0.11306531836346882,0.03236843899982732,0.04756428119612903,0.10628451225234241,0.1007512110035594,0.024390243902439025,0.0580579754782886,0.03812966841023143,0.049452890710132875,0.13663789266493262,0.05196338019719938,0.0,0.12744421348339174,0.06225880907803047,0.09835768182103227,0.056261312670824,0.14292855379058095,0.12563232823116025,0.15733876170181646,0.06976880387562077,0.059419704646599,0.06843420790462959,0.0551789591952068,0.11855623344095742
LILRB3,0.0,0.0,0.9225672425293341,0.0,0.0,0.0,0.9024390243902439,0.0,0.0,0.0,0.0,0.9317299200267326,0.9061605784951187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9206054690407544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LILRB5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LILRB2,0.0,0.0,0.9173896574392552,0.0,0.0,0.0,0.9024390243902439,0.0,0.0,0.0,0.0,0.9350984256442,0.9274449682817226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9490966433432044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LILRA5,0.0,0.0,0.9427657011078625,0.0,0.0,0.0,0.926829268292683,0.0,0.0,0.0,0.0,0.9482417368307346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9618356983836104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LILRA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
LAIR1,0.0,0.0,0.0,0.8888353429189543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8892488028944993,0.0,0.0,0.0,0.0,0.8912627566151503,0.0,0.0,0.0,0.0,0.0,0.8962574121428699,0.0,0.0,0.0,0.0,0.8780487804878049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9313716670361961
LENG8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9608435267355384,0.9639165837590288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9405710813475818,0.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LILRA2,0.0,0.0,0.0,0.0,0.0,0.0,0.9512195121951219,0.0,0.0,0.0,0.0,0.9571938834539274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977909852818745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LILRA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LILRB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829653327058001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LILRB4,0.0,0.0,0.0,0.0,0.0,0.0,0.933483056905793,0.0,0.0,0.0,0.0,0.926829268292683,0.9348649484355275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9693298659673552
