,Acinar-mix,Activated stellate cells,Alpha cells,Beta cells,Delta cells,Ductal cells,Endothelial cells,Gamma cells,Idling acinar cells,MUC5B+ ductal cells,Macrophages,Quiescent stellate cells,Secretory acinar cells,Stressed beta cells
MT-ND2,0.0,0.0,3.8175797,4.5733085,4.1532927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4979105
MT-ND3,0.0,0.0,2.6763966,3.4679651,3.0904837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2126348
MT-ND4,0.0,0.0,3.6690602,4.3259583,3.875864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9767792
MT-ND4L,0.0,0.0,0.31826806,0.70701325,0.45309964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66020614
MT-ND5,0.0,0.0,1.703537,2.1871953,1.687676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0490878
MT-ND6,0.0,0.0,0.0,0.44756204,0.524731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52404636
MT1F,0.0,0.0,0.0,0.24821714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3094101
MT1X,0.0,0.0,0.0,0.4488592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44248852
MT2A,0.0,0.0,0.0,0.5611334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91060615
MTCH1,0.0,0.0,1.0714207,0.77281654,0.9622577,0.0,0.0,0.47075477,0.0,0.0,0.0,0.0,0.0,0.70894665
MTDH,0.0,0.0,0.85012686,0.7742549,0.7699799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9767848
MTHFS,0.0,0.0,0.42868125,0.10253434,0.27102917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTIF3,0.0,0.0,0.4899234,0.44740933,0.578414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33693
MTPN,0.0,0.0,0.0,0.30022195,0.262703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35676923
MTUS1,1.6738681,0.0,0.0,0.0,0.6825806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYCBP2,0.0,0.0,0.0,0.24798633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYH9,0.0,0.0,0.0,0.0,0.38436854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYL12A,0.0,0.0,0.9906744,0.58377504,0.92773014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5778985
MYL12B,0.0,0.0,1.5766456,0.9144177,1.4267902,0.0,0.0,1.082725,0.0,0.0,0.0,0.0,0.0,1.0332383
MYL6,0.0,0.0,3.2836728,2.290519,2.9174018,0.0,0.0,2.217967,0.0,0.0,0.0,0.0,0.0,1.7387861
MYL6B,0.0,0.0,0.57594806,0.5238428,0.64949745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5127127
MYL9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0816476,0.0,0.0
MYO1B,0.0,0.0,0.24117307,0.0,0.0,0.0,0.0,0.35345685,0.0,0.0,0.0,0.0,0.0,0.0
MYO1E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.817662,0.0,0.0,0.0,0.0
MZT2A,0.0,0.0,0.791849,0.47193733,0.40671903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5012268
N4BP2L2,0.0,0.0,0.68203056,0.68822134,0.59548914,0.0,0.0,0.66493607,0.0,0.0,0.0,0.0,0.0,0.42127484
NAA10,0.0,0.0,0.5426829,0.23959832,0.46952432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30127454
NAA20,0.0,0.0,1.3876364,0.8082038,0.772401,0.0,0.0,0.7754094,0.0,0.0,0.0,0.0,0.0,0.7272608
NACA,0.0,0.0,2.1318903,2.193699,2.071174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5191686
NANS,0.0,0.0,0.0,0.0,0.14785697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30698788
NAP1L1,0.0,0.0,1.1994265,1.1927497,1.0973694,0.0,0.0,0.8208846,0.0,0.0,0.0,0.0,0.0,1.2083539
NAPA,0.0,0.0,0.61617166,0.47434533,0.56713784,0.0,0.0,0.16909584,0.0,0.0,0.0,0.0,0.0,0.41524875
NBEAL1,0.0,0.0,0.4528283,0.39016497,0.5104261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5439737
NCKAP1,0.0,0.0,0.3428491,0.22642636,0.0,0.0,0.0,0.44731763,0.0,0.0,0.0,0.0,0.0,0.0
NCL,0.0,0.0,0.8334833,0.5464953,0.687201,0.0,0.0,0.5199872,0.0,0.0,0.0,0.0,0.0,0.54570293
NCOR1,0.0,0.0,0.49990922,0.31555724,0.4695921,0.0,0.0,0.45852655,0.0,0.0,0.0,0.0,0.0,0.0
NDFIP1,0.0,0.0,1.1030543,0.8953656,0.9633336,0.0,0.0,1.0142294,0.0,0.0,0.0,0.0,0.0,0.8021655
NDUFA1,0.0,0.0,1.3551989,0.98499763,1.2284675,0.0,0.0,1.0295076,0.0,0.0,0.0,0.0,0.0,0.85282147
NDUFA10,0.0,0.0,0.28954273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA12,0.0,0.0,0.81924844,0.57107216,0.68126273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39359465
NDUFA13,0.0,0.0,1.2888458,0.9184487,1.277673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61480343
NDUFA2,0.0,0.0,0.90574944,0.79876447,0.88761854,0.0,0.0,0.29725367,0.0,0.0,0.0,0.0,0.0,0.65820134
NDUFA4,0.0,0.0,0.79675174,0.7483468,0.70024705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77056676
NDUFA5,0.0,0.0,0.97087175,0.75078475,0.81146896,0.0,0.0,0.6768675,0.0,0.0,0.0,0.0,0.0,0.5961198
NDUFA7,0.0,0.0,0.47437975,0.2696358,0.4484294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA8,0.0,0.0,0.56453204,0.40447593,0.5874857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2950244
NDUFA9,0.0,0.0,0.53155845,0.0,0.45521894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFAB1,0.0,0.0,1.2032063,0.855165,1.2160656,0.0,0.0,0.80139756,0.0,0.0,0.0,0.0,0.0,0.55643094
NDUFAF2,0.0,0.0,0.46413192,0.39266318,0.44024426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17369759
NDUFAF3,0.0,0.0,1.0182314,0.6611113,1.039565,0.0,0.0,0.3902468,0.0,0.0,0.0,0.0,0.0,0.42716593
NDUFB1,0.0,0.0,0.9357744,0.8440199,1.0880332,0.0,0.0,0.62779695,0.0,0.0,0.0,0.0,0.0,0.43450785
NDUFB11,0.0,0.0,1.2842822,0.8935628,1.2359378,0.0,0.0,0.7707613,0.0,0.0,0.0,0.0,0.0,0.76107496
NDUFB2,0.0,0.0,1.6862652,1.2481673,1.5484544,0.0,0.0,1.0207179,0.0,0.0,0.0,0.0,0.0,0.9095639
NDUFB3,0.0,0.0,0.9534486,0.65760684,0.9621328,0.0,0.0,0.4066059,0.0,0.0,0.0,0.0,0.0,0.46593726
NDUFB4,0.0,0.0,1.47523,1.2702539,1.5570514,0.0,0.0,0.77775383,0.0,0.0,0.0,0.0,0.0,0.9819467
NDUFB5,0.0,0.0,0.6512718,0.45202667,0.5863503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36492935
NDUFB6,0.0,0.0,0.9130331,0.5744263,0.8008386,0.0,0.0,0.46398723,0.0,0.0,0.0,0.0,0.0,0.38987997
NDUFB7,0.0,0.0,1.2916989,0.9842728,1.1373262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7603161
NDUFB8,0.0,0.0,1.3824518,1.0028756,1.3751562,0.0,0.0,0.78061485,0.0,0.0,0.0,0.0,0.0,0.7937416
NDUFB9,0.0,0.0,1.5445701,1.081903,1.2572603,0.0,0.0,0.6203145,0.0,0.0,0.0,0.0,0.0,0.88921237
NDUFC1,0.0,0.0,1.1354829,0.8016002,0.9973844,0.0,0.0,0.73706436,0.0,0.0,0.0,0.0,0.0,0.6218878
NDUFC2,0.0,0.0,1.3838544,1.1164867,1.3959129,0.0,0.0,0.878765,0.0,0.0,0.0,0.0,0.0,0.85074115
NDUFS2,0.0,0.0,0.28406882,0.0,0.40136874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS3,0.0,0.0,0.53443813,0.2773179,0.48886067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3346932
NDUFS4,0.0,0.0,0.63742137,0.39906096,0.6027651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31849122
NDUFS5,0.0,0.0,1.7232299,1.4334757,1.7575254,0.0,0.0,1.0425512,0.0,0.0,0.0,0.0,0.0,1.2097554
NDUFS6,0.0,0.0,1.3650755,0.90336645,1.2843137,0.0,0.0,0.5428897,0.0,0.0,0.0,0.0,0.0,0.40722278
NDUFS7,0.0,0.0,0.91946745,0.5054833,0.76992804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS8,0.0,0.0,0.95521617,0.68126273,0.9187579,0.0,0.0,0.18092623,0.0,0.0,0.0,0.0,0.0,0.30281892
NDUFV1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16674696
NDUFV2,0.0,0.0,1.0966827,0.85383725,1.0695367,0.0,0.0,0.38384166,0.0,0.0,0.0,0.0,0.0,0.6718492
NDUFV3,0.0,0.0,0.53149337,0.27859122,0.40197092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEAT1,3.8252234,0.0,1.2764117,0.6712835,0.58840954,0.0,0.0,0.63741934,0.0,0.0,0.0,0.0,0.0,0.44151554
NEDD4L,1.8077706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEGR1,0.0,2.4063473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NELFCD,0.0,0.0,0.232591,0.0,0.30625677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENF,0.0,0.0,1.6543753,1.2447848,1.3917944,0.0,0.0,1.0695839,0.0,0.0,0.0,0.0,0.0,1.147671
NEUROD1,0.0,0.0,0.8630962,0.8263372,0.7621401,0.0,0.0,0.8557842,0.0,0.0,0.0,0.0,0.0,0.0
NFE2L2,0.0,0.0,0.0,0.33529356,0.2885055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFIC,0.0,0.0,0.5883918,0.6659481,0.53531736,0.0,0.0,0.6260401,0.0,0.0,0.0,0.0,0.0,0.0
NFKBIA,0.0,0.0,0.50662124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32876873
NFU1,0.0,0.0,0.6417414,0.37403417,0.5163664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23280084
NHP2,0.0,0.0,0.9541515,0.63890976,0.8614292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3733771
NKTR,0.0,0.0,0.0,0.25158456,0.0,0.0,0.0,0.362876,0.0,0.0,0.0,0.0,0.0,0.0
NKX2-2,0.0,0.0,0.0,0.4708301,0.0,0.0,0.0,0.29861218,0.0,0.0,0.0,0.0,0.0,0.0
NKX6-1,0.0,0.0,0.0,0.35863793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLRP1,0.0,0.0,0.4254179,0.9595271,1.4723837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.701911
NME1,0.0,0.0,0.8642202,0.42596057,0.81015605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NME3,0.0,0.0,0.4747469,0.39575654,0.45152846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42196947
NME4,0.0,0.0,0.60573834,0.0,0.42840156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMRK1,0.0,0.0,0.0,0.09717942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOL3,0.0,0.0,0.0,0.24284622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOL7,0.0,0.0,0.68769217,0.38961843,0.6061375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43817332
NONO,0.0,0.0,0.5153326,0.3641366,0.37514737,0.0,0.0,0.32846162,0.0,0.0,0.0,0.0,0.0,0.42477125
NOP56,0.0,0.0,0.3836664,0.0,0.17686507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOSIP,0.0,0.0,0.0,0.0,0.33184054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPC2,0.0,0.0,1.3968794,0.86655307,1.0649794,0.0,0.0,0.9216189,0.0,0.0,0.0,0.0,0.0,0.6533215
NPDC1,0.0,0.0,0.9164633,0.92632955,1.0472476,0.0,0.0,0.47544482,0.0,0.0,0.0,0.0,0.0,0.93062675
NPM1,0.0,0.0,1.7131294,1.2213646,1.3482888,0.0,0.0,1.1985819,0.0,0.0,0.0,0.0,0.0,1.4960204
NPTX2,0.0,0.0,0.0,0.46139595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000247809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.328507,0.0,0.0
NR3C1,0.0,0.0,0.0,0.22667377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR5A2,2.256228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRBF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3309316
NSA2,0.0,0.0,0.83475465,0.70882,0.6746613,0.0,0.0,0.21982831,0.0,0.0,0.0,0.0,0.0,0.70901644
NSD3,0.0,0.0,0.0,0.17266208,0.35871604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22655514
NSFL1C,0.0,0.0,0.44021183,0.0,0.19347033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSRP1,0.0,0.0,0.50655574,0.29904002,0.4025367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NT5C,0.0,0.0,0.15121637,0.0,0.3456136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NT5C3A,0.0,0.0,0.4010315,0.0,0.30935723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTN4,1.895535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPCR,0.0,0.0,0.0,0.3276384,0.4731791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUCB1,0.0,0.0,0.5811621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUCB2,0.0,0.0,0.72904766,0.8292929,0.7707501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2547666
NUCKS1,0.0,0.0,1.1570166,0.87182885,1.005506,0.0,0.0,1.151948,0.0,0.0,0.0,0.0,0.0,0.49852252
NUDC,0.0,0.0,1.2181016,0.71332383,1.0638806,0.0,0.0,0.6200781,0.0,0.0,0.0,0.0,0.0,0.8152834
NUDCD2,0.0,0.0,0.21512716,0.27582067,0.12562965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29428107
NUDT14,0.0,0.0,0.0,0.2026889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT22,0.0,0.0,0.0,0.0,0.07078849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT3,0.0,0.0,0.0,0.34689096,0.38123456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT4,0.0,0.0,0.48635066,0.0,0.39386946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT9,0.0,0.0,0.0,0.3421502,0.5261344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21037656
NUTF2,0.0,0.0,0.744665,0.24933031,0.48197067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NXT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27775592
OARD1,0.0,0.0,0.27819997,0.29762483,0.3759842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39916587
OAZ1,0.0,0.0,2.7489526,2.4498878,2.545865,0.0,0.0,1.897714,0.0,0.0,0.0,0.0,0.0,2.1151838
OAZ2,0.0,0.0,0.72470045,0.68429136,0.67893183,0.0,0.0,0.35209793,0.0,0.0,0.0,0.0,0.0,0.60419774
OCIAD1,0.0,0.0,0.9152496,0.81029415,0.81363064,0.0,0.0,0.6707359,0.0,0.0,0.0,0.0,0.0,0.9403169
OCIAD2,0.0,0.0,0.6962617,0.8949783,1.1843889,0.0,0.0,0.38132334,0.0,0.0,0.0,0.0,0.0,0.8694579
ODC1,0.0,0.0,0.3342021,0.0,0.46204692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5275827
OLA1,0.0,0.0,0.4015211,0.28889975,0.42286652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLFM2,0.0,0.0,0.0,0.2561391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ONECUT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6657875,0.0,0.0,0.0,0.0
ORAI2,0.0,0.0,0.0,0.28425696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORMDL1,0.0,0.0,0.5656223,0.45767793,0.5277394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5600769
ORMDL2,0.0,0.0,0.6692123,0.1732195,0.57450396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OS9,0.0,0.0,0.56892747,0.29483604,0.41693622,0.0,0.0,0.5629004,0.0,0.0,0.0,0.0,0.0,0.4051653
OSER1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4155931
OST4,0.0,0.0,1.4616187,1.153367,1.2568917,0.0,0.0,0.7338252,0.0,0.0,0.0,0.0,0.0,0.91085047
OSTC,0.0,0.0,0.85567033,0.92550504,1.0505508,0.0,0.0,0.30619413,0.0,0.0,0.0,0.0,0.0,1.0711029
OTUB1,0.0,0.0,0.5065295,0.0,0.37057096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXA1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20648764
P4HA2,0.0,0.0,0.30396444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4HB,0.0,0.0,1.1680064,1.108438,1.0702703,0.0,0.0,0.98469126,0.0,0.0,0.0,0.0,0.0,1.273612
P4HTM,0.0,0.0,0.63699436,0.35460857,0.5331398,0.0,0.0,0.29319,0.0,0.0,0.0,0.0,0.0,0.3508374
PA2G4,0.0,0.0,0.646,0.3847311,0.50260305,0.0,0.0,0.2946812,0.0,0.0,0.0,0.0,0.0,0.21346883
PABPC1,0.0,0.0,0.97369814,0.87595415,0.76757467,0.0,0.0,0.83983845,0.0,0.0,0.0,0.0,0.0,0.76618534
PAFAH1B1,0.0,0.0,0.33686128,0.22776784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAFAH1B2,0.0,0.0,0.0,0.2441032,0.0,0.0,0.0,0.34707886,0.0,0.0,0.0,0.0,0.0,0.0
PAFAH1B3,0.0,0.0,0.5911845,0.0,0.4737615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAIP2,0.0,0.0,0.65885323,0.6598449,0.6564771,0.0,0.0,0.47024038,0.0,0.0,0.0,0.0,0.0,1.035623
PAK3,1.7724404,0.0,0.69364756,0.395028,0.6961776,0.0,0.0,0.7932248,0.0,0.0,0.0,0.0,0.0,0.0
PALLD,0.0,0.0,0.87799644,0.0,0.39219534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAM,0.0,0.0,0.96556866,0.79208577,0.61593664,0.0,0.0,1.66097,0.0,0.0,0.0,0.0,0.0,0.6332403
PAPOLA,0.0,0.0,0.8046622,0.60942113,0.65115833,0.0,0.0,0.63146484,0.0,0.0,0.0,0.0,0.0,0.7084666
PAPSS2,0.0,0.0,0.84322345,0.7641494,0.0,0.0,0.0,0.48872656,0.0,0.0,0.0,0.0,0.0,0.0
PARD3,1.8060682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARK7,0.0,0.0,1.7029606,1.3322563,1.7291868,0.0,0.0,1.0952245,0.0,0.0,0.0,0.0,0.0,1.096218
PARL,0.0,0.0,0.44524223,0.27319705,0.24952297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33231893
PARM1,0.0,0.0,0.0,0.34084308,0.0,0.0,0.0,0.54989517,0.0,0.0,0.0,0.0,0.0,0.0
PARP1,0.0,0.0,0.32648268,0.0,0.41803166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARVB,0.0,0.0,0.23285264,0.44829652,0.29996818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4176416
PAX6,0.0,0.0,0.80021346,0.7887106,0.4274487,0.0,0.0,1.6708474,0.0,0.0,0.0,0.0,0.0,0.2659672
PBX1,1.8026757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCBD1,0.0,0.0,1.2380277,0.7877272,1.008064,0.0,0.0,0.4488367,0.0,0.0,0.0,0.0,0.0,0.5339267
PCBP1,0.0,0.0,1.2554024,0.9133533,1.0178268,0.0,0.0,1.0090997,0.0,0.0,0.0,0.0,0.0,1.026598
PCBP2,0.0,0.0,1.1658988,0.86278594,0.80102485,0.0,0.0,0.6314688,0.0,0.0,0.0,0.0,0.0,0.8297846
PCDH17,0.0,0.0,0.56292504,0.310058,0.0,0.0,0.0,0.5632236,0.0,0.0,0.0,0.0,0.0,0.0
PCGF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27741468
PCLO,0.0,0.0,0.0,0.0,0.40864867,0.0,0.0,0.6613975,0.0,0.0,0.0,0.0,0.0,0.0
PCM1,0.0,0.0,0.33371255,0.28626415,0.37092537,0.0,0.0,0.47420815,0.0,0.0,0.0,0.0,0.0,0.0
PCMT1,0.0,0.0,0.7771362,0.54024214,0.6665968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6719664
PCNP,0.0,0.0,0.8981571,0.6950589,0.6189074,0.0,0.0,0.59401524,0.0,0.0,0.0,0.0,0.0,0.7219412
PCSK1,0.0,0.0,0.0,0.5902506,0.71512437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCSK1N,0.0,0.0,3.4189472,2.9995515,3.2278612,0.0,0.0,2.9426332,0.0,0.0,0.0,0.0,0.0,3.44723
PCSK2,0.0,0.0,1.1448767,0.4141845,0.6574612,0.0,0.0,1.2616732,0.0,0.0,0.0,0.0,0.0,0.0
PCSK5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4712892,0.0,0.0,0.0,0.0
PDAP1,0.0,0.0,1.0045865,0.7244135,0.80274564,0.0,0.0,0.26315728,0.0,0.0,0.0,0.0,0.0,0.5022293
PDCD10,0.0,0.0,0.20714459,0.0,0.186284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20882884
PDCD2,0.0,0.0,0.0,0.0,0.2707227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDCD4,2.3731165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDCD5,0.0,0.0,0.9548719,0.5298933,0.8434876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5250317
PDCD6,0.0,0.0,0.6850468,0.44220012,0.6676705,0.0,0.0,0.39137626,0.0,0.0,0.0,0.0,0.0,0.33025882
PDE4DIP,0.0,0.0,0.52751154,0.50936335,0.4018891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4151963
PDGFRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6639771,0.0,0.0
PDHB,0.0,0.0,0.0,0.15272953,0.3893959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDIA2,1.9056978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDIA3,0.0,0.0,1.1487672,0.87394905,1.1515765,0.0,0.0,0.7675332,0.0,0.0,0.0,0.0,0.0,1.3204478
PDIA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29585084
PDIA6,0.0,0.0,0.8476027,0.8028714,0.9175902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1196694
PDK4,0.0,0.0,0.44979358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDLIM1,0.0,0.0,0.79295695,0.4153275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51002693
PDLIM4,0.0,0.0,0.0,0.0,0.84705675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDLIM5,0.0,0.0,0.2776331,0.15942827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDX1,0.0,0.0,0.0,0.24287435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEBP1,0.0,0.0,1.627219,1.643475,1.6027515,0.0,0.0,1.3974652,0.0,0.0,0.0,0.0,0.0,1.4564525
PEF1,0.0,0.0,0.42744404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEG10,0.0,0.0,0.42036736,0.0,0.48070106,0.0,0.0,1.6832864,0.0,0.0,0.0,0.0,0.0,0.0
PELO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31164086
PEMT,0.0,0.0,0.61177653,0.9077001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2783239
PERP,0.0,0.0,0.9186387,1.1683371,0.8848176,0.0,0.0,0.63779366,0.0,0.0,0.0,0.0,0.0,1.1078978
PET100,0.0,0.0,0.5007526,0.27390486,0.4626671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEX2,0.0,0.0,0.0,0.16353703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
